Lat,Long,Geoid2016,BLF55,BLF55_NZVD2016
-46.3,168.7333333,-4.163,0.2505,4.4135
-46.3,168.7666667,-4.184,0.2508,4.4348
-46.3,168.8,-4.215,0.2512,4.4662
-46.3,168.8333333,-4.255,0.2517,4.5067
-46.3,168.8666667,-4.308,0.2523,4.5603
-46.3,168.9,-4.368,0.2528,4.6208
-46.3,168.9333333,-4.427,0.2533,4.6803
-46.3,168.9666667,-4.495,0.2538,4.7488
-46.3,169,-4.564,0.2543,4.8183
-46.3,169.0333333,-4.613,0.2547,4.8677
-46.3,169.0666667,-4.683,0.2551,4.9381
-46.3,169.1,-4.734,0.2554,4.9894
-46.3,169.1333333,-4.788,0.2557,5.0437
-46.3,169.1666667,-4.807,0.256,5.063
-46.3,169.2,-4.807,0.2563,5.0633
-46.3,169.2333333,-4.803,0.2565,5.0595
-46.3,169.2666667,-4.834,0.2567,5.0907
-46.3,169.3,-4.877,0.2569,5.1339
-46.3,169.3333333,-4.892,0.2571,5.1491
-46.3,169.3666667,-4.893,0.2572,5.1502
-46.3,169.4,-4.901,0.2574,5.1584
-46.3,169.4333333,-4.907,0.2575,5.1645
-46.3,169.4666667,-4.902,0.2576,5.1596
-46.3,169.5,-4.856,0.2577,5.1137
-46.3,169.5333333,-4.818,0.2578,5.0758
-46.3,169.5666667,-4.783,0.2579,5.0409
-46.3,169.6,-4.748,0.258,5.006
-46.3,169.6333333,-4.711,0.2581,4.9691
-46.3,169.6666667,-4.689,0.2581,4.9471
-46.3,169.7,-4.669,0.2582,4.9272
-46.3,169.7333333,-4.638,0.2582,4.8962
-46.3,169.7666667,-4.6,0.2583,4.8583
-46.3,169.8,-4.556,0.2583,4.8143
-46.3,169.8333333,-4.509,0.2584,4.7674
-46.3,169.8666667,-4.473,0.2584,4.7314
-46.3,169.9,-4.415,0.2584,4.6734
-46.3,169.9333333,-4.36,0.2585,4.6185
-46.3,169.9666667,-4.309,0.2585,4.5675
-46.3,170,-4.255,0.2585,4.5135
-46.3,170.0333333,-4.189,0.2585,4.4475
-46.3,170.0666667,-4.114,0.2585,4.3725
-46.3,170.1,-4.035,0.2585,4.2935
-46.3,170.1333333,-3.948,0.2585,4.2065
-46.3,170.1666667,-3.866,0.2585,4.1245
-46.3,170.2,-3.782,0.2585,4.0405
-46.26666667,166.8666667,-3.353,0.2779,3.6309
-46.26666667,166.9,-3.354,0.2779,3.6319
-46.26666667,166.9333333,-3.342,0.2779,3.6199
-46.26666667,166.9666667,-3.325,0.2779,3.6029
-46.26666667,167,-3.304,0.2779,3.5819
-46.26666667,167.0333333,-3.275,0.2779,3.5529
-46.26666667,167.0666667,-3.252,0.278,3.53
-46.26666667,167.1,-3.219,0.278,3.497
-46.26666667,167.1333333,-3.193,0.278,3.471
-46.26666667,167.1666667,-3.172,0.278,3.45
-46.26666667,167.2,-3.166,0.278,3.444
-46.26666667,167.2333333,-3.173,0.278,3.451
-46.26666667,167.2666667,-3.191,0.2781,3.4691
-46.26666667,167.3,-3.244,0.2781,3.5221
-46.26666667,167.3333333,-3.296,0.2781,3.5741
-46.26666667,167.3666667,-3.358,0.2781,3.6361
-46.26666667,167.4,-3.425,0.2782,3.7032
-46.26666667,167.4333333,-3.503,0.2782,3.7812
-46.26666667,167.4666667,-3.586,0.2783,3.8643
-46.26666667,167.5,-3.652,0.2783,3.9303
-46.26666667,167.5333333,-3.717,0.2784,3.9954
-46.26666667,167.5666667,-3.788,0.2784,4.0664
-46.26666667,167.6,-3.874,0.2785,4.1525
-46.26666667,167.6333333,-3.964,0.2785,4.2425
-46.26666667,167.6666667,-4.068,0.2786,4.3466
-46.26666667,167.7,-4.191,0.2787,4.4697
-46.26666667,167.7333333,-4.333,0.2788,4.6118
-46.26666667,167.7666667,-4.473,0.2788,4.7518
-46.26666667,167.8,-4.638,0.2789,4.9169
-46.26666667,167.8333333,-4.809,0.279,5.088
-46.26666667,167.8666667,-4.823,0.2791,5.1021
-46.26666667,167.9,-4.824,0.2792,5.1032
-46.26666667,167.9333333,-4.821,0.2792,5.1002
-46.26666667,167.9666667,-4.807,0.2792,5.0862
-46.26666667,168,-4.789,0.2792,5.0682
-46.26666667,168.0333333,-4.761,0.2792,5.0402
-46.26666667,168.0666667,-4.721,0.2791,5.0001
-46.26666667,168.1,-4.666,0.2789,4.9449
-46.26666667,168.1333333,-4.619,0.2785,4.8975
-46.26666667,168.1666667,-4.561,0.2781,4.8391
-46.26666667,168.2,-4.506,0.2774,4.7834
-46.26666667,168.2333333,-4.462,0.2765,4.7385
-46.26666667,168.2666667,-4.414,0.2754,4.6894
-46.26666667,168.3,-4.377,0.2739,4.6509
-46.26666667,168.3333333,-4.344,0.2721,4.6161
-46.26666667,168.3666667,-4.313,0.2699,4.5829
-46.26666667,168.4,-4.289,0.2675,4.5565
-46.26666667,168.4333333,-4.25,0.2651,4.5151
-46.26666667,168.4666667,-4.232,0.2627,4.4947
-46.26666667,168.5,-4.207,0.2604,4.4674
-46.26666667,168.5333333,-4.192,0.2583,4.4503
-46.26666667,168.5666667,-4.184,0.2565,4.4405
-46.26666667,168.6,-4.173,0.2549,4.4279
-46.26666667,168.6333333,-4.182,0.2537,4.4357
-46.26666667,168.6666667,-4.196,0.2529,4.4489
-46.26666667,168.7,-4.219,0.2524,4.4714
-46.26666667,168.7333333,-4.247,0.2522,4.4992
-46.26666667,168.7666667,-4.274,0.2523,4.5263
-46.26666667,168.8,-4.31,0.2525,4.5625
-46.26666667,168.8333333,-4.357,0.2528,4.6098
-46.26666667,168.8666667,-4.42,0.2531,4.6731
-46.26666667,168.9,-4.487,0.2535,4.7405
-46.26666667,168.9333333,-4.559,0.2539,4.8129
-46.26666667,168.9666667,-4.615,0.2543,4.8693
-46.26666667,169,-4.658,0.2547,4.9127
-46.26666667,169.0333333,-4.725,0.255,4.98
-46.26666667,169.0666667,-4.803,0.2553,5.0583
-46.26666667,169.1,-4.849,0.2556,5.1046
-46.26666667,169.1333333,-4.876,0.2559,5.1319
-46.26666667,169.1666667,-4.915,0.2562,5.1712
-46.26666667,169.2,-4.928,0.2564,5.1844
-46.26666667,169.2333333,-4.936,0.2566,5.1926
-46.26666667,169.2666667,-4.968,0.2568,5.2248
-46.26666667,169.3,-5.008,0.257,5.265
-46.26666667,169.3333333,-5.025,0.2571,5.2821
-46.26666667,169.3666667,-5.042,0.2573,5.2993
-46.26666667,169.4,-5.064,0.2574,5.3214
-46.26666667,169.4333333,-5.064,0.2575,5.3215
-46.26666667,169.4666667,-5.053,0.2577,5.3107
-46.26666667,169.5,-5.022,0.2578,5.2798
-46.26666667,169.5333333,-4.971,0.2578,5.2288
-46.26666667,169.5666667,-4.942,0.2579,5.1999
-46.26666667,169.6,-4.921,0.258,5.179
-46.26666667,169.6333333,-4.907,0.2581,5.1651
-46.26666667,169.6666667,-4.893,0.2581,5.1511
-46.26666667,169.7,-4.877,0.2582,5.1352
-46.26666667,169.7333333,-4.847,0.2582,5.1052
-46.26666667,169.7666667,-4.808,0.2583,5.0663
-46.26666667,169.8,-4.762,0.2583,5.0203
-46.26666667,169.8333333,-4.712,0.2584,4.9704
-46.26666667,169.8666667,-4.667,0.2584,4.9254
-46.26666667,169.9,-4.619,0.2584,4.8774
-46.26666667,169.9333333,-4.567,0.2584,4.8254
-46.26666667,169.9666667,-4.512,0.2585,4.7705
-46.26666667,170,-4.454,0.2585,4.7125
-46.26666667,170.0333333,-4.39,0.2585,4.6485
-46.26666667,170.0666667,-4.318,0.2585,4.5765
-46.26666667,170.1,-4.237,0.2585,4.4955
-46.26666667,170.1333333,-4.158,0.2585,4.4165
-46.26666667,170.1666667,-4.079,0.2585,4.3375
-46.26666667,170.2,-4.002,0.2585,4.2605
-46.23333333,166.8666667,-3.673,0.2778,3.9508
-46.23333333,166.9,-3.687,0.2778,3.9648
-46.23333333,166.9333333,-3.683,0.2778,3.9608
-46.23333333,166.9666667,-3.672,0.2779,3.9499
-46.23333333,167,-3.649,0.2779,3.9269
-46.23333333,167.0333333,-3.619,0.2779,3.8969
-46.23333333,167.0666667,-3.594,0.2779,3.8719
-46.23333333,167.1,-3.562,0.2779,3.8399
-46.23333333,167.1333333,-3.538,0.2779,3.8159
-46.23333333,167.1666667,-3.511,0.2779,3.7889
-46.23333333,167.2,-3.492,0.2779,3.7699
-46.23333333,167.2333333,-3.478,0.2779,3.7559
-46.23333333,167.2666667,-3.488,0.2779,3.7659
-46.23333333,167.3,-3.533,0.278,3.811
-46.23333333,167.3333333,-3.57,0.278,3.848
-46.23333333,167.3666667,-3.581,0.278,3.859
-46.23333333,167.4,-3.614,0.278,3.892
-46.23333333,167.4333333,-3.673,0.2781,3.9511
-46.23333333,167.4666667,-3.711,0.2781,3.9891
-46.23333333,167.5,-3.762,0.2781,4.0401
-46.23333333,167.5333333,-3.812,0.2782,4.0902
-46.23333333,167.5666667,-3.873,0.2782,4.1512
-46.23333333,167.6,-3.946,0.2782,4.2242
-46.23333333,167.6333333,-4.035,0.2783,4.3133
-46.23333333,167.6666667,-4.143,0.2783,4.4213
-46.23333333,167.7,-4.283,0.2784,4.5614
-46.23333333,167.7333333,-4.44,0.2784,4.7184
-46.23333333,167.7666667,-4.588,0.2785,4.8665
-46.23333333,167.8,-4.742,0.2785,5.0205
-46.23333333,167.8333333,-4.91,0.2785,5.1885
-46.23333333,167.8666667,-4.956,0.2786,5.2346
-46.23333333,167.9,-4.916,0.2786,5.1946
-46.23333333,167.9333333,-4.894,0.2786,5.1726
-46.23333333,167.9666667,-4.877,0.2785,5.1555
-46.23333333,168,-4.845,0.2785,5.1235
-46.23333333,168.0333333,-4.796,0.2783,5.0743
-46.23333333,168.0666667,-4.736,0.2781,5.0141
-46.23333333,168.1,-4.674,0.2778,4.9518
-46.23333333,168.1333333,-4.612,0.2774,4.8894
-46.23333333,168.1666667,-4.547,0.2769,4.8239
-46.23333333,168.2,-4.488,0.2762,4.7642
-46.23333333,168.2333333,-4.435,0.2753,4.7103
-46.23333333,168.2666667,-4.389,0.2741,4.6631
-46.23333333,168.3,-4.353,0.2728,4.6258
-46.23333333,168.3333333,-4.327,0.2712,4.5982
-46.23333333,168.3666667,-4.307,0.2693,4.5763
-46.23333333,168.4,-4.299,0.2673,4.5663
-46.23333333,168.4333333,-4.29,0.2652,4.5552
-46.23333333,168.4666667,-4.264,0.2632,4.5272
-46.23333333,168.5,-4.255,0.2612,4.5162
-46.23333333,168.5333333,-4.248,0.2594,4.5074
-46.23333333,168.5666667,-4.257,0.2578,4.5148
-46.23333333,168.6,-4.267,0.2564,4.5234
-46.23333333,168.6333333,-4.277,0.2553,4.5323
-46.23333333,168.6666667,-4.299,0.2545,4.5535
-46.23333333,168.7,-4.324,0.254,4.578
-46.23333333,168.7333333,-4.355,0.2537,4.6087
-46.23333333,168.7666667,-4.392,0.2536,4.6456
-46.23333333,168.8,-4.423,0.2536,4.6766
-46.23333333,168.8333333,-4.47,0.2538,4.7238
-46.23333333,168.8666667,-4.537,0.254,4.791
-46.23333333,168.9,-4.616,0.2542,4.8702
-46.23333333,168.9333333,-4.679,0.2545,4.9335
-46.23333333,168.9666667,-4.726,0.2548,4.9808
-46.23333333,169,-4.786,0.2551,5.0411
-46.23333333,169.0333333,-4.858,0.2554,5.1134
-46.23333333,169.0666667,-4.906,0.2556,5.1616
-46.23333333,169.1,-4.947,0.2559,5.2029
-46.23333333,169.1333333,-4.973,0.2561,5.2291
-46.23333333,169.1666667,-5.016,0.2564,5.2724
-46.23333333,169.2,-5.039,0.2566,5.2956
-46.23333333,169.2333333,-5.074,0.2567,5.3307
-46.23333333,169.2666667,-5.11,0.2569,5.3669
-46.23333333,169.3,-5.152,0.2571,5.4091
-46.23333333,169.3333333,-5.171,0.2572,5.4282
-46.23333333,169.3666667,-5.202,0.2574,5.4594
-46.23333333,169.4,-5.179,0.2575,5.4365
-46.23333333,169.4333333,-5.169,0.2576,5.4266
-46.23333333,169.4666667,-5.157,0.2577,5.4147
-46.23333333,169.5,-5.138,0.2578,5.3958
-46.23333333,169.5333333,-5.122,0.2579,5.3799
-46.23333333,169.5666667,-5.113,0.2579,5.3709
-46.23333333,169.6,-5.106,0.258,5.364
-46.23333333,169.6333333,-5.102,0.2581,5.3601
-46.23333333,169.6666667,-5.097,0.2581,5.3551
-46.23333333,169.7,-5.082,0.2582,5.3402
-46.23333333,169.7333333,-5.055,0.2582,5.3132
-46.23333333,169.7666667,-5.017,0.2583,5.2753
-46.23333333,169.8,-4.962,0.2583,5.2203
-46.23333333,169.8333333,-4.905,0.2584,5.1634
-46.23333333,169.8666667,-4.856,0.2584,5.1144
-46.23333333,169.9,-4.816,0.2584,5.0744
-46.23333333,169.9333333,-4.766,0.2584,5.0244
-46.23333333,169.9666667,-4.716,0.2585,4.9745
-46.23333333,170,-4.658,0.2585,4.9165
-46.23333333,170.0333333,-4.592,0.2585,4.8505
-46.23333333,170.0666667,-4.519,0.2585,4.7775
-46.23333333,170.1,-4.446,0.2585,4.7045
-46.23333333,170.1333333,-4.368,0.2585,4.6265
-46.23333333,170.1666667,-4.29,0.2585,4.5485
-46.23333333,170.2,-4.214,0.2585,4.4725
-46.2,166.8666667,-4.044,0.2778,4.3218
-46.2,166.9,-4.091,0.2778,4.3688
-46.2,166.9333333,-4.058,0.2778,4.3358
-46.2,166.9666667,-4.069,0.2778,4.3468
-46.2,167,-4.044,0.2778,4.3218
-46.2,167.0333333,-4,0.2778,4.2778
-46.2,167.0666667,-3.954,0.2778,4.2318
-46.2,167.1,-3.923,0.2778,4.2008
-46.2,167.1333333,-3.895,0.2778,4.1728
-46.2,167.1666667,-3.867,0.2778,4.1448
-46.2,167.2,-3.816,0.2778,4.0938
-46.2,167.2333333,-3.795,0.2778,4.0728
-46.2,167.2666667,-3.81,0.2778,4.0878
-46.2,167.3,-3.85,0.2778,4.1278
-46.2,167.3333333,-3.833,0.2778,4.1108
-46.2,167.3666667,-3.79,0.2779,4.0679
-46.2,167.4,-3.79,0.2779,4.0679
-46.2,167.4333333,-3.799,0.2779,4.0769
-46.2,167.4666667,-3.813,0.2779,4.0909
-46.2,167.5,-3.846,0.2779,4.1239
-46.2,167.5333333,-3.889,0.278,4.167
-46.2,167.5666667,-3.939,0.278,4.217
-46.2,167.6,-4.009,0.278,4.287
-46.2,167.6333333,-4.095,0.278,4.373
-46.2,167.6666667,-4.207,0.278,4.485
-46.2,167.7,-4.352,0.2781,4.6301
-46.2,167.7333333,-4.512,0.2781,4.7901
-46.2,167.7666667,-4.682,0.2781,4.9601
-46.2,167.8,-4.861,0.2781,5.1391
-46.2,167.8333333,-4.97,0.2781,5.2481
-46.2,167.8666667,-4.987,0.2781,5.2651
-46.2,167.9,-4.97,0.278,5.248
-46.2,167.9333333,-4.955,0.278,5.233
-46.2,167.9666667,-4.947,0.2779,5.2249
-46.2,168,-4.89,0.2777,5.1677
-46.2,168.0333333,-4.819,0.2775,5.0965
-46.2,168.0666667,-4.745,0.2773,5.0223
-46.2,168.1,-4.67,0.2769,4.9469
-46.2,168.1333333,-4.6,0.2764,4.8764
-46.2,168.1666667,-4.531,0.2759,4.8069
-46.2,168.2,-4.473,0.2751,4.7481
-46.2,168.2333333,-4.419,0.2742,4.6932
-46.2,168.2666667,-4.378,0.2732,4.6512
-46.2,168.3,-4.353,0.2719,4.6249
-46.2,168.3333333,-4.332,0.2705,4.6025
-46.2,168.3666667,-4.324,0.2688,4.5928
-46.2,168.4,-4.327,0.2671,4.5941
-46.2,168.4333333,-4.343,0.2654,4.6084
-46.2,168.4666667,-4.333,0.2636,4.5966
-46.2,168.5,-4.338,0.2619,4.5999
-46.2,168.5333333,-4.352,0.2603,4.6123
-46.2,168.5666667,-4.362,0.2589,4.6209
-46.2,168.6,-4.384,0.2577,4.6417
-46.2,168.6333333,-4.405,0.2567,4.6617
-46.2,168.6666667,-4.427,0.2559,4.6829
-46.2,168.7,-4.453,0.2553,4.7083
-46.2,168.7333333,-4.485,0.2549,4.7399
-46.2,168.7666667,-4.517,0.2547,4.7717
-46.2,168.8,-4.55,0.2546,4.8046
-46.2,168.8333333,-4.585,0.2547,4.8397
-46.2,168.8666667,-4.638,0.2548,4.8928
-46.2,168.9,-4.707,0.2549,4.9619
-46.2,168.9333333,-4.773,0.2551,5.0281
-46.2,168.9666667,-4.837,0.2553,5.0923
-46.2,169,-4.894,0.2555,5.1495
-46.2,169.0333333,-4.951,0.2558,5.2068
-46.2,169.0666667,-4.998,0.256,5.254
-46.2,169.1,-5.04,0.2562,5.2962
-46.2,169.1333333,-5.081,0.2564,5.3374
-46.2,169.1666667,-5.125,0.2566,5.3816
-46.2,169.2,-5.175,0.2567,5.4317
-46.2,169.2333333,-5.229,0.2569,5.4859
-46.2,169.2666667,-5.281,0.257,5.538
-46.2,169.3,-5.32,0.2572,5.5772
-46.2,169.3333333,-5.329,0.2573,5.5863
-46.2,169.3666667,-5.322,0.2574,5.5794
-46.2,169.4,-5.318,0.2575,5.5755
-46.2,169.4333333,-5.313,0.2576,5.5706
-46.2,169.4666667,-5.308,0.2577,5.5657
-46.2,169.5,-5.3,0.2578,5.5578
-46.2,169.5333333,-5.297,0.2579,5.5549
-46.2,169.5666667,-5.293,0.258,5.551
-46.2,169.6,-5.293,0.258,5.551
-46.2,169.6333333,-5.292,0.2581,5.5501
-46.2,169.6666667,-5.291,0.2582,5.5492
-46.2,169.7,-5.282,0.2582,5.5402
-46.2,169.7333333,-5.266,0.2582,5.5242
-46.2,169.7666667,-5.225,0.2583,5.4833
-46.2,169.8,-5.162,0.2583,5.4203
-46.2,169.8333333,-5.101,0.2584,5.3594
-46.2,169.8666667,-5.05,0.2584,5.3084
-46.2,169.9,-5.006,0.2584,5.2644
-46.2,169.9333333,-4.969,0.2584,5.2274
-46.2,169.9666667,-4.916,0.2584,5.1744
-46.2,170,-4.864,0.2585,5.1225
-46.2,170.0333333,-4.802,0.2585,5.0605
-46.2,170.0666667,-4.734,0.2585,4.9925
-46.2,170.1,-4.659,0.2585,4.9175
-46.2,170.1333333,-4.579,0.2585,4.8375
-46.2,170.1666667,-4.498,0.2585,4.7565
-46.2,170.2,-4.418,0.2585,4.6765
-46.16666667,166.8666667,-4.413,0.2777,4.6907
-46.16666667,166.9,-4.419,0.2777,4.6967
-46.16666667,166.9333333,-4.422,0.2777,4.6997
-46.16666667,166.9666667,-4.433,0.2777,4.7107
-46.16666667,167,-4.461,0.2777,4.7387
-46.16666667,167.0333333,-4.409,0.2777,4.6867
-46.16666667,167.0666667,-4.32,0.2777,4.5977
-46.16666667,167.1,-4.236,0.2777,4.5137
-46.16666667,167.1333333,-4.206,0.2777,4.4837
-46.16666667,167.1666667,-4.184,0.2777,4.4617
-46.16666667,167.2,-4.13,0.2777,4.4077
-46.16666667,167.2333333,-4.081,0.2777,4.3587
-46.16666667,167.2666667,-4.078,0.2777,4.3557
-46.16666667,167.3,-4.131,0.2777,4.4087
-46.16666667,167.3333333,-4.073,0.2777,4.3507
-46.16666667,167.3666667,-3.988,0.2777,4.2657
-46.16666667,167.4,-3.936,0.2777,4.2137
-46.16666667,167.4333333,-3.912,0.2777,4.1897
-46.16666667,167.4666667,-3.906,0.2777,4.1837
-46.16666667,167.5,-3.916,0.2777,4.1937
-46.16666667,167.5333333,-3.948,0.2778,4.2258
-46.16666667,167.5666667,-4.001,0.2778,4.2788
-46.16666667,167.6,-4.069,0.2778,4.3468
-46.16666667,167.6333333,-4.148,0.2778,4.4258
-46.16666667,167.6666667,-4.251,0.2778,4.5288
-46.16666667,167.7,-4.389,0.2778,4.6668
-46.16666667,167.7333333,-4.54,0.2777,4.8177
-46.16666667,167.7666667,-4.713,0.2777,4.9907
-46.16666667,167.8,-4.893,0.2777,5.1707
-46.16666667,167.8333333,-5.04,0.2777,5.3177
-46.16666667,167.8666667,-5.032,0.2776,5.3096
-46.16666667,167.9,-5.017,0.2775,5.2945
-46.16666667,167.9333333,-5,0.2774,5.2774
-46.16666667,167.9666667,-4.958,0.2773,5.2353
-46.16666667,168,-4.878,0.2771,5.1551
-46.16666667,168.0333333,-4.795,0.2768,5.0718
-46.16666667,168.0666667,-4.714,0.2765,4.9905
-46.16666667,168.1,-4.638,0.2761,4.9141
-46.16666667,168.1333333,-4.567,0.2756,4.8426
-46.16666667,168.1666667,-4.504,0.275,4.779
-46.16666667,168.2,-4.455,0.2743,4.7293
-46.16666667,168.2333333,-4.414,0.2734,4.6874
-46.16666667,168.2666667,-4.384,0.2724,4.6564
-46.16666667,168.3,-4.366,0.2712,4.6372
-46.16666667,168.3333333,-4.361,0.2699,4.6309
-46.16666667,168.3666667,-4.371,0.2685,4.6395
-46.16666667,168.4,-4.389,0.267,4.656
-46.16666667,168.4333333,-4.41,0.2655,4.6755
-46.16666667,168.4666667,-4.425,0.2639,4.6889
-46.16666667,168.5,-4.447,0.2625,4.7095
-46.16666667,168.5333333,-4.478,0.2611,4.7391
-46.16666667,168.5666667,-4.518,0.2598,4.7778
-46.16666667,168.6,-4.541,0.2587,4.7997
-46.16666667,168.6333333,-4.585,0.2578,4.8428
-46.16666667,168.6666667,-4.608,0.257,4.865
-46.16666667,168.7,-4.619,0.2564,4.8754
-46.16666667,168.7333333,-4.633,0.256,4.889
-46.16666667,168.7666667,-4.655,0.2557,4.9107
-46.16666667,168.8,-4.68,0.2556,4.9356
-46.16666667,168.8333333,-4.71,0.2555,4.9655
-46.16666667,168.8666667,-4.747,0.2555,5.0025
-46.16666667,168.9,-4.796,0.2556,5.0516
-46.16666667,168.9333333,-4.861,0.2557,5.1167
-46.16666667,168.9666667,-4.931,0.2558,5.1868
-46.16666667,169,-5.005,0.256,5.261
-46.16666667,169.0333333,-5.067,0.2561,5.3231
-46.16666667,169.0666667,-5.112,0.2563,5.3683
-46.16666667,169.1,-5.16,0.2565,5.4165
-46.16666667,169.1333333,-5.214,0.2566,5.4706
-46.16666667,169.1666667,-5.273,0.2568,5.5298
-46.16666667,169.2,-5.346,0.2569,5.6029
-46.16666667,169.2333333,-5.402,0.2571,5.6591
-46.16666667,169.2666667,-5.442,0.2572,5.6992
-46.16666667,169.3,-5.46,0.2573,5.7173
-46.16666667,169.3333333,-5.474,0.2574,5.7314
-46.16666667,169.3666667,-5.483,0.2575,5.7405
-46.16666667,169.4,-5.488,0.2576,5.7456
-46.16666667,169.4333333,-5.484,0.2577,5.7417
-46.16666667,169.4666667,-5.48,0.2578,5.7378
-46.16666667,169.5,-5.476,0.2579,5.7339
-46.16666667,169.5333333,-5.472,0.2579,5.7299
-46.16666667,169.5666667,-5.474,0.258,5.732
-46.16666667,169.6,-5.474,0.2581,5.7321
-46.16666667,169.6333333,-5.476,0.2581,5.7341
-46.16666667,169.6666667,-5.485,0.2582,5.7432
-46.16666667,169.7,-5.488,0.2582,5.7462
-46.16666667,169.7333333,-5.479,0.2583,5.7373
-46.16666667,169.7666667,-5.437,0.2583,5.6953
-46.16666667,169.8,-5.369,0.2583,5.6273
-46.16666667,169.8333333,-5.298,0.2584,5.5564
-46.16666667,169.8666667,-5.237,0.2584,5.4954
-46.16666667,169.9,-5.189,0.2584,5.4474
-46.16666667,169.9333333,-5.161,0.2584,5.4194
-46.16666667,169.9666667,-5.107,0.2584,5.3654
-46.16666667,170,-5.069,0.2585,5.3275
-46.16666667,170.0333333,-5.027,0.2585,5.2855
-46.16666667,170.0666667,-4.967,0.2585,5.2255
-46.16666667,170.1,-4.891,0.2585,5.1495
-46.16666667,170.1333333,-4.803,0.2585,5.0615
-46.16666667,170.1666667,-4.707,0.2585,4.9655
-46.16666667,170.2,-4.617,0.2585,4.8755
-46.13333333,166.8666667,-4.746,0.2776,5.0236
-46.13333333,166.9,-4.731,0.2776,5.0086
-46.13333333,166.9333333,-4.771,0.2776,5.0486
-46.13333333,166.9666667,-4.703,0.2776,4.9806
-46.13333333,167,-4.817,0.2776,5.0946
-46.13333333,167.0333333,-4.735,0.2776,5.0126
-46.13333333,167.0666667,-4.649,0.2776,4.9266
-46.13333333,167.1,-4.546,0.2776,4.8236
-46.13333333,167.1333333,-4.439,0.2776,4.7166
-46.13333333,167.1666667,-4.419,0.2776,4.6966
-46.13333333,167.2,-4.365,0.2776,4.6426
-46.13333333,167.2333333,-4.328,0.2776,4.6056
-46.13333333,167.2666667,-4.297,0.2776,4.5746
-46.13333333,167.3,-4.333,0.2776,4.6106
-46.13333333,167.3333333,-4.29,0.2776,4.5676
-46.13333333,167.3666667,-4.171,0.2776,4.4486
-46.13333333,167.4,-4.082,0.2776,4.3596
-46.13333333,167.4333333,-4.025,0.2776,4.3026
-46.13333333,167.4666667,-4,0.2776,4.2776
-46.13333333,167.5,-3.989,0.2776,4.2666
-46.13333333,167.5333333,-4.01,0.2776,4.2876
-46.13333333,167.5666667,-4.053,0.2775,4.3305
-46.13333333,167.6,-4.115,0.2775,4.3925
-46.13333333,167.6333333,-4.188,0.2775,4.4655
-46.13333333,167.6666667,-4.276,0.2775,4.5535
-46.13333333,167.7,-4.393,0.2775,4.6705
-46.13333333,167.7333333,-4.538,0.2774,4.8154
-46.13333333,167.7666667,-4.687,0.2774,4.9644
-46.13333333,167.8,-4.838,0.2773,5.1153
-46.13333333,167.8333333,-4.992,0.2772,5.2692
-46.13333333,167.8666667,-5.063,0.2771,5.3401
-46.13333333,167.9,-5.058,0.277,5.335
-46.13333333,167.9333333,-5.001,0.2769,5.2779
-46.13333333,167.9666667,-4.939,0.2767,5.2157
-46.13333333,168,-4.861,0.2764,5.1374
-46.13333333,168.0333333,-4.768,0.2761,5.0441
-46.13333333,168.0666667,-4.685,0.2758,4.9608
-46.13333333,168.1,-4.606,0.2754,4.8814
-46.13333333,168.1333333,-4.539,0.2748,4.8138
-46.13333333,168.1666667,-4.489,0.2742,4.7632
-46.13333333,168.2,-4.454,0.2735,4.7275
-46.13333333,168.2333333,-4.429,0.2727,4.7017
-46.13333333,168.2666667,-4.418,0.2717,4.6897
-46.13333333,168.3,-4.414,0.2707,4.6847
-46.13333333,168.3333333,-4.422,0.2695,4.6915
-46.13333333,168.3666667,-4.445,0.2682,4.7132
-46.13333333,168.4,-4.481,0.2669,4.7479
-46.13333333,168.4333333,-4.503,0.2656,4.7686
-46.13333333,168.4666667,-4.542,0.2642,4.8062
-46.13333333,168.5,-4.582,0.2629,4.8449
-46.13333333,168.5333333,-4.63,0.2617,4.8917
-46.13333333,168.5666667,-4.686,0.2606,4.9466
-46.13333333,168.6,-4.73,0.2596,4.9896
-46.13333333,168.6333333,-4.785,0.2587,5.0437
-46.13333333,168.6666667,-4.84,0.258,5.098
-46.13333333,168.7,-4.834,0.2574,5.0914
-46.13333333,168.7333333,-4.825,0.2569,5.0819
-46.13333333,168.7666667,-4.824,0.2566,5.0806
-46.13333333,168.8,-4.832,0.2564,5.0884
-46.13333333,168.8333333,-4.85,0.2563,5.1063
-46.13333333,168.8666667,-4.883,0.2562,5.1392
-46.13333333,168.9,-4.919,0.2562,5.1752
-46.13333333,168.9333333,-4.974,0.2562,5.2302
-46.13333333,168.9666667,-5.053,0.2563,5.3093
-46.13333333,169,-5.14,0.2564,5.3964
-46.13333333,169.0333333,-5.205,0.2565,5.4615
-46.13333333,169.0666667,-5.251,0.2566,5.5076
-46.13333333,169.1,-5.307,0.2568,5.5638
-46.13333333,169.1333333,-5.382,0.2569,5.6389
-46.13333333,169.1666667,-5.442,0.257,5.699
-46.13333333,169.2,-5.506,0.2571,5.7631
-46.13333333,169.2333333,-5.556,0.2572,5.8132
-46.13333333,169.2666667,-5.597,0.2573,5.8543
-46.13333333,169.3,-5.631,0.2574,5.8884
-46.13333333,169.3333333,-5.651,0.2575,5.9085
-46.13333333,169.3666667,-5.663,0.2576,5.9206
-46.13333333,169.4,-5.665,0.2577,5.9227
