Lat,Long,Geoid2016,DBL60,BDL60_NZVD2016
-44.6,170.2,-10.003,0.2537,10.2567
-44.6,170.2333333,-10.092,0.2537,10.3457
-44.6,170.2666667,-10.08,0.2537,10.3337
-44.6,170.3,-10.123,0.2537,10.3767
-44.6,170.3333333,-10.178,0.2537,10.4317
-44.6,170.3666667,-10.27,0.2537,10.5237
-44.6,170.4,-10.319,0.2537,10.5727
-44.6,170.4333333,-10.461,0.2537,10.7147
-44.6,170.4666667,-10.555,0.2537,10.8087
-44.6,170.5,-10.525,0.2537,10.7787
-44.6,170.5333333,-10.37,0.2537,10.6237
-44.6,170.5666667,-10.258,0.2537,10.5117
-44.6,170.6,-10.199,0.2537,10.4527
-44.6,170.6333333,-10.176,0.2537,10.4297
-44.6,170.6666667,-10.197,0.2537,10.4507
-44.6,170.7,-10.243,0.2537,10.4967
-44.6,170.7333333,-10.287,0.2537,10.5407
-44.6,170.7666667,-10.267,0.2537,10.5207
-44.6,170.8,-10.137,0.2537,10.3907
-44.6,170.8333333,-10.025,0.2537,10.2787
-44.6,170.8666667,-9.929,0.2537,10.1827
-44.6,170.9,-9.779,0.2537,10.0327
-44.6,170.9333333,-9.615,0.2537,9.8687
-44.6,170.9666667,-9.381,0.2537,9.6347
-44.6,171,-9.191,0.2537,9.4447
-44.6,171.0333333,-9.044,0.2537,9.2977
-44.6,171.0666667,-8.919,0.2537,9.1727
-44.6,171.1,-8.823,0.2537,9.0767
-44.6,171.1333333,-8.738,0.2537,8.9917
-44.6,171.1666667,-8.664,0.2537,8.9177
-44.56666667,166.3333333,2.597,0.2197,-2.3773
-44.56666667,166.3666667,2.634,0.2197,-2.4143
-44.56666667,166.4,2.667,0.2197,-2.4473
-44.56666667,166.4333333,2.696,0.2197,-2.4763
-44.56666667,166.4666667,2.719,0.2197,-2.4993
-44.56666667,166.5,2.739,0.2197,-2.5193
-44.56666667,166.5333333,2.753,0.2197,-2.5333
-44.56666667,166.5666667,2.766,0.2197,-2.5463
-44.56666667,166.6,2.782,0.2196,-2.5624
-44.56666667,166.6333333,2.789,0.2196,-2.5694
-44.56666667,166.6666667,2.799,0.2196,-2.5794
-44.56666667,166.7,2.8,0.2196,-2.5804
-44.56666667,166.7333333,2.804,0.2195,-2.5845
-44.56666667,166.7666667,2.799,0.2195,-2.5795
-44.56666667,166.8,2.775,0.2195,-2.5555
-44.56666667,166.8333333,2.753,0.2194,-2.5336
-44.56666667,166.8666667,2.704,0.2194,-2.4846
-44.56666667,166.9,2.644,0.2194,-2.4246
-44.56666667,166.9333333,2.594,0.2194,-2.3746
-44.56666667,166.9666667,2.51,0.2193,-2.2907
-44.56666667,167,2.439,0.2193,-2.2197
-44.56666667,167.0333333,2.37,0.2193,-2.1507
-44.56666667,167.0666667,2.304,0.2193,-2.0847
-44.56666667,167.1,2.238,0.2193,-2.0187
-44.56666667,167.1333333,2.152,0.2193,-1.9327
-44.56666667,167.1666667,2.071,0.2193,-1.8517
-44.56666667,167.2,1.965,0.2193,-1.7457
-44.56666667,167.2333333,1.84,0.2193,-1.6207
-44.56666667,167.2666667,1.676,0.2193,-1.4567
-44.56666667,167.3,1.499,0.2193,-1.2797
-44.56666667,167.3333333,1.294,0.2194,-1.0746
-44.56666667,167.3666667,1.046,0.2194,-0.8266
-44.56666667,167.4,0.739,0.2195,-0.5195
-44.56666667,167.4333333,0.449,0.2195,-0.2295
-44.56666667,167.4666667,0.075,0.2196,0.1446
-44.56666667,167.5,-0.31,0.2197,0.5297
-44.56666667,167.5333333,-0.734,0.2198,0.9538
-44.56666667,167.5666667,-1.187,0.2199,1.4069
-44.56666667,167.6,-1.672,0.22,1.892
-44.56666667,167.6333333,-2.167,0.2202,2.3872
-44.56666667,167.6666667,-2.672,0.2203,2.8923
-44.56666667,167.7,-3.168,0.2205,3.3885
-44.56666667,167.7333333,-3.659,0.2207,3.8797
-44.56666667,167.7666667,-4.133,0.2209,4.3539
-44.56666667,167.8,-4.584,0.2212,4.8052
-44.56666667,167.8333333,-5.092,0.2214,5.3134
-44.56666667,167.8666667,-5.652,0.2217,5.8737
-44.56666667,167.9,-6.046,0.222,6.268
-44.56666667,167.9333333,-6.4,0.2223,6.6223
-44.56666667,167.9666667,-6.89,0.2226,7.1126
-44.56666667,168,-7.256,0.223,7.479
-44.56666667,168.0333333,-7.258,0.2234,7.4814
-44.56666667,168.0666667,-7.37,0.2238,7.5938
-44.56666667,168.1,-7.391,0.2242,7.6152
-44.56666667,168.1333333,-7.578,0.2246,7.8026
-44.56666667,168.1666667,-8.019,0.225,8.244
-44.56666667,168.2,-8.336,0.2255,8.5615
-44.56666667,168.2333333,-8.745,0.226,8.971
-44.56666667,168.2666667,-8.709,0.2265,8.9355
-44.56666667,168.3,-8.992,0.2271,9.2191
-44.56666667,168.3333333,-8.91,0.2276,9.1376
-44.56666667,168.3666667,-8.987,0.2282,9.2152
-44.56666667,168.4,-9.408,0.2288,9.6368
-44.56666667,168.4333333,-9.537,0.2294,9.7664
-44.56666667,168.4666667,-9.475,0.2301,9.7051
-44.56666667,168.5,-9.45,0.2307,9.6807
-44.56666667,168.5333333,-9.727,0.2314,9.9584
-44.56666667,168.5666667,-9.895,0.2321,10.1271
-44.56666667,168.6,-9.911,0.2329,10.1439
-44.56666667,168.6333333,-9.883,0.2336,10.1166
-44.56666667,168.6666667,-9.66,0.2344,9.8944
-44.56666667,168.7,-9.722,0.2352,9.9572
-44.56666667,168.7333333,-9.732,0.236,9.968
-44.56666667,168.7666667,-9.61,0.2369,9.8469
-44.56666667,168.8,-9.616,0.2377,9.8537
-44.56666667,168.8333333,-9.47,0.2386,9.7086
-44.56666667,168.8666667,-9.171,0.2394,9.4104
-44.56666667,168.9,-8.9,0.2403,9.1403
-44.56666667,168.9333333,-8.86,0.2412,9.1012
-44.56666667,168.9666667,-8.882,0.2421,9.1241
-44.56666667,169,-8.782,0.243,9.025
-44.56666667,169.0333333,-8.477,0.2439,8.7209
-44.56666667,169.0666667,-8.333,0.2448,8.5778
-44.56666667,169.1,-8.234,0.2457,8.4797
-44.56666667,169.1333333,-8.308,0.2466,8.5546
-44.56666667,169.1666667,-8.353,0.2475,8.6005
-44.56666667,169.2,-8.316,0.2484,8.5644
-44.56666667,169.2333333,-8.258,0.2492,8.5072
-44.56666667,169.2666667,-8.237,0.2501,8.4871
-44.56666667,169.3,-8.324,0.2509,8.5749
-44.56666667,169.3333333,-8.533,0.2517,8.7847
-44.56666667,169.3666667,-8.826,0.2525,9.0785
-44.56666667,169.4,-8.948,0.2533,9.2013
-44.56666667,169.4333333,-9.05,0.2541,9.3041
-44.56666667,169.4666667,-9.179,0.2548,9.4338
-44.56666667,169.5,-9.213,0.2555,9.4685
-44.56666667,169.5333333,-9.181,0.2562,9.4372
-44.56666667,169.5666667,-9.207,0.2569,9.4639
-44.56666667,169.6,-9.328,0.2575,9.5855
-44.56666667,169.6333333,-9.49,0.2581,9.7481
-44.56666667,169.6666667,-9.595,0.2587,9.8537
-44.56666667,169.7,-9.714,0.2593,9.9733
-44.56666667,169.7333333,-9.927,0.2598,10.1868
-44.56666667,169.7666667,-9.805,0.2603,10.0653
-44.56666667,169.8,-9.732,0.2608,9.9928
-44.56666667,169.8333333,-9.667,0.2612,9.9282
-44.56666667,169.8666667,-9.696,0.2616,9.9576
-44.56666667,169.9,-9.836,0.262,10.098
-44.56666667,169.9333333,-9.868,0.2623,10.1303
-44.56666667,169.9666667,-9.925,0.2626,10.1876
-44.56666667,170,-10.028,0.2628,10.2908
-44.56666667,170.0333333,-9.983,0.263,10.246
-44.56666667,170.0666667,-9.912,0.2632,10.1752
-44.56666667,170.1,-9.918,0.2633,10.1813
-44.56666667,170.1333333,-9.941,0.2634,10.2044
-44.56666667,170.1666667,-9.97,0.2634,10.2334
-44.56666667,170.2,-10.012,0.2537,10.2657
-44.56666667,170.2333333,-10.126,0.2537,10.3797
-44.56666667,170.2666667,-10.207,0.2537,10.4607
-44.56666667,170.3,-10.236,0.2537,10.4897
-44.56666667,170.3333333,-10.34,0.2537,10.5937
-44.56666667,170.3666667,-10.409,0.2537,10.6627
-44.56666667,170.4,-10.506,0.2537,10.7597
-44.56666667,170.4333333,-10.583,0.2537,10.8367
-44.56666667,170.4666667,-10.689,0.2537,10.9427
-44.56666667,170.5,-10.888,0.2537,11.1417
-44.56666667,170.5333333,-10.661,0.2537,10.9147
-44.56666667,170.5666667,-10.487,0.2537,10.7407
-44.56666667,170.6,-10.393,0.2537,10.6467
-44.56666667,170.6333333,-10.326,0.2537,10.5797
-44.56666667,170.6666667,-10.301,0.2537,10.5547
-44.56666667,170.7,-10.343,0.2537,10.5967
-44.56666667,170.7333333,-10.377,0.2537,10.6307
-44.56666667,170.7666667,-10.354,0.2537,10.6077
-44.56666667,170.8,-10.258,0.2537,10.5117
-44.56666667,170.8333333,-10.162,0.2537,10.4157
-44.56666667,170.8666667,-10.052,0.2537,10.3057
-44.56666667,170.9,-9.856,0.2537,10.1097
-44.56666667,170.9333333,-9.708,0.2537,9.9617
-44.56666667,170.9666667,-9.472,0.2537,9.7257
-44.56666667,171,-9.291,0.2537,9.5447
-44.56666667,171.0333333,-9.146,0.2537,9.3997
-44.56666667,171.0666667,-9.03,0.2537,9.2837
-44.56666667,171.1,-8.926,0.2537,9.1797
-44.56666667,171.1333333,-8.835,0.2537,9.0887
-44.56666667,171.1666667,-8.758,0.2537,9.0117
-44.53333333,166.3333333,2.367,0.2197,-2.1473
-44.53333333,166.3666667,2.408,0.2197,-2.1883
-44.53333333,166.4,2.444,0.2197,-2.2243
-44.53333333,166.4333333,2.475,0.2197,-2.2553
-44.53333333,166.4666667,2.5,0.2197,-2.2803
-44.53333333,166.5,2.52,0.2197,-2.3003
-44.53333333,166.5333333,2.536,0.2197,-2.3163
-44.53333333,166.5666667,2.551,0.2196,-2.3314
-44.53333333,166.6,2.565,0.2196,-2.3454
-44.53333333,166.6333333,2.579,0.2196,-2.3594
-44.53333333,166.6666667,2.595,0.2196,-2.3754
-44.53333333,166.7,2.608,0.2196,-2.3884
-44.53333333,166.7333333,2.618,0.2195,-2.3985
-44.53333333,166.7666667,2.622,0.2195,-2.4025
-44.53333333,166.8,2.624,0.2195,-2.4045
-44.53333333,166.8333333,2.619,0.2195,-2.3995
-44.53333333,166.8666667,2.599,0.2194,-2.3796
-44.53333333,166.9,2.567,0.2194,-2.3476
-44.53333333,166.9333333,2.518,0.2194,-2.2986
-44.53333333,166.9666667,2.474,0.2194,-2.2546
-44.53333333,167,2.417,0.2193,-2.1977
-44.53333333,167.0333333,2.365,0.2193,-2.1457
-44.53333333,167.0666667,2.312,0.2193,-2.0927
-44.53333333,167.1,2.262,0.2193,-2.0427
-44.53333333,167.1333333,2.215,0.2193,-1.9957
-44.53333333,167.1666667,2.146,0.2193,-1.9267
-44.53333333,167.2,2.056,0.2193,-1.8367
-44.53333333,167.2333333,1.956,0.2193,-1.7367
-44.53333333,167.2666667,1.819,0.2194,-1.5996
-44.53333333,167.3,1.666,0.2194,-1.4466
-44.53333333,167.3333333,1.473,0.2194,-1.2536
-44.53333333,167.3666667,1.237,0.2195,-1.0175
-44.53333333,167.4,0.987,0.2195,-0.7675
-44.53333333,167.4333333,0.688,0.2196,-0.4684
-44.53333333,167.4666667,0.384,0.2197,-0.1643
-44.53333333,167.5,0.023,0.2198,0.1968
-44.53333333,167.5333333,-0.366,0.2199,0.5859
-44.53333333,167.5666667,-0.784,0.22,1.004
-44.53333333,167.6,-1.237,0.2201,1.4571
-44.53333333,167.6333333,-1.707,0.2203,1.9273
-44.53333333,167.6666667,-2.195,0.2205,2.4155
-44.53333333,167.7,-2.685,0.2207,2.9057
-44.53333333,167.7333333,-3.169,0.2209,3.3899
-44.53333333,167.7666667,-3.647,0.2211,3.8681
-44.53333333,167.8,-4.118,0.2213,4.3393
-44.53333333,167.8333333,-4.607,0.2216,4.8286
-44.53333333,167.8666667,-5.151,0.2218,5.3728
-44.53333333,167.9,-5.559,0.2221,5.7811
-44.53333333,167.9333333,-6.015,0.2225,6.2375
-44.53333333,167.9666667,-6.46,0.2228,6.6828
-44.53333333,168,-6.722,0.2231,6.9451
-44.53333333,168.0333333,-6.904,0.2235,7.1275
-44.53333333,168.0666667,-6.968,0.2239,7.1919
-44.53333333,168.1,-7.204,0.2243,7.4283
-44.53333333,168.1333333,-7.442,0.2247,7.6667
-44.53333333,168.1666667,-7.74,0.2252,7.9652
-44.53333333,168.2,-8.17,0.2257,8.3957
-44.53333333,168.2333333,-8.485,0.2262,8.7112
-44.53333333,168.2666667,-8.676,0.2267,8.9027
-44.53333333,168.3,-8.919,0.2272,9.1462
-44.53333333,168.3333333,-9.064,0.2278,9.2918
-44.53333333,168.3666667,-9.034,0.2283,9.2623
-44.53333333,168.4,-9.098,0.2289,9.3269
-44.53333333,168.4333333,-9.245,0.2296,9.4746
-44.53333333,168.4666667,-9.352,0.2302,9.5822
-44.53333333,168.5,-9.508,0.2309,9.7389
-44.53333333,168.5333333,-9.698,0.2316,9.9296
-44.53333333,168.5666667,-9.794,0.2323,10.0263
-44.53333333,168.6,-10.036,0.233,10.269
-44.53333333,168.6333333,-10.065,0.2338,10.2988
-44.53333333,168.6666667,-9.773,0.2345,10.0075
-44.53333333,168.7,-9.732,0.2353,9.9673
-44.53333333,168.7333333,-9.676,0.2361,9.9121
-44.53333333,168.7666667,-9.683,0.2369,9.9199
-44.53333333,168.8,-9.641,0.2378,9.8788
-44.53333333,168.8333333,-9.428,0.2386,9.6666
-44.53333333,168.8666667,-9.214,0.2395,9.4535
-44.53333333,168.9,-8.993,0.2404,9.2334
-44.53333333,168.9333333,-9.02,0.2413,9.2613
-44.53333333,168.9666667,-9.172,0.2421,9.4141
-44.53333333,169,-9.123,0.243,9.366
-44.53333333,169.0333333,-8.714,0.2439,8.9579
-44.53333333,169.0666667,-8.487,0.2448,8.7318
-44.53333333,169.1,-8.38,0.2457,8.6257
-44.53333333,169.1333333,-8.332,0.2466,8.5786
-44.53333333,169.1666667,-8.464,0.2474,8.7114
-44.53333333,169.2,-8.422,0.2483,8.6703
-44.53333333,169.2333333,-8.339,0.2491,8.5881
-44.53333333,169.2666667,-8.329,0.25,8.579
-44.53333333,169.3,-8.404,0.2508,8.6548
-44.53333333,169.3333333,-8.585,0.2516,8.8366
-44.53333333,169.3666667,-8.746,0.2524,8.9984
-44.53333333,169.4,-8.899,0.2532,9.1522
-44.53333333,169.4333333,-9.063,0.2539,9.3169
-44.53333333,169.4666667,-9.211,0.2547,9.4657
-44.53333333,169.5,-9.354,0.2554,9.6094
-44.53333333,169.5333333,-9.308,0.256,9.564
-44.53333333,169.5666667,-9.343,0.2567,9.5997
-44.53333333,169.6,-9.388,0.2573,9.6453
-44.53333333,169.6333333,-9.561,0.2579,9.8189
-44.53333333,169.6666667,-9.646,0.2585,9.9045
-44.53333333,169.7,-9.622,0.2591,9.8811
-44.53333333,169.7333333,-9.66,0.2596,9.9196
-44.53333333,169.7666667,-9.756,0.2601,10.0161
-44.53333333,169.8,-9.602,0.2605,9.8625
-44.53333333,169.8333333,-9.541,0.2609,9.8019
-44.53333333,169.8666667,-9.552,0.2613,9.8133
-44.53333333,169.9,-9.594,0.2617,9.8557
-44.53333333,169.9333333,-9.657,0.262,9.919
-44.53333333,169.9666667,-9.815,0.2623,10.0773
-44.53333333,170,-9.972,0.2625,10.2345
-44.53333333,170.0333333,-9.85,0.2627,10.1127
-44.53333333,170.0666667,-9.828,0.2629,10.0909
-44.53333333,170.1,-9.866,0.263,10.129
-44.53333333,170.1333333,-9.938,0.263,10.201
-44.53333333,170.1666667,-9.968,0.2631,10.2311
-44.53333333,170.2,-10.035,0.2537,10.2887
-44.53333333,170.2333333,-10.196,0.2537,10.4497
-44.53333333,170.2666667,-10.399,0.2537,10.6527
-44.53333333,170.3,-10.38,0.2537,10.6337
-44.53333333,170.3333333,-10.491,0.2537,10.7447
-44.53333333,170.3666667,-10.702,0.2537,10.9557
-44.53333333,170.4,-10.725,0.2537,10.9787
-44.53333333,170.4333333,-10.824,0.2537,11.0777
-44.53333333,170.4666667,-10.854,0.2537,11.1077
-44.53333333,170.5,-11.002,0.2537,11.2557
-44.53333333,170.5333333,-10.986,0.2537,11.2397
-44.53333333,170.5666667,-10.71,0.2537,10.9637
-44.53333333,170.6,-10.565,0.2537,10.8187
-44.53333333,170.6333333,-10.468,0.2537,10.7217
-44.53333333,170.6666667,-10.417,0.2537,10.6707
-44.53333333,170.7,-10.426,0.2537,10.6797
-44.53333333,170.7333333,-10.438,0.2537,10.6917
-44.53333333,170.7666667,-10.421,0.2537,10.6747
-44.53333333,170.8,-10.381,0.2537,10.6347
-44.53333333,170.8333333,-10.32,0.2537,10.5737
-44.53333333,170.8666667,-10.119,0.2537,10.3727
-44.53333333,170.9,-9.914,0.2537,10.1677
-44.53333333,170.9333333,-9.714,0.2537,9.9677
-44.53333333,170.9666667,-9.537,0.2537,9.7907
-44.53333333,171,-9.377,0.2537,9.6307
-44.53333333,171.0333333,-9.243,0.2537,9.4967
-44.53333333,171.0666667,-9.127,0.2537,9.3807
-44.53333333,171.1,-9.022,0.2537,9.2757
-44.53333333,171.1333333,-8.927,0.2537,9.1807
-44.53333333,171.1666667,-8.844,0.2537,9.0977
-44.5,166.3333333,2.123,0.2197,-1.9033
-44.5,166.3666667,2.169,0.2197,-1.9493
-44.5,166.4,2.21,0.2197,-1.9903
-44.5,166.4333333,2.245,0.2197,-2.0253
-44.5,166.4666667,2.273,0.2197,-2.0533
-44.5,166.5,2.296,0.2197,-2.0763
-44.5,166.5333333,2.314,0.2197,-2.0943
-44.5,166.5666667,2.332,0.2196,-2.1124
-44.5,166.6,2.35,0.2196,-2.1304
-44.5,166.6333333,2.368,0.2196,-2.1484
-44.5,166.6666667,2.389,0.2196,-2.1694
-44.5,166.7,2.41,0.2196,-2.1904
-44.5,166.7333333,2.429,0.2195,-2.2095
-44.5,166.7666667,2.448,0.2195,-2.2285
-44.5,166.8,2.463,0.2195,-2.2435
-44.5,166.8333333,2.473,0.2195,-2.2535
-44.5,166.8666667,2.47,0.2194,-2.2506
-44.5,166.9,2.458,0.2194,-2.2386
-44.5,166.9333333,2.437,0.2194,-2.2176
-44.5,166.9666667,2.408,0.2194,-2.1886
-44.5,167,2.376,0.2193,-2.1567
-44.5,167.0333333,2.342,0.2193,-2.1227
-44.5,167.0666667,2.309,0.2193,-2.0897
-44.5,167.1,2.274,0.2193,-2.0547
-44.5,167.1333333,2.235,0.2193,-2.0157
-44.5,167.1666667,2.186,0.2193,-1.9667
-44.5,167.2,2.119,0.2194,-1.8996
-44.5,167.2333333,2.03,0.2194,-1.8106
-44.5,167.2666667,1.916,0.2194,-1.6966
-44.5,167.3,1.775,0.2195,-1.5555
-44.5,167.3333333,1.607,0.2195,-1.3875
-44.5,167.3666667,1.4,0.2196,-1.1804
-44.5,167.4,1.167,0.2196,-0.9474
-44.5,167.4333333,0.908,0.2197,-0.6883
-44.5,167.4666667,0.621,0.2198,-0.4012
-44.5,167.5,0.305,0.2199,-0.0851
-44.5,167.5333333,-0.051,0.22,0.271
-44.5,167.5666667,-0.437,0.2201,0.6571
-44.5,167.6,-0.85,0.2202,1.0702
-44.5,167.6333333,-1.291,0.2204,1.5114
-44.5,167.6666667,-1.753,0.2206,1.9736
-44.5,167.7,-2.226,0.2208,2.4468
-44.5,167.7333333,-2.702,0.221,2.923
-44.5,167.7666667,-3.176,0.2212,3.3972
-44.5,167.8,-3.646,0.2214,3.8674
-44.5,167.8333333,-4.123,0.2217,4.3447
-44.5,167.8666667,-4.606,0.222,4.828
-44.5,167.9,-5.075,0.2223,5.2973
-44.5,167.9333333,-5.481,0.2226,5.7036
-44.5,167.9666667,-5.856,0.2229,6.0789
-44.5,168,-6.277,0.2233,6.5003
-44.5,168.0333333,-6.55,0.2236,6.7736
-44.5,168.0666667,-6.676,0.224,6.9
-44.5,168.1,-7.053,0.2244,7.2774
-44.5,168.1333333,-7.368,0.2249,7.5929
-44.5,168.1666667,-7.495,0.2253,7.7203
-44.5,168.2,-7.825,0.2258,8.0508
-44.5,168.2333333,-8.261,0.2263,8.4873
-44.5,168.2666667,-8.519,0.2268,8.7458
-44.5,168.3,-8.933,0.2273,9.1603
-44.5,168.3333333,-9.171,0.2279,9.3989
-44.5,168.3666667,-9.218,0.2285,9.4465
-44.5,168.4,-9.28,0.2291,9.5091
-44.5,168.4333333,-9.359,0.2297,9.5887
-44.5,168.4666667,-9.554,0.2303,9.7843
-44.5,168.5,-9.532,0.231,9.763
-44.5,168.5333333,-9.622,0.2317,9.8537
-44.5,168.5666667,-9.754,0.2324,9.9864
-44.5,168.6,-9.932,0.2331,10.1651
-44.5,168.6333333,-9.928,0.2339,10.1619
-44.5,168.6666667,-9.652,0.2346,9.8866
-44.5,168.7,-9.539,0.2354,9.7744
-44.5,168.7333333,-9.487,0.2362,9.7232
-44.5,168.7666667,-9.385,0.237,9.622
-44.5,168.8,-9.419,0.2379,9.6569
-44.5,168.8333333,-9.222,0.2387,9.4607
-44.5,168.8666667,-9.139,0.2396,9.3786
-44.5,168.9,-9.172,0.2404,9.4124
-44.5,168.9333333,-9.361,0.2413,9.6023
-44.5,168.9666667,-9.483,0.2422,9.7252
-44.5,169,-9.29,0.243,9.533
-44.5,169.0333333,-8.985,0.2439,9.2289
-44.5,169.0666667,-8.799,0.2448,9.0438
-44.5,169.1,-8.569,0.2456,8.8146
-44.5,169.1333333,-8.42,0.2465,8.6665
-44.5,169.1666667,-8.437,0.2474,8.6844
-44.5,169.2,-8.534,0.2482,8.7822
-44.5,169.2333333,-8.463,0.2491,8.7121
-44.5,169.2666667,-8.413,0.2499,8.6629
-44.5,169.3,-8.49,0.2507,8.7407
-44.5,169.3333333,-8.754,0.2515,9.0055
-44.5,169.3666667,-8.866,0.2523,9.1183
-44.5,169.4,-9.039,0.253,9.292
-44.5,169.4333333,-9.21,0.2538,9.4638
-44.5,169.4666667,-9.371,0.2545,9.6255
-44.5,169.5,-9.402,0.2552,9.6572
-44.5,169.5333333,-9.534,0.2559,9.7899
-44.5,169.5666667,-9.435,0.2565,9.6915
-44.5,169.6,-9.492,0.2572,9.7492
-44.5,169.6333333,-9.64,0.2578,9.8978
-44.5,169.6666667,-9.63,0.2583,9.8883
-44.5,169.7,-9.599,0.2589,9.8579
-44.5,169.7333333,-9.603,0.2594,9.8624
-44.5,169.7666667,-9.55,0.2599,9.8099
-44.5,169.8,-9.517,0.2603,9.7773
-44.5,169.8333333,-9.464,0.2607,9.7247
-44.5,169.8666667,-9.445,0.2611,9.7061
-44.5,169.9,-9.462,0.2614,9.7234
-44.5,169.9333333,-9.509,0.2618,9.7708
-44.5,169.9666667,-9.595,0.262,9.857
-44.5,170,-9.677,0.2623,9.9393
-44.5,170.0333333,-9.725,0.2625,9.9875
-44.5,170.0666667,-9.803,0.2626,10.0656
-44.5,170.1,-9.951,0.2627,10.2137
-44.5,170.1333333,-10.126,0.2628,10.3888
-44.5,170.1666667,-10.092,0.2628,10.3548
-44.5,170.2,-10.08,0.2537,10.3337
-44.5,170.2333333,-10.237,0.2537,10.4907
-44.5,170.2666667,-10.386,0.2537,10.6397
-44.5,170.3,-10.572,0.2537,10.8257
-44.5,170.3333333,-10.631,0.2537,10.8847
-44.5,170.3666667,-10.817,0.2537,11.0707
-44.5,170.4,-11.076,0.2537,11.3297
-44.5,170.4333333,-11.049,0.2537,11.3027
-44.5,170.4666667,-11.051,0.2537,11.3047
-44.5,170.5,-11.14,0.2537,11.3937
-44.5,170.5333333,-11.187,0.2537,11.4407
-44.5,170.5666667,-10.93,0.2537,11.1837
-44.5,170.6,-10.727,0.2537,10.9807
-44.5,170.6333333,-10.604,0.2537,10.8577
-44.5,170.6666667,-10.53,0.2537,10.7837
-44.5,170.7,-10.52,0.2537,10.7737
-44.5,170.7333333,-10.534,0.2537,10.7877
-44.5,170.7666667,-10.556,0.2537,10.8097
-44.5,170.8,-10.567,0.2537,10.8207
-44.5,170.8333333,-10.429,0.2537,10.6827
-44.5,170.8666667,-10.161,0.2537,10.4147
-44.5,170.9,-9.941,0.2537,10.1947
-44.5,170.9333333,-9.761,0.2537,10.0147
-44.5,170.9666667,-9.602,0.2537,9.8557
-44.5,171,-9.462,0.2537,9.7157
-44.5,171.0333333,-9.34,0.2537,9.5937
-44.5,171.0666667,-9.225,0.2537,9.4787
-44.5,171.1,-9.113,0.2537,9.3667
-44.5,171.1333333,-9.013,0.2537,9.2667
-44.5,171.1666667,-8.925,0.2537,9.1787
-44.46666667,166.3333333,1.866,0.2197,-1.6463
-44.46666667,166.3666667,1.917,0.2197,-1.6973
-44.46666667,166.4,1.962,0.2197,-1.7423
-44.46666667,166.4333333,2.004,0.2197,-1.7843
-44.46666667,166.4666667,2.035,0.2197,-1.8153
-44.46666667,166.5,2.065,0.2197,-1.8453
-44.46666667,166.5333333,2.088,0.2196,-1.8684
-44.46666667,166.5666667,2.109,0.2196,-1.8894
-44.46666667,166.6,2.129,0.2196,-1.9094
-44.46666667,166.6333333,2.152,0.2196,-1.9324
-44.46666667,166.6666667,2.18,0.2196,-1.9604
-44.46666667,166.7,2.21,0.2196,-1.9904
-44.46666667,166.7333333,2.236,0.2195,-2.0165
-44.46666667,166.7666667,2.267,0.2195,-2.0475
-44.46666667,166.8,2.289,0.2195,-2.0695
-44.46666667,166.8333333,2.315,0.2195,-2.0955
-44.46666667,166.8666667,2.332,0.2194,-2.1126
-44.46666667,166.9,2.336,0.2194,-2.1166
-44.46666667,166.9333333,2.333,0.2194,-2.1136
-44.46666667,166.9666667,2.318,0.2194,-2.0986
-44.46666667,167,2.309,0.2194,-2.0896
-44.46666667,167.0333333,2.292,0.2193,-2.0727
-44.46666667,167.0666667,2.272,0.2193,-2.0527
-44.46666667,167.1,2.248,0.2193,-2.0287
-44.46666667,167.1333333,2.217,0.2193,-1.9977
-44.46666667,167.1666667,2.186,0.2194,-1.9666
-44.46666667,167.2,2.136,0.2194,-1.9166
-44.46666667,167.2333333,2.056,0.2194,-1.8366
-44.46666667,167.2666667,1.96,0.2195,-1.7405
-44.46666667,167.3,1.846,0.2195,-1.6265
-44.46666667,167.3333333,1.7,0.2196,-1.4804
-44.46666667,167.3666667,1.525,0.2196,-1.3054
-44.46666667,167.4,1.317,0.2197,-1.0973
-44.46666667,167.4333333,1.071,0.2198,-0.8512
-44.46666667,167.4666667,0.808,0.2198,-0.5882
-44.46666667,167.5,0.527,0.2199,-0.3071
-44.46666667,167.5333333,0.197,0.2201,0.0231
-44.46666667,167.5666667,-0.151,0.2202,0.3712
-44.46666667,167.6,-0.542,0.2203,0.7623
-44.46666667,167.6333333,-0.941,0.2205,1.1615
-44.46666667,167.6666667,-1.369,0.2207,1.5897
-44.46666667,167.7,-1.814,0.2209,2.0349
-44.46666667,167.7333333,-2.267,0.2211,2.4881
-44.46666667,167.7666667,-2.726,0.2213,2.9473
-44.46666667,167.8,-3.186,0.2215,3.4075
-44.46666667,167.8333333,-3.652,0.2218,3.8738
-44.46666667,167.8666667,-4.13,0.2221,4.3521
-44.46666667,167.9,-4.614,0.2224,4.8364
-44.46666667,167.9333333,-5.003,0.2227,5.2257
-44.46666667,167.9666667,-5.393,0.223,5.616
-44.46666667,168,-5.818,0.2234,6.0414
-44.46666667,168.0333333,-6.172,0.2237,6.3957
-44.46666667,168.0666667,-6.375,0.2241,6.5991
-44.46666667,168.1,-6.885,0.2246,7.1096
-44.46666667,168.1333333,-7.181,0.225,7.406
-44.46666667,168.1666667,-7.373,0.2254,7.5984
-44.46666667,168.2,-7.561,0.2259,7.7869
-44.46666667,168.2333333,-8.007,0.2264,8.2334
-44.46666667,168.2666667,-8.266,0.2269,8.4929
