Lat,Long,Geoid2016,OTP64,OTP64_NZVD16
-37.16666667,172.3333333,-28.04,0.0773,28.1173
-37.16666667,172.3666667,-28.091,0.0773,28.1683
-37.16666667,172.4,-28.142,0.0773,28.2193
-37.16666667,172.4333333,-28.193,0.0773,28.2703
-37.16666667,172.4666667,-28.242,0.0773,28.3193
-37.16666667,172.5,-28.288,0.0773,28.3653
-37.16666667,172.5333333,-28.333,0.0773,28.4103
-37.16666667,172.5666667,-28.378,0.0773,28.4553
-37.16666667,172.6,-28.424,0.0773,28.5013
-37.16666667,172.6333333,-28.47,0.0773,28.5473
-37.16666667,172.6666667,-28.515,0.0773,28.5923
-37.16666667,172.7,-28.555,0.0773,28.6323
-37.16666667,172.7333333,-28.593,0.0773,28.6703
-37.16666667,172.7666667,-28.629,0.0773,28.7063
-37.16666667,172.8,-28.666,0.0773,28.7433
-37.16666667,172.8333333,-28.707,0.0773,28.7843
-37.16666667,172.8666667,-28.755,0.0773,28.8323
-37.16666667,172.9,-28.81,0.0773,28.8873
-37.16666667,172.9333333,-28.871,0.0773,28.9483
-37.16666667,172.9666667,-28.932,0.0773,29.0093
-37.16666667,173,-28.991,0.0835,29.0745
-37.16666667,173.0333333,-29.048,0.0837,29.1317
-37.16666667,173.0666667,-29.105,0.084,29.189
-37.16666667,173.1,-29.165,0.0843,29.2493
-37.16666667,173.1333333,-29.224,0.0846,29.3086
-37.16666667,173.1666667,-29.279,0.085,29.364
-37.16666667,173.2,-29.327,0.0853,29.4123
-37.16666667,173.2333333,-29.37,0.0857,29.4557
-37.16666667,173.2666667,-29.41,0.0861,29.4961
-37.16666667,173.3,-29.453,0.0864,29.5394
-37.16666667,173.3333333,-29.499,0.0868,29.5858
-37.16666667,173.3666667,-29.554,0.0872,29.6412
-37.16666667,173.4,-29.616,0.0876,29.7036
-37.16666667,173.4333333,-29.683,0.088,29.771
-37.16666667,173.4666667,-29.755,0.0884,29.8434
-37.16666667,173.5,-29.833,0.0888,29.9218
-37.16666667,173.5333333,-29.914,0.0892,30.0032
-37.16666667,173.5666667,-29.998,0.0896,30.0876
-37.16666667,173.6,-30.081,0.09,30.171
-37.16666667,173.6333333,-30.162,0.0903,30.2523
-37.16666667,173.6666667,-30.243,0.0907,30.3337
-37.16666667,173.7,-30.328,0.091,30.419
-37.16666667,173.7333333,-30.422,0.0914,30.5134
-37.16666667,173.7666667,-30.527,0.0917,30.6187
-37.16666667,173.8,-30.64,0.092,30.732
-37.16666667,173.8333333,-30.759,0.0922,30.8512
-37.16666667,173.8666667,-30.89,0.0925,30.9825
-37.16666667,173.9,-31.029,0.0927,31.1217
-37.16666667,173.9333333,-31.179,0.093,31.272
-37.16666667,173.9666667,-31.338,0.0932,31.4312
-37.16666667,174,-31.503,0.0933,31.5963
-37.16666667,174.0333333,-31.663,0.0935,31.7565
-37.16666667,174.0666667,-31.811,0.0937,31.9047
-37.16666667,174.1,-31.941,0.0938,32.0348
-37.16666667,174.1333333,-32.052,0.0939,32.1459
-37.16666667,174.1666667,-32.142,0.094,32.236
-37.16666667,174.2,-32.209,0.094,32.303
-37.16666667,174.2333333,-32.26,0.0941,32.3541
-37.16666667,174.2666667,-32.3,0.0941,32.3941
-37.16666667,174.3,-32.331,0.0941,32.4251
-37.16666667,174.3333333,-32.353,0.0941,32.4471
-37.16666667,174.3666667,-32.375,0.0941,32.4691
-37.16666667,174.4,-32.403,0.0941,32.4971
-37.16666667,174.4333333,-32.44,0.094,32.534
-37.16666667,174.4666667,-32.492,0.094,32.586
-37.16666667,174.5,-32.555,0.0939,32.6489
-37.16666667,174.5333333,-32.623,0.0939,32.7169
-37.16666667,174.5666667,-32.694,0.0938,32.7878
-37.16666667,174.6,-32.776,0.0937,32.8697
-37.16666667,174.6333333,-32.831,0.0936,32.9246
-37.16666667,174.6666667,-32.882,0.0935,32.9755
-37.16666667,174.7,-32.933,0.0934,33.0264
-37.16666667,174.7333333,-32.989,0.0933,33.0823
-37.16666667,174.7666667,-33.047,0.0931,33.1401
-37.16666667,174.8,-33.106,0.093,33.199
-37.16666667,174.8333333,-33.17,0.0929,33.2629
-37.16666667,174.8666667,-33.241,0.0928,33.3338
-37.16666667,174.9,-33.322,0.0927,33.4147
-37.16666667,174.9333333,-33.412,0.0925,33.5045
-37.16666667,174.9666667,-33.509,0.0924,33.6014
-37.16666667,175,-33.614,0.0923,33.7063
-37.16666667,175.0333333,-33.693,0.0922,33.7852
-37.16666667,175.0666667,-33.746,0.092,33.838
-37.16666667,175.1,-33.775,0.0919,33.8669
-37.16666667,175.1333333,-33.798,0.0918,33.8898
-37.16666667,175.1666667,-33.822,0.0917,33.9137
-37.16666667,175.2,-33.821,0.0916,33.9126
-37.16666667,175.2333333,-33.825,0.0915,33.9165
-37.16666667,175.2666667,-33.805,0.0914,33.8964
-37.16666667,175.3,-33.772,0.0913,33.8633
-37.16666667,175.3333333,-33.734,0.0912,33.8252
-37.16666667,175.3666667,-33.695,0.0911,33.7861
-37.16666667,175.4,-33.664,0.091,33.755
-37.16666667,175.4333333,-33.648,0.0909,33.7389
-37.16666667,175.4666667,-33.651,0.0908,33.7418
-37.16666667,175.5,-33.676,0.0907,33.7667
-37.16666667,175.5333333,-33.728,0.0907,33.8187
-37.16666667,175.5666667,-33.794,0.0906,33.8846
-37.16666667,175.6,-33.87,0.0905,33.9605
-37.16666667,175.6333333,-33.952,0.0905,34.0425
-37.16666667,175.6666667,-33.995,0.0904,34.0854
-37.16666667,175.7,-33.982,0.0904,34.0724
-37.16666667,175.7333333,-33.882,0.0904,33.9724
-37.16666667,175.7666667,-33.797,0.0903,33.8873
-37.16666667,175.8,-33.678,0.0903,33.7683
-37.16666667,175.8333333,-33.568,0.0903,33.6583
-37.16666667,175.8666667,-33.457,0.0902,33.5472
-37.16666667,175.9,-33.35,0.0902,33.4402
-37.16666667,175.9333333,-33.257,0.0902,33.3472
-37.16666667,175.9666667,-33.174,0.0902,33.2642
-37.13333333,171.7333333,-27.588,0.0773,27.6653
-37.13333333,171.7666667,-27.6,0.0773,27.6773
-37.13333333,171.8,-27.616,0.0773,27.6933
-37.13333333,171.8333333,-27.635,0.0773,27.7123
-37.13333333,171.8666667,-27.66,0.0773,27.7373
-37.13333333,171.9,-27.685,0.0773,27.7623
-37.13333333,171.9333333,-27.711,0.0773,27.7883
-37.13333333,171.9666667,-27.736,0.0773,27.8133
-37.13333333,172,-27.763,0.0773,27.8403
-37.13333333,172.0333333,-27.791,0.0773,27.8683
-37.13333333,172.0666667,-27.818,0.0773,27.8953
-37.13333333,172.1,-27.848,0.0773,27.9253
-37.13333333,172.1333333,-27.879,0.0773,27.9563
-37.13333333,172.1666667,-27.915,0.0773,27.9923
-37.13333333,172.2,-27.958,0.0773,28.0353
-37.13333333,172.2333333,-28.005,0.0773,28.0823
-37.13333333,172.2666667,-28.052,0.0773,28.1293
-37.13333333,172.3,-28.102,0.0773,28.1793
-37.13333333,172.3333333,-28.151,0.0773,28.2283
-37.13333333,172.3666667,-28.198,0.0773,28.2753
-37.13333333,172.4,-28.246,0.0773,28.3233
-37.13333333,172.4333333,-28.294,0.0773,28.3713
-37.13333333,172.4666667,-28.341,0.0773,28.4183
-37.13333333,172.5,-28.387,0.0773,28.4643
-37.13333333,172.5333333,-28.432,0.0773,28.5093
-37.13333333,172.5666667,-28.477,0.0773,28.5543
-37.13333333,172.6,-28.522,0.0779,28.5999
-37.13333333,172.6333333,-28.567,0.0779,28.6449
-37.13333333,172.6666667,-28.609,0.0781,28.6871
-37.13333333,172.7,-28.649,0.0784,28.7274
-37.13333333,172.7333333,-28.686,0.0787,28.7647
-37.13333333,172.7666667,-28.722,0.079,28.801
-37.13333333,172.8,-28.759,0.0794,28.8384
-37.13333333,172.8333333,-28.801,0.0798,28.8808
-37.13333333,172.8666667,-28.854,0.0803,28.9343
-37.13333333,172.9,-28.913,0.0808,28.9938
-37.13333333,172.9333333,-28.979,0.0813,29.0603
-37.13333333,172.9666667,-29.044,0.082,29.126
-37.13333333,173,-29.108,0.0829,29.1909
-37.13333333,173.0333333,-29.167,0.0833,29.2503
-37.13333333,173.0666667,-29.224,0.0837,29.3077
-37.13333333,173.1,-29.282,0.0841,29.3661
-37.13333333,173.1333333,-29.339,0.0845,29.4235
-37.13333333,173.1666667,-29.392,0.0848,29.4768
-37.13333333,173.2,-29.442,0.0852,29.5272
-37.13333333,173.2333333,-29.488,0.0856,29.5736
-37.13333333,173.2666667,-29.53,0.086,29.616
-37.13333333,173.3,-29.574,0.0864,29.6604
-37.13333333,173.3333333,-29.62,0.0868,29.7068
-37.13333333,173.3666667,-29.669,0.0872,29.7562
-37.13333333,173.4,-29.724,0.0876,29.8116
-37.13333333,173.4333333,-29.785,0.088,29.873
-37.13333333,173.4666667,-29.852,0.0884,29.9404
-37.13333333,173.5,-29.925,0.0888,30.0138
-37.13333333,173.5333333,-30.006,0.0892,30.0952
-37.13333333,173.5666667,-30.091,0.0896,30.1806
-37.13333333,173.6,-30.177,0.09,30.267
-37.13333333,173.6333333,-30.262,0.0904,30.3524
-37.13333333,173.6666667,-30.35,0.0907,30.4407
-37.13333333,173.7,-30.443,0.0911,30.5341
-37.13333333,173.7333333,-30.542,0.0914,30.6334
-37.13333333,173.7666667,-30.651,0.0917,30.7427
-37.13333333,173.8,-30.77,0.092,30.862
-37.13333333,173.8333333,-30.896,0.0923,30.9883
-37.13333333,173.8666667,-31.033,0.0926,31.1256
-37.13333333,173.9,-31.176,0.0928,31.2688
-37.13333333,173.9333333,-31.331,0.093,31.424
-37.13333333,173.9666667,-31.493,0.0933,31.5863
-37.13333333,174,-31.659,0.0934,31.7524
-37.13333333,174.0333333,-31.817,0.0936,31.9106
-37.13333333,174.0666667,-31.961,0.0937,32.0547
-37.13333333,174.1,-32.089,0.0939,32.1829
-37.13333333,174.1333333,-32.199,0.094,32.293
-37.13333333,174.1666667,-32.294,0.094,32.388
-37.13333333,174.2,-32.368,0.0941,32.4621
-37.13333333,174.2333333,-32.428,0.0942,32.5222
-37.13333333,174.2666667,-32.472,0.0942,32.5662
-37.13333333,174.3,-32.502,0.0942,32.5962
-37.13333333,174.3333333,-32.518,0.0942,32.6122
-37.13333333,174.3666667,-32.531,0.0942,32.6252
-37.13333333,174.4,-32.549,0.0941,32.6431
-37.13333333,174.4333333,-32.581,0.0941,32.6751
-37.13333333,174.4666667,-32.632,0.094,32.726
-37.13333333,174.5,-32.693,0.094,32.787
-37.13333333,174.5333333,-32.762,0.0939,32.8559
-37.13333333,174.5666667,-32.836,0.0938,32.9298
-37.13333333,174.6,-32.911,0.0937,33.0047
-37.13333333,174.6333333,-32.97,0.0936,33.0636
-37.13333333,174.6666667,-33.021,0.0935,33.1145
-37.13333333,174.7,-33.078,0.0934,33.1714
-37.13333333,174.7333333,-33.137,0.0933,33.2303
-37.13333333,174.7666667,-33.195,0.0932,33.2882
-37.13333333,174.8,-33.252,0.093,33.345
-37.13333333,174.8333333,-33.313,0.0929,33.4059
-37.13333333,174.8666667,-33.378,0.0928,33.4708
-37.13333333,174.9,-33.455,0.0927,33.5477
-37.13333333,174.9333333,-33.535,0.0925,33.6275
-37.13333333,174.9666667,-33.629,0.0924,33.7214
-37.13333333,175,-33.742,0.0923,33.8343
-37.13333333,175.0333333,-33.832,0.0922,33.9242
-37.13333333,175.0666667,-33.891,0.092,33.983
-37.13333333,175.1,-33.932,0.0919,34.0239
-37.13333333,175.1333333,-33.975,0.0918,34.0668
-37.13333333,175.1666667,-34.002,0.0917,34.0937
-37.13333333,175.2,-34.014,0.0916,34.1056
-37.13333333,175.2333333,-33.984,0.0915,34.0755
-37.13333333,175.2666667,-33.936,0.0914,34.0274
-37.13333333,175.3,-33.891,0.0913,33.9823
-37.13333333,175.3333333,-33.845,0.0912,33.9362
-37.13333333,175.3666667,-33.812,0.0911,33.9031
-37.13333333,175.4,-33.796,0.091,33.887
-37.13333333,175.4333333,-33.797,0.0909,33.8879
-37.13333333,175.4666667,-33.813,0.0908,33.9038
-37.13333333,175.5,-33.867,0.0907,33.9577
-37.13333333,175.5333333,-33.949,0.0907,34.0397
-37.13333333,175.5666667,-34.042,0.0906,34.1326
-37.13333333,175.6,-34.081,0.0905,34.1715
-37.13333333,175.6333333,-34.119,0.0905,34.2095
-37.13333333,175.6666667,-34.138,0.0904,34.2284
-37.13333333,175.7,-34.091,0.0904,34.1814
-37.13333333,175.7333333,-33.971,0.0903,34.0613
-37.13333333,175.7666667,-33.874,0.0903,33.9643
-37.13333333,175.8,-33.795,0.0903,33.8853
-37.13333333,175.8333333,-33.675,0.0902,33.7652
-37.13333333,175.8666667,-33.57,0.0902,33.6602
-37.13333333,175.9,-33.469,0.0902,33.5592
-37.13333333,175.9333333,-33.379,0.0902,33.4692
-37.13333333,175.9666667,-33.297,0.0902,33.3872
-37.1,171.7333333,-27.648,0.0773,27.7253
-37.1,171.7666667,-27.662,0.0773,27.7393
-37.1,171.8,-27.68,0.0773,27.7573
-37.1,171.8333333,-27.703,0.0773,27.7803
-37.1,171.8666667,-27.73,0.0773,27.8073
-37.1,171.9,-27.76,0.0773,27.8373
-37.1,171.9333333,-27.788,0.0773,27.8653
-37.1,171.9666667,-27.817,0.0773,27.8943
-37.1,172,-27.848,0.0773,27.9253
-37.1,172.0333333,-27.878,0.0773,27.9553
-37.1,172.0666667,-27.908,0.0773,27.9853
-37.1,172.1,-27.94,0.0773,28.0173
-37.1,172.1333333,-27.974,0.0773,28.0513
-37.1,172.1666667,-28.011,0.0773,28.0883
-37.1,172.2,-28.055,0.0773,28.1323
-37.1,172.2333333,-28.106,0.0773,28.1833
-37.1,172.2666667,-28.156,0.0773,28.2333
-37.1,172.3,-28.206,0.0773,28.2833
-37.1,172.3333333,-28.253,0.0773,28.3303
-37.1,172.3666667,-28.298,0.0773,28.3753
-37.1,172.4,-28.342,0.0773,28.4193
-37.1,172.4333333,-28.39,0.0773,28.4673
-37.1,172.4666667,-28.436,0.0773,28.5133
-37.1,172.5,-28.482,0.0773,28.5593
-37.1,172.5333333,-28.528,0.0774,28.6054
-37.1,172.5666667,-28.573,0.0775,28.6505
-37.1,172.6,-28.617,0.0777,28.6947
-37.1,172.6333333,-28.66,0.0779,28.7379
-37.1,172.6666667,-28.7,0.0781,28.7781
-37.1,172.7,-28.739,0.0784,28.8174
-37.1,172.7333333,-28.776,0.0787,28.8547
-37.1,172.7666667,-28.815,0.079,28.894
-37.1,172.8,-28.854,0.0794,28.9334
-37.1,172.8333333,-28.901,0.0798,28.9808
-37.1,172.8666667,-28.957,0.0803,29.0373
-37.1,172.9,-29.025,0.0808,29.1058
-37.1,172.9333333,-29.093,0.0813,29.1743
-37.1,172.9666667,-29.164,0.0819,29.2459
-37.1,173,-29.231,0.0825,29.3135
-37.1,173.0333333,-29.291,0.083,29.374
-37.1,173.0666667,-29.349,0.0835,29.4325
-37.1,173.1,-29.405,0.0839,29.4889
-37.1,173.1333333,-29.46,0.0843,29.5443
-37.1,173.1666667,-29.513,0.0847,29.5977
-37.1,173.2,-29.563,0.0851,29.6481
-37.1,173.2333333,-29.611,0.0855,29.6965
-37.1,173.2666667,-29.655,0.0859,29.7409
-37.1,173.3,-29.7,0.0864,29.7864
-37.1,173.3333333,-29.743,0.0868,29.8298
-37.1,173.3666667,-29.788,0.0872,29.8752
-37.1,173.4,-29.837,0.0876,29.9246
-37.1,173.4333333,-29.888,0.088,29.976
-37.1,173.4666667,-29.953,0.0885,30.0415
-37.1,173.5,-30.024,0.0889,30.1129
-37.1,173.5333333,-30.104,0.0893,30.1933
-37.1,173.5666667,-30.192,0.0897,30.2817
-37.1,173.6,-30.277,0.0901,30.3671
-37.1,173.6333333,-30.369,0.0904,30.4594
-37.1,173.6666667,-30.459,0.0908,30.5498
-37.1,173.7,-30.557,0.0912,30.6482
-37.1,173.7333333,-30.66,0.0915,30.7515
-37.1,173.7666667,-30.775,0.0918,30.8668
-37.1,173.8,-30.904,0.0921,30.9961
-37.1,173.8333333,-31.035,0.0924,31.1274
-37.1,173.8666667,-31.177,0.0927,31.2697
-37.1,173.9,-31.331,0.0929,31.4239
-37.1,173.9333333,-31.491,0.0932,31.5842
-37.1,173.9666667,-31.657,0.0934,31.7504
-37.1,174,-31.826,0.0935,31.9195
-37.1,174.0333333,-31.985,0.0937,32.0787
-37.1,174.0666667,-32.129,0.0938,32.2228
-37.1,174.1,-32.257,0.094,32.351
-37.1,174.1333333,-32.367,0.0941,32.4611
-37.1,174.1666667,-32.465,0.0941,32.5591
-37.1,174.2,-32.545,0.0942,32.6392
-37.1,174.2333333,-32.608,0.0942,32.7022
-37.1,174.2666667,-32.654,0.0943,32.7483
-37.1,174.3,-32.678,0.0943,32.7723
-37.1,174.3333333,-32.686,0.0943,32.7803
-37.1,174.3666667,-32.688,0.0942,32.7822
-37.1,174.4,-32.7,0.0942,32.7942
-37.1,174.4333333,-32.727,0.0942,32.8212
-37.1,174.4666667,-32.771,0.0941,32.8651
-37.1,174.5,-32.834,0.094,32.928
-37.1,174.5333333,-32.906,0.0939,32.9999
-37.1,174.5666667,-32.997,0.0938,33.0908
-37.1,174.6,-33.056,0.0937,33.1497
-37.1,174.6333333,-33.113,0.0936,33.2066
-37.1,174.6666667,-33.162,0.0935,33.2555
-37.1,174.7,-33.219,0.0934,33.3124
-37.1,174.7333333,-33.277,0.0933,33.3703
-37.1,174.7666667,-33.334,0.0932,33.4272
-37.1,174.8,-33.394,0.0931,33.4871
-37.1,174.8333333,-33.456,0.0929,33.5489
-37.1,174.8666667,-33.522,0.0928,33.6148
-37.1,174.9,-33.594,0.0927,33.6867
-37.1,174.9333333,-33.673,0.0925,33.7655
-37.1,174.9666667,-33.759,0.0924,33.8514
-37.1,175,-33.875,0.0923,33.9673
-37.1,175.0333333,-33.959,0.0922,34.0512
-37.1,175.0666667,-34.018,0.092,34.11
-37.1,175.1,-34.082,0.0919,34.1739
-37.1,175.1333333,-34.142,0.0918,34.2338
-37.1,175.1666667,-34.176,0.0917,34.2677
-37.1,175.2,-34.193,0.0916,34.2846
-37.1,175.2333333,-34.156,0.0914,34.2474
-37.1,175.2666667,-34.077,0.0913,34.1683
-37.1,175.3,-34.014,0.0912,34.1052
-37.1,175.3333333,-33.962,0.0911,34.0531
-37.1,175.3666667,-33.932,0.091,34.023
-37.1,175.4,-33.922,0.0909,34.0129
-37.1,175.4333333,-33.936,0.0909,34.0269
-37.1,175.4666667,-33.983,0.0908,34.0738
-37.1,175.5,-34.051,0.0907,34.1417
-37.1,175.5333333,-34.174,0.0906,34.2646
-37.1,175.5666667,-34.291,0.0906,34.3816
-37.1,175.6,-34.297,0.0905,34.3875
-37.1,175.6333333,-34.289,0.0904,34.3794
-37.1,175.6666667,-34.282,0.0904,34.3724
-37.1,175.7,-34.241,0.0903,34.3313
-37.1,175.7333333,-34.093,0.0903,34.1833
-37.1,175.7666667,-33.98,0.0903,34.0703
-37.1,175.8,-33.9,0.0902,33.9902
-37.1,175.8333333,-33.796,0.0902,33.8862
-37.1,175.8666667,-33.691,0.0902,33.7812
-37.1,175.9,-33.586,0.0902,33.6762
-37.1,175.9333333,-33.493,0.0902,33.5832
-37.1,175.9666667,-33.412,0.0902,33.5022
-37.06666667,171.7333333,-27.717,0.0773,27.7943
-37.06666667,171.7666667,-27.732,0.0773,27.8093
-37.06666667,171.8,-27.75,0.0773,27.8273
-37.06666667,171.8333333,-27.775,0.0773,27.8523
-37.06666667,171.8666667,-27.805,0.0773,27.8823
-37.06666667,171.9,-27.837,0.0773,27.9143
-37.06666667,171.9333333,-27.871,0.0773,27.9483
-37.06666667,171.9666667,-27.902,0.0773,27.9793
-37.06666667,172,-27.935,0.0773,28.0123
-37.06666667,172.0333333,-27.969,0.0773,28.0463
-37.06666667,172.0666667,-28.003,0.0773,28.0803
-37.06666667,172.1,-28.037,0.0773,28.1143
-37.06666667,172.1333333,-28.071,0.0773,28.1483
-37.06666667,172.1666667,-28.109,0.0773,28.1863
-37.06666667,172.2,-28.154,0.0773,28.2313
-37.06666667,172.2333333,-28.204,0.0773,28.2813
-37.06666667,172.2666667,-28.254,0.0773,28.3313
-37.06666667,172.3,-28.304,0.0773,28.3813
-37.06666667,172.3333333,-28.35,0.0773,28.4273
-37.06666667,172.3666667,-28.393,0.0773,28.4703
-37.06666667,172.4,-28.439,0.0773,28.5163
-37.06666667,172.4333333,-28.483,0.0773,28.5603
-37.06666667,172.4666667,-28.529,0.0773,28.6063
-37.06666667,172.5,-28.577,0.0773,28.6543
-37.06666667,172.5333333,-28.623,0.0773,28.7003
-37.06666667,172.5666667,-28.669,0.0774,28.7464
-37.06666667,172.6,-28.711,0.0776,28.7886
-37.06666667,172.6333333,-28.752,0.0778,28.8298
-37.06666667,172.6666667,-28.791,0.0781,28.8691
-37.06666667,172.7,-28.828,0.0783,28.9063
-37.06666667,172.7333333,-28.868,0.0786,28.9466
-37.06666667,172.7666667,-28.907,0.079,28.986
-37.06666667,172.8,-28.954,0.0794,29.0334
-37.06666667,172.8333333,-29.005,0.0798,29.0848
-37.06666667,172.8666667,-29.067,0.0802,29.1472
-37.06666667,172.9,-29.138,0.0807,29.2187
-37.06666667,172.9333333,-29.215,0.0812,29.2962
-37.06666667,172.9666667,-29.287,0.0817,29.3687
-37.06666667,173,-29.357,0.0823,29.4393
-37.06666667,173.0333333,-29.419,0.0828,29.5018
-37.06666667,173.0666667,-29.474,0.0833,29.5573
-37.06666667,173.1,-29.531,0.0837,29.6147
-37.06666667,173.1333333,-29.585,0.0842,29.6692
-37.06666667,173.1666667,-29.637,0.0846,29.7216
-37.06666667,173.2,-29.688,0.085,29.773
-37.06666667,173.2333333,-29.736,0.0854,29.8214
-37.06666667,173.2666667,-29.783,0.0859,29.8689
-37.06666667,173.3,-29.828,0.0863,29.9143
-37.06666667,173.3333333,-29.869,0.0867,29.9557
-37.06666667,173.3666667,-29.91,0.0872,29.9972
-37.06666667,173.4,-29.949,0.0876,30.0366
-37.06666667,173.4333333,-30.001,0.088,30.089
-37.06666667,173.4666667,-30.058,0.0885,30.1465
-37.06666667,173.5,-30.128,0.0889,30.2169
-37.06666667,173.5333333,-30.209,0.0893,30.2983
-37.06666667,173.5666667,-30.298,0.0897,30.3877
-37.06666667,173.6,-30.389,0.0901,30.4791
-37.06666667,173.6333333,-30.48,0.0905,30.5705
-37.06666667,173.6666667,-30.575,0.0909,30.6659
-37.06666667,173.7,-30.676,0.0913,30.7673
-37.06666667,173.7333333,-30.788,0.0916,30.8796
-37.06666667,173.7666667,-30.906,0.0919,30.9979
-37.06666667,173.8,-31.036,0.0922,31.1282
-37.06666667,173.8333333,-31.177,0.0925,31.2695
-37.06666667,173.8666667,-31.329,0.0928,31.4218
-37.06666667,173.9,-31.49,0.0931,31.5831
-37.06666667,173.9333333,-31.656,0.0933,31.7493
-37.06666667,173.9666667,-31.832,0.0935,31.9255
-37.06666667,174,-32.004,0.0937,32.0977
-37.06666667,174.0333333,-32.165,0.0938,32.2588
-37.06666667,174.0666667,-32.309,0.094,32.403
-37.06666667,174.1,-32.437,0.0941,32.5311
-37.06666667,174.1333333,-32.549,0.0942,32.6432
-37.06666667,174.1666667,-32.647,0.0943,32.7413
-37.06666667,174.2,-32.726,0.0943,32.8203
-37.06666667,174.2333333,-32.789,0.0944,32.8834
-37.06666667,174.2666667,-32.83,0.0944,32.9244
-37.06666667,174.3,-32.847,0.0944,32.9414
-37.06666667,174.3333333,-32.847,0.0944,32.9414
-37.06666667,174.3666667,-32.842,0.0943,32.9363
-37.06666667,174.4,-32.847,0.0943,32.9413
-37.06666667,174.4333333,-32.871,0.0942,32.9652
-37.06666667,174.4666667,-32.916,0.0942,33.0102
-37.06666667,174.5,-32.983,0.0941,33.0771
-37.06666667,174.5333333,-33.059,0.094,33.153
-37.06666667,174.5666667,-33.147,0.0939,33.2409
-37.06666667,174.6,-33.203,0.0938,33.2968
-37.06666667,174.6333333,-33.256,0.0937,33.3497
-37.06666667,174.6666667,-33.307,0.0936,33.4006
-37.06666667,174.7,-33.363,0.0934,33.4564
-37.06666667,174.7333333,-33.418,0.0933,33.5113
-37.06666667,174.7666667,-33.474,0.0932,33.5672
-37.06666667,174.8,-33.535,0.0931,33.6281
-37.06666667,174.8333333,-33.597,0.0929,33.6899
-37.06666667,174.8666667,-33.664,0.0928,33.7568
-37.06666667,174.9,-33.734,0.0927,33.8267
-37.06666667,174.9333333,-33.811,0.0925,33.9035
-37.06666667,174.9666667,-33.89,0.0924,33.9824
-37.06666667,175,-33.992,0.0923,34.0843
-37.06666667,175.0333333,-34.079,0.0921,34.1711
-37.06666667,175.0666667,-34.142,0.092,34.234
-37.06666667,175.1,-34.219,0.0919,34.3109
-37.06666667,175.1333333,-34.287,0.0918,34.3788
-37.06666667,175.1666667,-34.332,0.0917,34.4237
-37.06666667,175.2,-34.344,0.0915,34.4355
-37.06666667,175.2333333,-34.313,0.0914,34.4044
-37.06666667,175.2666667,-34.217,0.0913,34.3083
-37.06666667,175.3,-34.133,0.0912,34.2242
-37.06666667,175.3333333,-34.076,0.0911,34.1671
-37.06666667,175.3666667,-34.049,0.091,34.14
-37.06666667,175.4,-34.05,0.0909,34.1409
-37.06666667,175.4333333,-34.073,0.0908,34.1638
-37.06666667,175.4666667,-34.13,0.0907,34.2207
-37.06666667,175.5,-34.212,0.0907,34.3027
-37.06666667,175.5333333,-34.342,0.0906,34.4326
-37.06666667,175.5666667,-34.466,0.0905,34.5565
-37.06666667,175.6,-34.511,0.0905,34.6015
-37.06666667,175.6333333,-34.47,0.0904,34.5604
-37.06666667,175.6666667,-34.424,0.0904,34.5144
-37.06666667,175.7,-34.387,0.0903,34.4773
-37.06666667,175.7333333,-34.245,0.0903,34.3353
-37.06666667,175.7666667,-34.103,0.0902,34.1932
-37.06666667,175.8,-33.997,0.0902,34.0872
-37.06666667,175.8333333,-33.899,0.0902,33.9892
-37.06666667,175.8666667,-33.816,0.0902,33.9062
