Lat,Long,Geoid2016,GSB26,GSB26_NZVD2016
-39.8,176.1333333,-18.975,0.3434,19.3184
-39.8,176.1666667,-18.87,0.3434,19.2134
-39.8,176.2,-18.687,0.3434,19.0304
-39.8,176.2333333,-18.547,0.3434,18.8904
-39.8,176.2666667,-18.439,0.3434,18.7824
-39.8,176.3,-18.349,0.3434,18.6924
-39.8,176.3333333,-18.287,0.3434,18.6304
-39.8,176.3666667,-18.219,0.3434,18.5624
-39.8,176.4,-18.176,0.3536,18.5296
-39.8,176.4333333,-18.155,0.3536,18.5086
-39.8,176.4666667,-18.165,0.3536,18.5186
-39.8,176.5,-18.195,0.3536,18.5486
-39.8,176.5333333,-18.269,0.3536,18.6226
-39.8,176.5666667,-18.331,0.3536,18.6846
-39.8,176.6,-18.397,0.3536,18.7506
-39.8,176.6333333,-18.433,0.3536,18.7866
-39.8,176.6666667,-18.467,0.3536,18.8206
-39.8,176.7,-18.518,0.3535,18.8715
-39.8,176.7333333,-18.612,0.3535,18.9655
-39.8,176.7666667,-18.701,0.3535,19.0545
-39.8,176.8,-18.805,0.3535,19.1585
-39.8,176.8333333,-18.925,0.3535,19.2785
-39.8,176.8666667,-19.075,0.3535,19.4285
-39.8,176.9,-19.149,0.3535,19.5025
-39.8,176.9333333,-19.225,0.3535,19.5785
-39.8,176.9666667,-19.251,0.3535,19.6045
-39.8,177,-19.259,0.3534,19.6124
-39.8,177.0333333,-19.286,0.3534,19.6394
-39.8,177.0666667,-19.318,0.3534,19.6714
-39.8,177.1,-19.351,0.3534,19.7044
-39.8,177.1333333,-19.386,0.3534,19.7394
-39.8,177.1666667,-19.417,0.3533,19.7703
-39.8,177.2,-19.455,0.3533,19.8083
-39.8,177.2333333,-19.487,0.3533,19.8403
-39.8,177.2666667,-19.528,0.3532,19.8812
-39.8,177.3,-19.564,0.3532,19.9172
-39.8,177.3333333,-19.602,0.3532,19.9552
-39.8,177.3666667,-19.638,0.3531,19.9911
-39.8,177.4,-19.671,0.3531,20.0241
-39.8,177.4333333,-19.699,0.353,20.052
-39.8,177.4666667,-19.729,0.353,20.082
-39.8,177.5,-19.752,0.3529,20.1049
-39.8,177.5333333,-19.771,0.3528,20.1238
-39.8,177.5666667,-19.79,0.3528,20.1428
-39.8,177.6,-19.807,0.3527,20.1597
-39.8,177.6333333,-19.826,0.3526,20.1786
-39.8,177.6666667,-19.848,0.3525,20.2005
-39.8,177.7,-19.874,0.3524,20.2264
-39.8,177.7333333,-19.9,0.3522,20.2522
-39.8,177.7666667,-19.931,0.3521,20.2831
-39.8,177.8,-19.966,0.352,20.318
-39.8,177.8333333,-20.005,0.3518,20.3568
-39.8,177.8666667,-20.05,0.3517,20.4017
-39.8,177.9,-20.103,0.3515,20.4545
-39.8,177.9333333,-20.159,0.3513,20.5103
-39.8,177.9666667,-20.22,0.3511,20.5711
-39.8,178,-20.285,0.3509,20.6359
-39.8,178.0333333,-20.354,0.3507,20.7047
-39.8,178.0666667,-20.422,0.3505,20.7725
-39.8,178.1,-20.486,0.3503,20.8363
-39.8,178.1333333,-20.547,0.35,20.897
-39.8,178.1666667,-20.607,0.3498,20.9568
-39.8,178.2,-20.654,0.3496,21.0036
-39.8,178.2333333,-20.683,0.3493,21.0323
-39.8,178.2666667,-20.686,0.349,21.035
-39.8,178.3,-20.657,0.3488,21.0058
-39.8,178.3333333,-20.602,0.3485,20.9505
-39.8,178.3666667,-20.503,0.3483,20.8513
-39.8,178.4,-20.375,0.348,20.723
-39.8,178.4333333,-20.221,0.3477,20.5687
-39.8,178.4666667,-20.051,0.3474,20.3984
-39.8,178.5,-19.871,0.3472,20.2182
-39.8,178.5333333,-19.708,0.3469,20.0549
-39.8,178.5666667,-19.564,0.3466,19.9106
-39.8,178.6,-19.44,0.3464,19.7864
-39.8,178.6333333,-19.334,0.3461,19.6801
-39.8,178.6666667,-19.249,0.3459,19.5949
-39.8,178.7,-19.19,0.3456,19.5356
-39.8,178.7333333,-19.157,0.3454,19.5024
-39.8,178.7666667,-19.141,0.3451,19.4861
-39.8,178.8,-19.142,0.3449,19.4869
-39.8,178.8333333,-19.153,0.3447,19.4977
-39.8,178.8666667,-19.181,0.3445,19.5255
-39.8,178.9,-19.218,0.3442,19.5622
-39.8,178.9333333,-19.268,0.344,19.612
-39.8,178.9666667,-19.328,0.3438,19.6718
-39.8,179,-19.398,0.3436,19.7416
-39.8,179.0333333,-19.483,0.3435,19.8265
-39.8,179.0666667,-19.576,0.3433,19.9193
-39.8,179.1,-19.677,0.3431,20.0201
-39.8,179.1333333,-19.783,0.343,20.126
-39.8,179.1666667,-19.893,0.3428,20.2358
-39.8,179.2,-20.002,0.3427,20.3447
-39.8,179.2333333,-20.104,0.3426,20.4466
-39.8,179.2666667,-20.196,0.3425,20.5385
-39.8,179.3,-20.279,0.3424,20.6214
-39.8,179.3333333,-20.35,0.3423,20.6923
-39.8,179.3666667,-20.407,0.3422,20.7492
-39.8,179.4,-20.455,0.3434,20.7984
-39.8,179.4333333,-20.493,0.3434,20.8364
-39.8,179.4666667,-20.524,0.3434,20.8674
-39.8,179.5,-20.548,0.3434,20.8914
-39.8,179.5333333,-20.573,0.3434,20.9164
-39.8,179.5666667,-20.602,0.3434,20.9454
-39.8,179.6,-20.635,0.3434,20.9784
-39.8,179.6333333,-20.671,0.3434,21.0144
-39.8,179.6666667,-20.706,0.3434,21.0494
-39.8,179.7,-20.739,0.3434,21.0824
-39.8,179.7333333,-20.771,0.3434,21.1144
-39.8,179.7666667,-20.8,0.3434,21.1434
-39.8,179.8,-20.829,0.3434,21.1724
-39.8,179.8333333,-20.857,0.3434,21.2004
-39.76666667,175.6666667,-16.948,0.3434,17.2914
-39.76666667,175.7,-17.086,0.3434,17.4294
-39.76666667,175.7333333,-17.203,0.3434,17.5464
-39.76666667,175.7666667,-17.341,0.3434,17.6844
-39.76666667,175.8,-17.432,0.3434,17.7754
-39.76666667,175.8333333,-17.517,0.3434,17.8604
-39.76666667,175.8666667,-17.644,0.3434,17.9874
-39.76666667,175.9,-17.807,0.3434,18.1504
-39.76666667,175.9333333,-17.99,0.3434,18.3334
-39.76666667,175.9666667,-18.183,0.3434,18.5264
-39.76666667,176,-18.398,0.3434,18.7414
-39.76666667,176.0333333,-18.599,0.3434,18.9424
-39.76666667,176.0666667,-18.883,0.3434,19.2264
-39.76666667,176.1,-19.027,0.3434,19.3704
-39.76666667,176.1333333,-19.092,0.3434,19.4354
-39.76666667,176.1666667,-19.111,0.3434,19.4544
-39.76666667,176.2,-18.93,0.3434,19.2734
-39.76666667,176.2333333,-18.751,0.3434,19.0944
-39.76666667,176.2666667,-18.645,0.3434,18.9884
-39.76666667,176.3,-18.574,0.3434,18.9174
-39.76666667,176.3333333,-18.475,0.3434,18.8184
-39.76666667,176.3666667,-18.374,0.3434,18.7174
-39.76666667,176.4,-18.284,0.3536,18.6376
-39.76666667,176.4333333,-18.258,0.3536,18.6116
-39.76666667,176.4666667,-18.228,0.3536,18.5816
-39.76666667,176.5,-18.228,0.3536,18.5816
-39.76666667,176.5333333,-18.269,0.3536,18.6226
-39.76666667,176.5666667,-18.317,0.3536,18.6706
-39.76666667,176.6,-18.364,0.3536,18.7176
-39.76666667,176.6333333,-18.392,0.3536,18.7456
-39.76666667,176.6666667,-18.427,0.3536,18.7806
-39.76666667,176.7,-18.462,0.3536,18.8156
-39.76666667,176.7333333,-18.531,0.3535,18.8845
-39.76666667,176.7666667,-18.636,0.3535,18.9895
-39.76666667,176.8,-18.716,0.3535,19.0695
-39.76666667,176.8333333,-18.821,0.3535,19.1745
-39.76666667,176.8666667,-18.929,0.3535,19.2825
-39.76666667,176.9,-19.037,0.3535,19.3905
-39.76666667,176.9333333,-19.115,0.3535,19.4685
-39.76666667,176.9666667,-19.181,0.3535,19.5345
-39.76666667,177,-19.213,0.3534,19.5664
-39.76666667,177.0333333,-19.246,0.3534,19.5994
-39.76666667,177.0666667,-19.305,0.3534,19.6584
-39.76666667,177.1,-19.35,0.3534,19.7034
-39.76666667,177.1333333,-19.391,0.3534,19.7444
-39.76666667,177.1666667,-19.437,0.3533,19.7903
-39.76666667,177.2,-19.482,0.3533,19.8353
-39.76666667,177.2333333,-19.532,0.3533,19.8853
-39.76666667,177.2666667,-19.573,0.3533,19.9263
-39.76666667,177.3,-19.62,0.3532,19.9732
-39.76666667,177.3333333,-19.663,0.3532,20.0162
-39.76666667,177.3666667,-19.701,0.3531,20.0541
-39.76666667,177.4,-19.741,0.3531,20.0941
-39.76666667,177.4333333,-19.773,0.3531,20.1261
-39.76666667,177.4666667,-19.808,0.353,20.161
-39.76666667,177.5,-19.842,0.3529,20.1949
-39.76666667,177.5333333,-19.868,0.3529,20.2209
-39.76666667,177.5666667,-19.9,0.3528,20.2528
-39.76666667,177.6,-19.922,0.3527,20.2747
-39.76666667,177.6333333,-19.957,0.3526,20.3096
-39.76666667,177.6666667,-19.989,0.3525,20.3415
-39.76666667,177.7,-20.021,0.3524,20.3734
-39.76666667,177.7333333,-20.056,0.3523,20.4083
-39.76666667,177.7666667,-20.087,0.3522,20.4392
-39.76666667,177.8,-20.121,0.352,20.473
-39.76666667,177.8333333,-20.155,0.3519,20.5069
-39.76666667,177.8666667,-20.195,0.3517,20.5467
-39.76666667,177.9,-20.237,0.3515,20.5885
-39.76666667,177.9333333,-20.29,0.3514,20.6414
-39.76666667,177.9666667,-20.348,0.3512,20.6992
-39.76666667,178,-20.414,0.351,20.765
-39.76666667,178.0333333,-20.489,0.3508,20.8398
-39.76666667,178.0666667,-20.56,0.3505,20.9105
-39.76666667,178.1,-20.63,0.3503,20.9803
-39.76666667,178.1333333,-20.695,0.3501,21.0451
-39.76666667,178.1666667,-20.755,0.3498,21.1048
-39.76666667,178.2,-20.804,0.3496,21.1536
-39.76666667,178.2333333,-20.839,0.3493,21.1883
-39.76666667,178.2666667,-20.852,0.3491,21.2011
-39.76666667,178.3,-20.84,0.3488,21.1888
-39.76666667,178.3333333,-20.797,0.3485,21.1455
-39.76666667,178.3666667,-20.703,0.3483,21.0513
-39.76666667,178.4,-20.57,0.348,20.918
-39.76666667,178.4333333,-20.41,0.3477,20.7577
-39.76666667,178.4666667,-20.224,0.3474,20.5714
-39.76666667,178.5,-20.037,0.3472,20.3842
-39.76666667,178.5333333,-19.863,0.3469,20.2099
-39.76666667,178.5666667,-19.704,0.3466,20.0506
-39.76666667,178.6,-19.572,0.3464,19.9184
-39.76666667,178.6333333,-19.462,0.3461,19.8081
-39.76666667,178.6666667,-19.366,0.3459,19.7119
-39.76666667,178.7,-19.297,0.3456,19.6426
-39.76666667,178.7333333,-19.256,0.3454,19.6014
-39.76666667,178.7666667,-19.226,0.3451,19.5711
-39.76666667,178.8,-19.223,0.3449,19.5679
-39.76666667,178.8333333,-19.228,0.3446,19.5726
-39.76666667,178.8666667,-19.25,0.3444,19.5944
-39.76666667,178.9,-19.284,0.3442,19.6282
-39.76666667,178.9333333,-19.329,0.344,19.673
-39.76666667,178.9666667,-19.384,0.3438,19.7278
-39.76666667,179,-19.454,0.3436,19.7976
-39.76666667,179.0333333,-19.537,0.3434,19.8804
-39.76666667,179.0666667,-19.63,0.3432,19.9732
-39.76666667,179.1,-19.731,0.3431,20.0741
-39.76666667,179.1333333,-19.838,0.3429,20.1809
-39.76666667,179.1666667,-19.95,0.3428,20.2928
-39.76666667,179.2,-20.061,0.3426,20.4036
-39.76666667,179.2333333,-20.164,0.3425,20.5065
-39.76666667,179.2666667,-20.257,0.3424,20.5994
-39.76666667,179.3,-20.334,0.3423,20.6763
-39.76666667,179.3333333,-20.397,0.3422,20.7392
-39.76666667,179.3666667,-20.447,0.3422,20.7892
-39.76666667,179.4,-20.486,0.3434,20.8294
-39.76666667,179.4333333,-20.518,0.3434,20.8614
-39.76666667,179.4666667,-20.544,0.3434,20.8874
-39.76666667,179.5,-20.568,0.3434,20.9114
-39.76666667,179.5333333,-20.595,0.3434,20.9384
-39.76666667,179.5666667,-20.624,0.3434,20.9674
-39.76666667,179.6,-20.658,0.3434,21.0014
-39.76666667,179.6333333,-20.695,0.3434,21.0384
-39.76666667,179.6666667,-20.731,0.3434,21.0744
-39.76666667,179.7,-20.766,0.3434,21.1094
-39.76666667,179.7333333,-20.796,0.3434,21.1394
-39.76666667,179.7666667,-20.827,0.3434,21.1704
-39.76666667,179.8,-20.856,0.3434,21.1994
-39.76666667,179.8333333,-20.884,0.3434,21.2274
-39.73333333,175.6666667,-17.393,0.3434,17.7364
-39.73333333,175.7,-17.521,0.3434,17.8644
-39.73333333,175.7333333,-17.644,0.3434,17.9874
-39.73333333,175.7666667,-17.769,0.3434,18.1124
-39.73333333,175.8,-17.844,0.3434,18.1874
-39.73333333,175.8333333,-17.898,0.3434,18.2414
-39.73333333,175.8666667,-18,0.3434,18.3434
-39.73333333,175.9,-18.13,0.3434,18.4734
-39.73333333,175.9333333,-18.284,0.3434,18.6274
-39.73333333,175.9666667,-18.435,0.3434,18.7784
-39.73333333,176,-18.63,0.3434,18.9734
-39.73333333,176.0333333,-18.844,0.3434,19.1874
-39.73333333,176.0666667,-19.108,0.3434,19.4514
-39.73333333,176.1,-19.186,0.3434,19.5294
-39.73333333,176.1333333,-19.249,0.3434,19.5924
-39.73333333,176.1666667,-19.302,0.3434,19.6454
-39.73333333,176.2,-19.149,0.3434,19.4924
-39.73333333,176.2333333,-19.006,0.3434,19.3494
-39.73333333,176.2666667,-18.87,0.3434,19.2134
-39.73333333,176.3,-18.789,0.3434,19.1324
-39.73333333,176.3333333,-18.685,0.3434,19.0284
-39.73333333,176.3666667,-18.526,0.3434,18.8694
-39.73333333,176.4,-18.441,0.3536,18.7946
-39.73333333,176.4333333,-18.355,0.3536,18.7086
-39.73333333,176.4666667,-18.29,0.3536,18.6436
-39.73333333,176.5,-18.271,0.3536,18.6246
-39.73333333,176.5333333,-18.28,0.3536,18.6336
-39.73333333,176.5666667,-18.279,0.3536,18.6326
-39.73333333,176.6,-18.321,0.3536,18.6746
-39.73333333,176.6333333,-18.334,0.3536,18.6876
-39.73333333,176.6666667,-18.363,0.3536,18.7166
-39.73333333,176.7,-18.412,0.3536,18.7656
-39.73333333,176.7333333,-18.454,0.3535,18.8075
-39.73333333,176.7666667,-18.528,0.3535,18.8815
-39.73333333,176.8,-18.611,0.3535,18.9645
-39.73333333,176.8333333,-18.732,0.3535,19.0855
-39.73333333,176.8666667,-18.82,0.3535,19.1735
-39.73333333,176.9,-18.895,0.3535,19.2485
-39.73333333,176.9333333,-19.004,0.3535,19.3575
-39.73333333,176.9666667,-19.075,0.3535,19.4285
-39.73333333,177,-19.145,0.3535,19.4985
-39.73333333,177.0333333,-19.208,0.3534,19.5614
-39.73333333,177.0666667,-19.275,0.3534,19.6284
-39.73333333,177.1,-19.34,0.3534,19.6934
-39.73333333,177.1333333,-19.396,0.3534,19.7494
-39.73333333,177.1666667,-19.456,0.3534,19.8094
-39.73333333,177.2,-19.513,0.3533,19.8663
-39.73333333,177.2333333,-19.563,0.3533,19.9163
-39.73333333,177.2666667,-19.623,0.3533,19.9763
-39.73333333,177.3,-19.669,0.3532,20.0222
-39.73333333,177.3333333,-19.717,0.3532,20.0702
-39.73333333,177.3666667,-19.76,0.3532,20.1132
-39.73333333,177.4,-19.803,0.3531,20.1561
-39.73333333,177.4333333,-19.849,0.3531,20.2021
-39.73333333,177.4666667,-19.888,0.353,20.241
-39.73333333,177.5,-19.929,0.353,20.282
-39.73333333,177.5333333,-19.965,0.3529,20.3179
-39.73333333,177.5666667,-20,0.3528,20.3528
-39.73333333,177.6,-20.04,0.3528,20.3928
-39.73333333,177.6333333,-20.083,0.3527,20.4357
-39.73333333,177.6666667,-20.126,0.3526,20.4786
-39.73333333,177.7,-20.165,0.3525,20.5175
-39.73333333,177.7333333,-20.205,0.3523,20.5573
-39.73333333,177.7666667,-20.245,0.3522,20.5972
-39.73333333,177.8,-20.28,0.3521,20.6321
-39.73333333,177.8333333,-20.314,0.3519,20.6659
-39.73333333,177.8666667,-20.348,0.3518,20.6998
-39.73333333,177.9,-20.386,0.3516,20.7376
-39.73333333,177.9333333,-20.426,0.3514,20.7774
-39.73333333,177.9666667,-20.48,0.3512,20.8312
-39.73333333,178,-20.545,0.351,20.896
-39.73333333,178.0333333,-20.619,0.3508,20.9698
-39.73333333,178.0666667,-20.695,0.3506,21.0456
-39.73333333,178.1,-20.767,0.3503,21.1173
-39.73333333,178.1333333,-20.832,0.3501,21.1821
-39.73333333,178.1666667,-20.892,0.3499,21.2419
-39.73333333,178.2,-20.939,0.3496,21.2886
-39.73333333,178.2333333,-20.977,0.3493,21.3263
-39.73333333,178.2666667,-20.997,0.3491,21.3461
-39.73333333,178.3,-20.998,0.3488,21.3468
-39.73333333,178.3333333,-20.963,0.3485,21.3115
-39.73333333,178.3666667,-20.878,0.3483,21.2263
-39.73333333,178.4,-20.754,0.348,21.102
-39.73333333,178.4333333,-20.589,0.3477,20.9367
-39.73333333,178.4666667,-20.397,0.3474,20.7444
-39.73333333,178.5,-20.2,0.3472,20.5472
-39.73333333,178.5333333,-20.014,0.3469,20.3609
-39.73333333,178.5666667,-19.855,0.3466,20.2016
-39.73333333,178.6,-19.707,0.3464,20.0534
-39.73333333,178.6333333,-19.585,0.3461,19.9311
-39.73333333,178.6666667,-19.484,0.3458,19.8298
-39.73333333,178.7,-19.408,0.3456,19.7536
-39.73333333,178.7333333,-19.354,0.3453,19.6993
-39.73333333,178.7666667,-19.314,0.3451,19.6591
-39.73333333,178.8,-19.3,0.3448,19.6448
-39.73333333,178.8333333,-19.301,0.3446,19.6456
-39.73333333,178.8666667,-19.318,0.3444,19.6624
-39.73333333,178.9,-19.346,0.3442,19.6902
-39.73333333,178.9333333,-19.385,0.3439,19.7289
-39.73333333,178.9666667,-19.44,0.3437,19.7837
-39.73333333,179,-19.507,0.3435,19.8505
-39.73333333,179.0333333,-19.59,0.3434,19.9334
-39.73333333,179.0666667,-19.68,0.3432,20.0232
-39.73333333,179.1,-19.782,0.343,20.125
-39.73333333,179.1333333,-19.89,0.3428,20.2328
-39.73333333,179.1666667,-20.005,0.3427,20.3477
-39.73333333,179.2,-20.119,0.3425,20.4615
-39.73333333,179.2333333,-20.221,0.3424,20.5634
-39.73333333,179.2666667,-20.314,0.3423,20.6563
-39.73333333,179.3,-20.384,0.3422,20.7262
-39.73333333,179.3333333,-20.436,0.3421,20.7781
-39.73333333,179.3666667,-20.475,0.342,20.817
-39.73333333,179.4,-20.505,0.3434,20.8484
-39.73333333,179.4333333,-20.528,0.3434,20.8714
-39.73333333,179.4666667,-20.553,0.3434,20.8964
-39.73333333,179.5,-20.578,0.3434,20.9214
-39.73333333,179.5333333,-20.608,0.3434,20.9514
-39.73333333,179.5666667,-20.64,0.3434,20.9834
-39.73333333,179.6,-20.678,0.3434,21.0214
-39.73333333,179.6333333,-20.715,0.3434,21.0584
-39.73333333,179.6666667,-20.753,0.3434,21.0964
-39.73333333,179.7,-20.788,0.3434,21.1314
-39.73333333,179.7333333,-20.82,0.3434,21.1634
-39.73333333,179.7666667,-20.853,0.3434,21.1964
-39.73333333,179.8,-20.882,0.3434,21.2254
-39.73333333,179.8333333,-20.913,0.3434,21.2564
-39.7,175.6666667,-17.861,0.3434,18.2044
-39.7,175.7,-17.991,0.3434,18.3344
-39.7,175.7333333,-18.11,0.3434,18.4534
-39.7,175.7666667,-18.156,0.3434,18.4994
-39.7,175.8,-18.226,0.3434,18.5694
-39.7,175.8333333,-18.286,0.3434,18.6294
-39.7,175.8666667,-18.388,0.3434,18.7314
-39.7,175.9,-18.47,0.3434,18.8134
-39.7,175.9333333,-18.568,0.3434,18.9114
-39.7,175.9666667,-18.702,0.3434,19.0454
-39.7,176,-18.853,0.3434,19.1964
-39.7,176.0333333,-19.038,0.3434,19.3814
-39.7,176.0666667,-19.24,0.3434,19.5834
-39.7,176.1,-19.304,0.3434,19.6474
-39.7,176.1333333,-19.418,0.3434,19.7614
-39.7,176.1666667,-19.483,0.3434,19.8264
-39.7,176.2,-19.399,0.3434,19.7424
-39.7,176.2333333,-19.33,0.3434,19.6734
-39.7,176.2666667,-19.13,0.3434,19.4734
-39.7,176.3,-18.959,0.3434,19.3024
-39.7,176.3333333,-18.839,0.3434,19.1824
-39.7,176.3666667,-18.681,0.3434,19.0244
-39.7,176.4,-18.546,0.3536,18.8996
-39.7,176.4333333,-18.446,0.3536,18.7996
-39.7,176.4666667,-18.366,0.3536,18.7196
-39.7,176.5,-18.31,0.3536,18.6636
-39.7,176.5333333,-18.278,0.3536,18.6316
-39.7,176.5666667,-18.26,0.3536,18.6136
-39.7,176.6,-18.277,0.3536,18.6306
-39.7,176.6333333,-18.28,0.3536,18.6336
-39.7,176.6666667,-18.296,0.3536,18.6496
-39.7,176.7,-18.323,0.3536,18.6766
-39.7,176.7333333,-18.367,0.3536,18.7206
-39.7,176.7666667,-18.422,0.3535,18.7755
-39.7,176.8,-18.495,0.3535,18.8485
-39.7,176.8333333,-18.583,0.3535,18.9365
-39.7,176.8666667,-18.681,0.3535,19.0345
-39.7,176.9,-18.786,0.3535,19.1395
-39.7,176.9333333,-18.869,0.3535,19.2225
-39.7,176.9666667,-18.975,0.3535,19.3285
-39.7,177,-19.073,0.3535,19.4265
-39.7,177.0333333,-19.154,0.3534,19.5074
-39.7,177.0666667,-19.238,0.3534,19.5914
-39.7,177.1,-19.313,0.3534,19.6664
-39.7,177.1333333,-19.396,0.3534,19.7494
-39.7,177.1666667,-19.464,0.3534,19.8174
-39.7,177.2,-19.529,0.3533,19.8823
-39.7,177.2333333,-19.593,0.3533,19.9463
-39.7,177.2666667,-19.654,0.3533,20.0073
-39.7,177.3,-19.715,0.3533,20.0683
-39.7,177.3333333,-19.765,0.3532,20.1182
-39.7,177.3666667,-19.813,0.3532,20.1662
-39.7,177.4,-19.863,0.3532,20.2162
-39.7,177.4333333,-19.915,0.3531,20.2681
-39.7,177.4666667,-19.965,0.3531,20.3181
-39.7,177.5,-20.011,0.353,20.364
-39.7,177.5333333,-20.059,0.353,20.412
-39.7,177.5666667,-20.106,0.3529,20.4589
-39.7,177.6,-20.153,0.3528,20.5058
-39.7,177.6333333,-20.205,0.3527,20.5577
-39.7,177.6666667,-20.254,0.3526,20.6066
-39.7,177.7,-20.303,0.3525,20.6555
-39.7,177.7333333,-20.349,0.3524,20.7014
-39.7,177.7666667,-20.396,0.3523,20.7483
-39.7,177.8,-20.435,0.3521,20.7871
-39.7,177.8333333,-20.473,0.352,20.825
-39.7,177.8666667,-20.503,0.3518,20.8548
-39.7,177.9,-20.535,0.3517,20.8867
-39.7,177.9333333,-20.572,0.3515,20.9235
-39.7,177.9666667,-20.617,0.3513,20.9683
-39.7,178,-20.676,0.3511,21.0271
-39.7,178.0333333,-20.749,0.3509,21.0999
-39.7,178.0666667,-20.825,0.3506,21.1756
-39.7,178.1,-20.898,0.3504,21.2484
-39.7,178.1333333,-20.96,0.3502,21.3102
-39.7,178.1666667,-21.014,0.3499,21.3639
-39.7,178.2,-21.054,0.3496,21.4036
-39.7,178.2333333,-21.087,0.3494,21.4364
-39.7,178.2666667,-21.11,0.3491,21.4591
-39.7,178.3,-21.115,0.3488,21.4638
-39.7,178.3333333,-21.099,0.3486,21.4476
-39.7,178.3666667,-21.03,0.3483,21.3783
-39.7,178.4,-20.911,0.348,21.259
-39.7,178.4333333,-20.754,0.3477,21.1017
-39.7,178.4666667,-20.563,0.3474,20.9104
-39.7,178.5,-20.357,0.3472,20.7042
-39.7,178.5333333,-20.164,0.3469,20.5109
-39.7,178.5666667,-19.992,0.3466,20.3386
-39.7,178.6,-19.841,0.3463,20.1873
-39.7,178.6333333,-19.71,0.3461,20.0561
-39.7,178.6666667,-19.6,0.3458,19.9458
-39.7,178.7,-19.514,0.3455,19.8595
-39.7,178.7333333,-19.447,0.3453,19.7923
-39.7,178.7666667,-19.405,0.345,19.75
-39.7,178.8,-19.38,0.3448,19.7248
-39.7,178.8333333,-19.37,0.3446,19.7146
-39.7,178.8666667,-19.38,0.3443,19.7243
-39.7,178.9,-19.404,0.3441,19.7481
-39.7,178.9333333,-19.441,0.3439,19.7849
-39.7,178.9666667,-19.49,0.3437,19.8337
-39.7,179,-19.556,0.3435,19.8995
-39.7,179.0333333,-19.637,0.3433,19.9803
-39.7,179.0666667,-19.727,0.3431,20.0701
-39.7,179.1,-19.828,0.3429,20.1709
-39.7,179.1333333,-19.938,0.3428,20.2808
-39.7,179.1666667,-20.055,0.3426,20.3976
-39.7,179.2,-20.171,0.3425,20.5135
-39.7,179.2333333,-20.276,0.3423,20.6183
-39.7,179.2666667,-20.359,0.3422,20.7012
-39.7,179.3,-20.424,0.342,20.766
-39.7,179.3333333,-20.466,0.3419,20.8079
-39.7,179.3666667,-20.49,0.3417,20.8317
-39.7,179.4,-20.51,0.3414,20.8514
-39.7,179.4333333,-20.53,0.3412,20.8712
-39.7,179.4666667,-20.553,0.341,20.894
-39.7,179.5,-20.582,0.3409,20.9229
-39.7,179.5333333,-20.614,0.3408,20.9548
-39.7,179.5666667,-20.651,0.3434,20.9944
-39.7,179.6,-20.691,0.3434,21.0344
-39.7,179.6333333,-20.731,0.3434,21.0744
-39.7,179.6666667,-20.771,0.3434,21.1144
-39.7,179.7,-20.809,0.3434,21.1524
-39.7,179.7333333,-20.845,0.3434,21.1884
-39.7,179.7666667,-20.878,0.3434,21.2214
-39.7,179.8,-20.91,0.3434,21.2534
-39.7,179.8333333,-20.943,0.3434,21.2864
-39.66666667,175.6666667,-18.345,0.3434,18.6884
-39.66666667,175.7,-18.44,0.3434,18.7834
-39.66666667,175.7333333,-18.521,0.3434,18.8644
-39.66666667,175.7666667,-18.582,0.3434,18.9254
-39.66666667,175.8,-18.63,0.3434,18.9734
-39.66666667,175.8333333,-18.713,0.3434,19.0564
-39.66666667,175.8666667,-18.781,0.3434,19.1244
-39.66666667,175.9,-18.849,0.3434,19.1924
-39.66666667,175.9333333,-18.927,0.3434,19.2704
-39.66666667,175.9666667,-19.03,0.3434,19.3734
-39.66666667,176,-19.144,0.3434,19.4874
-39.66666667,176.0333333,-19.237,0.3434,19.5804
