Lat,Long,Geoid2016,LTN37,LTN37_NZVD2016
-44.86666667,171.9666667,-6.765,0.3582,7.1232
-44.86666667,172,-6.723,0.3581,7.0811
-44.86666667,172.0333333,-6.675,0.3581,7.0331
-44.86666667,172.0666667,-6.618,0.358,6.976
-44.86666667,172.1,-6.557,0.358,6.915
-44.86666667,172.1333333,-6.493,0.3579,6.8509
-44.86666667,172.1666667,-6.417,0.3579,6.7749
-44.86666667,172.2,-6.341,0.3579,6.6989
-44.86666667,172.2333333,-6.273,0.3578,6.6308
-44.86666667,172.2666667,-6.205,0.3578,6.5628
-44.86666667,172.3,-6.141,0.3578,6.4988
-44.86666667,172.3333333,-6.082,0.3578,6.4398
-44.86666667,172.3666667,-6.027,0.3578,6.3848
-44.86666667,172.4,-5.977,0.3579,6.3349
-44.86666667,172.4333333,-5.929,0.3579,6.2869
-44.86666667,172.4666667,-5.885,0.358,6.243
-44.86666667,172.5,-5.849,0.358,6.207
-44.86666667,172.5333333,-5.818,0.3581,6.1761
-44.86666667,172.5666667,-5.794,0.3581,6.1521
-44.86666667,172.6,-5.77,0.3582,6.1282
-44.86666667,172.6333333,-5.75,0.3583,6.1083
-44.86666667,172.6666667,-5.731,0.3584,6.0894
-44.86666667,172.7,-5.711,0.3585,6.0695
-44.86666667,172.7333333,-5.694,0.3586,6.0526
-44.86666667,172.7666667,-5.677,0.3587,6.0357
-44.86666667,172.8,-5.662,0.3589,6.0209
-44.86666667,172.8333333,-5.653,0.359,6.012
-44.86666667,172.8666667,-5.647,0.3591,6.0061
-44.86666667,172.9,-5.643,0.3593,6.0023
-44.86666667,172.9333333,-5.638,0.3594,5.9974
-44.86666667,172.9666667,-5.637,0.3596,5.9966
-44.86666667,173,-5.638,0.3597,5.9977
-44.86666667,173.0333333,-5.643,0.3599,6.0029
-44.86666667,173.0666667,-5.65,0.3601,6.0101
-44.86666667,173.1,-5.658,0.3602,6.0182
-44.86666667,173.1333333,-5.668,0.3604,6.0284
-44.86666667,173.1666667,-5.677,0.3606,6.0376
-44.86666667,173.2,-5.685,0.3607,6.0457
-44.86666667,173.2333333,-5.692,0.3609,6.0529
-44.86666667,173.2666667,-5.695,0.361,6.056
-44.86666667,173.3,-5.698,0.3612,6.0592
-44.86666667,173.3333333,-5.702,0.3613,6.0633
-44.86666667,173.3666667,-5.705,0.3615,6.0665
-44.86666667,173.4,-5.707,0.3616,6.0686
-44.86666667,173.4333333,-5.711,0.3617,6.0727
-44.86666667,173.4666667,-5.714,0.3619,6.0759
-44.86666667,173.5,-5.717,0.362,6.079
-44.86666667,173.5333333,-5.722,0.3621,6.0841
-44.86666667,173.5666667,-5.729,0.3622,6.0912
-44.86666667,173.6,-5.741,0.3623,6.1033
-44.86666667,173.6333333,-5.756,0.3404,6.0964
-44.86666667,173.6666667,-5.777,0.3404,6.1174
-44.86666667,173.7,-5.804,0.3404,6.1444
-44.86666667,173.7333333,-5.834,0.3404,6.1744
-44.86666667,173.7666667,-5.866,0.3404,6.2064
-44.86666667,173.8,-5.896,0.3404,6.2364
-44.86666667,173.8333333,-5.927,0.3404,6.2674
-44.86666667,173.8666667,-5.953,0.3404,6.2934
-44.86666667,173.9,-5.978,0.3404,6.3184
-44.86666667,173.9333333,-6.002,0.3404,6.3424
-44.86666667,173.9666667,-6.022,0.3404,6.3624
-44.86666667,174,-6.041,0.3404,6.3814
-44.86666667,174.0333333,-6.058,0.3404,6.3984
-44.86666667,174.0666667,-6.075,0.3404,6.4154
-44.86666667,174.1,-6.089,0.3404,6.4294
-44.86666667,174.1333333,-6.103,0.3404,6.4434
-44.86666667,174.1666667,-6.115,0.3404,6.4554
-44.86666667,174.2,-6.13,0.3404,6.4704
-44.86666667,174.2333333,-6.145,0.3404,6.4854
-44.86666667,174.2666667,-6.163,0.3404,6.5034
-44.86666667,174.3,-6.186,0.3404,6.5264
-44.86666667,174.3333333,-6.212,0.3404,6.5524
-44.86666667,174.3666667,-6.242,0.3404,6.5824
-44.86666667,174.4,-6.275,0.3404,6.6154
-44.86666667,174.4333333,-6.307,0.3404,6.6474
-44.86666667,174.4666667,-6.34,0.3404,6.6804
-44.86666667,174.5,-6.373,0.3404,6.7134
-44.86666667,174.5333333,-6.403,0.3404,6.7434
-44.86666667,174.5666667,-6.432,0.3404,6.7724
-44.86666667,174.6,-6.461,0.3404,6.8014
-44.86666667,174.6333333,-6.488,0.3404,6.8284
-44.86666667,174.6666667,-6.518,0.3404,6.8584
-44.86666667,174.7,-6.547,0.3404,6.8874
-44.86666667,174.7333333,-6.575,0.3404,6.9154
-44.86666667,174.7666667,-6.601,0.3404,6.9414
-44.86666667,174.8,-6.627,0.3404,6.9674
-44.86666667,174.8333333,-6.651,0.3404,6.9914
-44.86666667,174.8666667,-6.672,0.3404,7.0124
-44.86666667,174.9,-6.69,0.3404,7.0304
-44.86666667,174.9333333,-6.705,0.3404,7.0454
-44.86666667,174.9666667,-6.716,0.3404,7.0564
-44.86666667,175,-6.728,0.3404,7.0684
-44.86666667,175.0333333,-6.741,0.3404,7.0814
-44.86666667,175.0666667,-6.756,0.3404,7.0964
-44.86666667,175.1,-6.771,0.3404,7.1114
-44.86666667,175.1333333,-6.788,0.3404,7.1284
-44.86666667,175.1666667,-6.8,0.3404,7.1404
-44.83333333,167.6,-5.651,0.3176,5.9686
-44.83333333,167.6333333,-5.93,0.3176,6.2476
-44.83333333,167.6666667,-6.303,0.3176,6.6206
-44.83333333,167.7,-6.534,0.3176,6.8516
-44.83333333,167.7333333,-6.822,0.3176,7.1396
-44.83333333,167.7666667,-7.104,0.3175,7.4215
-44.83333333,167.8,-7.082,0.3175,7.3995
-44.83333333,167.8333333,-7.385,0.3175,7.7025
-44.83333333,167.8666667,-7.469,0.3174,7.7864
-44.83333333,167.9,-7.77,0.3174,8.0874
-44.83333333,167.9333333,-7.923,0.3173,8.2403
-44.83333333,167.9666667,-8.03,0.3173,8.3473
-44.83333333,168,-8.406,0.3172,8.7232
-44.83333333,168.0333333,-8.435,0.3172,8.7522
-44.83333333,168.0666667,-8.419,0.3171,8.7361
-44.83333333,168.1,-8.481,0.3171,8.7981
-44.83333333,168.1333333,-8.477,0.317,8.794
-44.83333333,168.1666667,-8.622,0.3169,8.9389
-44.83333333,168.2,-8.624,0.3169,8.9409
-44.83333333,168.2333333,-8.677,0.3168,8.9938
-44.83333333,168.2666667,-8.841,0.3167,9.1577
-44.83333333,168.3,-8.907,0.3166,9.2236
-44.83333333,168.3333333,-8.558,0.3165,8.8745
-44.83333333,168.3666667,-8.441,0.3164,8.7574
-44.83333333,168.4,-8.506,0.3164,8.8224
-44.83333333,168.4333333,-8.723,0.3163,9.0393
-44.83333333,168.4666667,-8.963,0.3162,9.2792
-44.83333333,168.5,-9.082,0.316,9.398
-44.83333333,168.5333333,-9.229,0.3159,9.5449
-44.83333333,168.5666667,-9.054,0.3158,9.3698
-44.83333333,168.6,-9.045,0.3157,9.3607
-44.83333333,168.6333333,-8.971,0.3156,9.2866
-44.83333333,168.6666667,-8.863,0.3155,9.1785
-44.83333333,168.7,-8.816,0.3154,9.1314
-44.83333333,168.7333333,-8.886,0.3153,9.2013
-44.83333333,168.7666667,-9.022,0.3152,9.3372
-44.83333333,168.8,-8.983,0.3151,9.2981
-44.83333333,168.8333333,-8.874,0.315,9.189
-44.83333333,168.8666667,-8.892,0.315,9.207
-44.83333333,168.9,-8.737,0.3149,9.0519
-44.83333333,168.9333333,-8.756,0.3149,9.0709
-44.83333333,168.9666667,-8.603,0.3149,8.9179
-44.83333333,169,-8.454,0.3149,8.7689
-44.83333333,169.0333333,-8.371,0.315,8.686
-44.83333333,169.0666667,-8.409,0.3151,8.7241
-44.83333333,169.1,-8.609,0.3152,8.9242
-44.83333333,169.1333333,-8.738,0.3154,9.0534
-44.83333333,169.1666667,-8.804,0.3156,9.1196
-44.83333333,169.2,-8.808,0.3159,9.1239
-44.83333333,169.2333333,-8.683,0.3162,8.9992
-44.83333333,169.2666667,-8.477,0.3166,8.7936
-44.83333333,169.3,-8.222,0.317,8.539
-44.83333333,169.3333333,-8.048,0.3174,8.3654
-44.83333333,169.3666667,-8.022,0.3179,8.3399
-44.83333333,169.4,-8.078,0.3185,8.3965
-44.83333333,169.4333333,-8.178,0.319,8.497
-44.83333333,169.4666667,-8.311,0.3197,8.6307
-44.83333333,169.5,-8.482,0.3203,8.8023
-44.83333333,169.5333333,-8.712,0.3209,9.0329
-44.83333333,169.5666667,-8.9,0.3216,9.2216
-44.83333333,169.6,-9.136,0.3223,9.4583
-44.83333333,169.6333333,-9.376,0.323,9.699
-44.83333333,169.6666667,-9.513,0.3237,9.8367
-44.83333333,169.7,-9.555,0.3244,9.8794
-44.83333333,169.7333333,-9.538,0.3251,9.8631
-44.83333333,169.7666667,-9.479,0.3258,9.8048
-44.83333333,169.8,-9.515,0.3265,9.8415
-44.83333333,169.8333333,-9.519,0.3272,9.8462
-44.83333333,169.8666667,-9.576,0.3279,9.9039
-44.83333333,169.9,-9.658,0.3285,9.9865
-44.83333333,169.9333333,-9.781,0.3291,10.1101
-44.83333333,169.9666667,-10.009,0.3297,10.3387
-44.83333333,170,-10.333,0.3302,10.6632
-44.83333333,170.0333333,-10.457,0.3306,10.7876
-44.83333333,170.0666667,-10.552,0.331,10.883
-44.83333333,170.1,-10.597,0.3313,10.9283
-44.83333333,170.1333333,-10.696,0.3315,11.0275
-44.83333333,170.1666667,-10.676,0.3315,11.0075
-44.83333333,170.2,-10.637,0.3314,10.9684
-44.83333333,170.2333333,-10.597,0.3311,10.9281
-44.83333333,170.2666667,-10.582,0.3307,10.9127
-44.83333333,170.3,-10.644,0.33,10.974
-44.83333333,170.3333333,-10.635,0.3292,10.9642
-44.83333333,170.3666667,-10.458,0.3282,10.7862
-44.83333333,170.4,-10.335,0.3272,10.6622
-44.83333333,170.4333333,-10.08,0.3264,10.4064
-44.83333333,170.4666667,-9.86,0.3259,10.1859
-44.83333333,170.5,-9.673,0.3267,9.9997
-44.83333333,170.5333333,-9.53,0.329,9.859
-44.83333333,170.5666667,-9.423,0.3251,9.7481
-44.83333333,170.6,-9.346,0.3093,9.6553
-44.83333333,170.6333333,-9.277,0.3138,9.5908
-44.83333333,170.6666667,-9.224,0.3198,9.5438
-44.83333333,170.7,-9.177,0.329,9.506
-44.83333333,170.7333333,-9.142,0.3368,9.4788
-44.83333333,170.7666667,-9.055,0.3401,9.3951
-44.83333333,170.8,-8.955,0.342,9.297
-44.83333333,170.8333333,-8.85,0.3441,9.1941
-44.83333333,170.8666667,-8.755,0.3468,9.1018
-44.83333333,170.9,-8.674,0.3504,9.0244
-44.83333333,170.9333333,-8.581,0.3546,8.9356
-44.83333333,170.9666667,-8.487,0.3587,8.8457
-44.83333333,171,-8.393,0.3627,8.7557
-44.83333333,171.0333333,-8.283,0.367,8.65
-44.83333333,171.0666667,-8.174,0.3752,8.5492
-44.83333333,171.1,-8.078,0.3726,8.4506
-44.83333333,171.1333333,-7.999,0.3679,8.3669
-44.83333333,171.1666667,-7.935,0.3658,8.3008
-44.83333333,171.2,-7.883,0.3642,8.2472
-44.83333333,171.2333333,-7.838,0.3631,8.2011
-44.83333333,171.2666667,-7.794,0.3622,8.1562
-44.83333333,171.3,-7.75,0.3615,8.1115
-44.83333333,171.3333333,-7.704,0.3609,8.0649
-44.83333333,171.3666667,-7.657,0.3605,8.0175
-44.83333333,171.4,-7.607,0.3601,7.9671
-44.83333333,171.4333333,-7.557,0.3599,7.9169
-44.83333333,171.4666667,-7.51,0.3597,7.8697
-44.83333333,171.5,-7.464,0.3595,7.8235
-44.83333333,171.5333333,-7.424,0.3594,7.7834
-44.83333333,171.5666667,-7.386,0.3593,7.7453
-44.83333333,171.6,-7.348,0.3592,7.7072
-44.83333333,171.6333333,-7.312,0.3591,7.6711
-44.83333333,171.6666667,-7.277,0.359,7.636
-44.83333333,171.7,-7.241,0.3589,7.5999
-44.83333333,171.7333333,-7.204,0.3588,7.5628
-44.83333333,171.7666667,-7.167,0.3588,7.5258
-44.83333333,171.8,-7.129,0.3587,7.4877
-44.83333333,171.8333333,-7.091,0.3586,7.4496
-44.83333333,171.8666667,-7.054,0.3585,7.4125
-44.83333333,171.9,-7.016,0.3584,7.3744
-44.83333333,171.9333333,-6.98,0.3583,7.3383
-44.83333333,171.9666667,-6.947,0.3583,7.3053
-44.83333333,172,-6.914,0.3582,7.2722
-44.83333333,172.0333333,-6.881,0.3581,7.2391
-44.83333333,172.0666667,-6.845,0.3581,7.2031
-44.83333333,172.1,-6.801,0.358,7.159
-44.83333333,172.1333333,-6.75,0.358,7.108
-44.83333333,172.1666667,-6.692,0.3579,7.0499
-44.83333333,172.2,-6.629,0.3579,6.9869
-44.83333333,172.2333333,-6.563,0.3578,6.9208
-44.83333333,172.2666667,-6.499,0.3578,6.8568
-44.83333333,172.3,-6.435,0.3578,6.7928
-44.83333333,172.3333333,-6.374,0.3578,6.7318
-44.83333333,172.3666667,-6.315,0.3578,6.6728
-44.83333333,172.4,-6.26,0.3579,6.6179
-44.83333333,172.4333333,-6.209,0.3579,6.5669
-44.83333333,172.4666667,-6.16,0.3579,6.5179
-44.83333333,172.5,-6.118,0.358,6.476
-44.83333333,172.5333333,-6.081,0.3581,6.4391
-44.83333333,172.5666667,-6.051,0.3581,6.4091
-44.83333333,172.6,-6.023,0.3582,6.3812
-44.83333333,172.6333333,-5.998,0.3583,6.3563
-44.83333333,172.6666667,-5.973,0.3584,6.3314
-44.83333333,172.7,-5.948,0.3585,6.3065
-44.83333333,172.7333333,-5.926,0.3586,6.2846
-44.83333333,172.7666667,-5.905,0.3587,6.2637
-44.83333333,172.8,-5.889,0.3589,6.2479
-44.83333333,172.8333333,-5.875,0.359,6.234
-44.83333333,172.8666667,-5.865,0.3592,6.2242
-44.83333333,172.9,-5.856,0.3593,6.2153
-44.83333333,172.9333333,-5.849,0.3595,6.2085
-44.83333333,172.9666667,-5.844,0.3596,6.2036
-44.83333333,173,-5.841,0.3598,6.2008
-44.83333333,173.0333333,-5.844,0.36,6.204
-44.83333333,173.0666667,-5.85,0.3601,6.2101
-44.83333333,173.1,-5.856,0.3603,6.2163
-44.83333333,173.1333333,-5.864,0.3604,6.2244
-44.83333333,173.1666667,-5.869,0.3606,6.2296
-44.83333333,173.2,-5.872,0.3608,6.2328
-44.83333333,173.2333333,-5.873,0.3609,6.2339
-44.83333333,173.2666667,-5.873,0.3611,6.2341
-44.83333333,173.3,-5.875,0.3612,6.2362
-44.83333333,173.3333333,-5.878,0.3614,6.2394
-44.83333333,173.3666667,-5.883,0.3615,6.2445
-44.83333333,173.4,-5.889,0.3617,6.2507
-44.83333333,173.4333333,-5.893,0.3618,6.2548
-44.83333333,173.4666667,-5.898,0.3619,6.2599
-44.83333333,173.5,-5.902,0.3621,6.2641
-44.83333333,173.5333333,-5.907,0.3622,6.2692
-44.83333333,173.5666667,-5.916,0.3623,6.2783
-44.83333333,173.6,-5.927,0.3625,6.2895
-44.83333333,173.6333333,-5.942,0.3627,6.3047
-44.83333333,173.6666667,-5.963,0.3629,6.3259
-44.83333333,173.7,-5.988,0.363,6.351
-44.83333333,173.7333333,-6.017,0.3631,6.3801
-44.83333333,173.7666667,-6.047,0.3632,6.4102
-44.83333333,173.8,-6.076,0.3404,6.4164
-44.83333333,173.8333333,-6.105,0.3404,6.4454
-44.83333333,173.8666667,-6.131,0.3404,6.4714
-44.83333333,173.9,-6.154,0.3404,6.4944
-44.83333333,173.9333333,-6.176,0.3404,6.5164
-44.83333333,173.9666667,-6.197,0.3404,6.5374
-44.83333333,174,-6.217,0.3404,6.5574
-44.83333333,174.0333333,-6.233,0.3404,6.5734
-44.83333333,174.0666667,-6.247,0.3404,6.5874
-44.83333333,174.1,-6.258,0.3404,6.5984
-44.83333333,174.1333333,-6.268,0.3404,6.6084
-44.83333333,174.1666667,-6.277,0.3404,6.6174
-44.83333333,174.2,-6.288,0.3404,6.6284
-44.83333333,174.2333333,-6.302,0.3404,6.6424
-44.83333333,174.2666667,-6.321,0.3404,6.6614
-44.83333333,174.3,-6.344,0.3404,6.6844
-44.83333333,174.3333333,-6.372,0.3404,6.7124
-44.83333333,174.3666667,-6.404,0.3404,6.7444
-44.83333333,174.4,-6.436,0.3404,6.7764
-44.83333333,174.4333333,-6.467,0.3404,6.8074
-44.83333333,174.4666667,-6.496,0.3404,6.8364
-44.83333333,174.5,-6.523,0.3404,6.8634
-44.83333333,174.5333333,-6.55,0.3404,6.8904
-44.83333333,174.5666667,-6.577,0.3404,6.9174
-44.83333333,174.6,-6.605,0.3404,6.9454
-44.83333333,174.6333333,-6.636,0.3404,6.9764
-44.83333333,174.6666667,-6.67,0.3404,7.0104
-44.83333333,174.7,-6.702,0.3404,7.0424
-44.83333333,174.7333333,-6.732,0.3404,7.0724
-44.83333333,174.7666667,-6.76,0.3404,7.1004
-44.83333333,174.8,-6.787,0.3404,7.1274
-44.83333333,174.8333333,-6.81,0.3404,7.1504
-44.83333333,174.8666667,-6.831,0.3404,7.1714
-44.83333333,174.9,-6.848,0.3404,7.1884
-44.83333333,174.9333333,-6.862,0.3404,7.2024
-44.83333333,174.9666667,-6.874,0.3404,7.2144
-44.83333333,175,-6.886,0.3404,7.2264
-44.83333333,175.0333333,-6.9,0.3404,7.2404
-44.83333333,175.0666667,-6.916,0.3404,7.2564
-44.83333333,175.1,-6.934,0.3404,7.2744
-44.83333333,175.1333333,-6.952,0.3404,7.2924
-44.83333333,175.1666667,-6.97,0.3404,7.3104
-44.8,167.6,-5.338,0.3176,5.6556
-44.8,167.6333333,-5.591,0.3176,5.9086
-44.8,167.6666667,-5.95,0.3176,6.2676
-44.8,167.7,-6.375,0.3176,6.6926
-44.8,167.7333333,-6.545,0.3176,6.8626
-44.8,167.7666667,-6.755,0.3176,7.0726
-44.8,167.8,-7.05,0.3175,7.3675
-44.8,167.8333333,-7.259,0.3175,7.5765
-44.8,167.8666667,-7.353,0.3175,7.6705
-44.8,167.9,-7.647,0.3174,7.9644
-44.8,167.9333333,-7.968,0.3174,8.2854
-44.8,167.9666667,-8.066,0.3173,8.3833
-44.8,168,-8.317,0.3173,8.6343
-44.8,168.0333333,-8.347,0.3172,8.6642
-44.8,168.0666667,-8.508,0.3172,8.8252
-44.8,168.1,-8.36,0.3171,8.6771
-44.8,168.1333333,-8.385,0.317,8.702
-44.8,168.1666667,-8.632,0.3169,8.9489
-44.8,168.2,-8.677,0.3169,8.9939
-44.8,168.2333333,-8.826,0.3168,9.1428
-44.8,168.2666667,-8.901,0.3167,9.2177
-44.8,168.3,-8.757,0.3166,9.0736
-44.8,168.3333333,-8.515,0.3165,8.8315
-44.8,168.3666667,-8.467,0.3164,8.7834
-44.8,168.4,-8.529,0.3163,8.8453
-44.8,168.4333333,-8.738,0.3162,9.0542
-44.8,168.4666667,-9.023,0.316,9.339
-44.8,168.5,-9.259,0.3159,9.5749
-44.8,168.5333333,-9.337,0.3158,9.6528
-44.8,168.5666667,-9.246,0.3157,9.5617
-44.8,168.6,-9.281,0.3155,9.5965
-44.8,168.6333333,-9.147,0.3154,9.4624
-44.8,168.6666667,-8.991,0.3153,9.3063
-44.8,168.7,-8.948,0.3151,9.2631
-44.8,168.7333333,-8.918,0.315,9.233
-44.8,168.7666667,-9.018,0.3149,9.3329
-44.8,168.8,-9.066,0.3148,9.3808
-44.8,168.8333333,-9.089,0.3146,9.4036
-44.8,168.8666667,-8.845,0.3146,9.1596
-44.8,168.9,-8.78,0.3145,9.0945
-44.8,168.9333333,-8.822,0.3144,9.1364
-44.8,168.9666667,-8.635,0.3144,8.9494
-44.8,169,-8.471,0.3144,8.7854
-44.8,169.0333333,-8.361,0.3144,8.6754
-44.8,169.0666667,-8.291,0.3145,8.6055
-44.8,169.1,-8.362,0.3146,8.6766
-44.8,169.1333333,-8.55,0.3148,8.8648
-44.8,169.1666667,-8.576,0.315,8.891
-44.8,169.2,-8.544,0.3153,8.8593
-44.8,169.2333333,-8.454,0.3156,8.7696
-44.8,169.2666667,-8.376,0.316,8.692
-44.8,169.3,-8.192,0.3164,8.5084
-44.8,169.3333333,-8.077,0.3169,8.3939
-44.8,169.3666667,-8.094,0.3174,8.4114
-44.8,169.4,-8.173,0.318,8.491
-44.8,169.4333333,-8.239,0.3186,8.5576
-44.8,169.4666667,-8.349,0.3192,8.6682
-44.8,169.5,-8.465,0.3199,8.7849
-44.8,169.5333333,-8.612,0.3206,8.9326
-44.8,169.5666667,-8.797,0.3213,9.1183
-44.8,169.6,-9.011,0.322,9.333
-44.8,169.6333333,-9.233,0.3228,9.5558
-44.8,169.6666667,-9.446,0.3235,9.7695
-44.8,169.7,-9.548,0.3243,9.8723
-44.8,169.7333333,-9.623,0.325,9.948
-44.8,169.7666667,-9.658,0.3258,9.9838
-44.8,169.8,-9.813,0.3265,10.1395
-44.8,169.8333333,-9.779,0.3272,10.1062
-44.8,169.8666667,-9.774,0.328,10.102
-44.8,169.9,-9.83,0.3287,10.1587
-44.8,169.9333333,-9.944,0.3293,10.2733
-44.8,169.9666667,-10.192,0.3299,10.5219
-44.8,170,-10.496,0.3305,10.8265
-44.8,170.0333333,-10.522,0.331,10.853
-44.8,170.0666667,-10.558,0.3314,10.8894
-44.8,170.1,-10.555,0.3317,10.8867
-44.8,170.1333333,-10.667,0.3319,10.9989
-44.8,170.1666667,-10.633,0.332,10.965
-44.8,170.2,-10.657,0.3319,10.9889
-44.8,170.2333333,-10.615,0.3316,10.9466
-44.8,170.2666667,-10.688,0.331,11.019
-44.8,170.3,-10.758,0.3302,11.0882
-44.8,170.3333333,-10.78,0.329,11.109
-44.8,170.3666667,-10.41,0.3276,10.7376
-44.8,170.4,-10.21,0.3262,10.5362
-44.8,170.4333333,-9.998,0.3249,10.3229
-44.8,170.4666667,-9.799,0.3234,10.1224
-44.8,170.5,-9.645,0.3231,9.9681
-44.8,170.5333333,-9.554,0.3319,9.8859
-44.8,170.5666667,-9.486,0.331,9.817
-44.8,170.6,-9.443,0.321,9.764
-44.8,170.6333333,-9.406,0.3211,9.7271
-44.8,170.6666667,-9.414,0.3255,9.7395
-44.8,170.7,-9.385,0.3308,9.7158
-44.8,170.7333333,-9.321,0.3359,9.6569
-44.8,170.7666667,-9.23,0.3396,9.5696
-44.8,170.8,-9.13,0.3423,9.4723
-44.8,170.8333333,-9.017,0.3449,9.3619
-44.8,170.8666667,-8.923,0.3476,9.2706
-44.8,170.9,-8.824,0.3506,9.1746
-44.8,170.9333333,-8.725,0.3539,9.0789
-44.8,170.9666667,-8.621,0.3572,8.9782
-44.8,171,-8.511,0.3604,8.8714
-44.8,171.0333333,-8.397,0.3634,8.7604
-44.8,171.0666667,-8.28,0.3652,8.6452
-44.8,171.1,-8.183,0.3648,8.5478
-44.8,171.1333333,-8.1,0.3639,8.4639
-44.8,171.1666667,-8.037,0.3634,8.4004
-44.8,171.2,-7.99,0.3627,8.3527
-44.8,171.2333333,-7.946,0.362,8.308
-44.8,171.2666667,-7.908,0.3614,8.2694
-44.8,171.3,-7.867,0.3609,8.2279
-44.8,171.3333333,-7.824,0.3605,8.1845
-44.8,171.3666667,-7.78,0.3602,8.1402
-44.8,171.4,-7.73,0.36,8.09
-44.8,171.4333333,-7.681,0.3598,8.0408
-44.8,171.4666667,-7.634,0.3596,7.9936
-44.8,171.5,-7.588,0.3595,7.9475
-44.8,171.5333333,-7.547,0.3594,7.9064
-44.8,171.5666667,-7.511,0.3594,7.8704
-44.8,171.6,-7.478,0.3593,7.8373
-44.8,171.6333333,-7.445,0.3592,7.8042
-44.8,171.6666667,-7.417,0.3591,7.7761
-44.8,171.7,-7.387,0.3591,7.7461
-44.8,171.7333333,-7.355,0.359,7.714
-44.8,171.7666667,-7.32,0.3589,7.6789
-44.8,171.8,-7.285,0.3588,7.6438
-44.8,171.8333333,-7.249,0.3587,7.6077
-44.8,171.8666667,-7.214,0.3586,7.5726
-44.8,171.9,-7.182,0.3585,7.5405
-44.8,171.9333333,-7.149,0.3584,7.5074
-44.8,171.9666667,-7.118,0.3583,7.4763
-44.8,172,-7.093,0.3582,7.4512
-44.8,172.0333333,-7.069,0.3582,7.4272
-44.8,172.0666667,-7.042,0.3581,7.4001
-44.8,172.1,-7.011,0.358,7.369
-44.8,172.1333333,-6.975,0.358,7.333
-44.8,172.1666667,-6.932,0.3579,7.2899
-44.8,172.2,-6.886,0.3579,7.2439
-44.8,172.2333333,-6.829,0.3578,7.1868
-44.8,172.2666667,-6.773,0.3578,7.1308
-44.8,172.3,-6.718,0.3578,7.0758
-44.8,172.3333333,-6.661,0.3578,7.0188
-44.8,172.3666667,-6.605,0.3578,6.9628
-44.8,172.4,-6.55,0.3578,6.9078
-44.8,172.4333333,-6.497,0.3579,6.8549
-44.8,172.4666667,-6.448,0.3579,6.8059
-44.8,172.5,-6.4,0.358,6.758
-44.8,172.5333333,-6.36,0.358,6.718
-44.8,172.5666667,-6.324,0.3581,6.6821
-44.8,172.6,-6.293,0.3582,6.6512
-44.8,172.6333333,-6.261,0.3583,6.6193
-44.8,172.6666667,-6.232,0.3584,6.5904
-44.8,172.7,-6.204,0.3585,6.5625
-44.8,172.7333333,-6.177,0.3586,6.5356
-44.8,172.7666667,-6.155,0.3588,6.5138
-44.8,172.8,-6.135,0.3589,6.4939
-44.8,172.8333333,-6.117,0.359,6.476
-44.8,172.8666667,-6.101,0.3592,6.4602
-44.8,172.9,-6.087,0.3593,6.4463
-44.8,172.9333333,-6.077,0.3595,6.4365
-44.8,172.9666667,-6.066,0.3597,6.4257
-44.8,173,-6.06,0.3598,6.4198
-44.8,173.0333333,-6.058,0.36,6.418
-44.8,173.0666667,-6.059,0.3602,6.4192
-44.8,173.1,-6.063,0.3603,6.4233
-44.8,173.1333333,-6.065,0.3605,6.4255
-44.8,173.1666667,-6.066,0.3606,6.4266
-44.8,173.2,-6.063,0.3608,6.4238
-44.8,173.2333333,-6.06,0.361,6.421
-44.8,173.2666667,-6.059,0.3611,6.4201
-44.8,173.3,-6.059,0.3613,6.4203
-44.8,173.3333333,-6.063,0.3614,6.4244
-44.8,173.3666667,-6.068,0.3616,6.4296
-44.8,173.4,-6.075,0.3617,6.4367
-44.8,173.4333333,-6.082,0.3619,6.4439
-44.8,173.4666667,-6.087,0.362,6.449
-44.8,173.5,-6.093,0.3621,6.4551
-44.8,173.5333333,-6.099,0.3623,6.4613
-44.8,173.5666667,-6.107,0.3624,6.4694
-44.8,173.6,-6.117,0.3626,6.4796
-44.8,173.6333333,-6.131,0.3628,6.4938
-44.8,173.6666667,-6.147,0.3629,6.5099
-44.8,173.7,-6.167,0.3631,6.5301
-44.8,173.7333333,-6.193,0.3632,6.5562
-44.8,173.7666667,-6.217,0.3633,6.5803
-44.8,173.8,-6.243,0.3633,6.6063
-44.8,173.8333333,-6.269,0.3404,6.6094
-44.8,173.8666667,-6.293,0.3404,6.6334
-44.8,173.9,-6.317,0.3404,6.6574
-44.8,173.9333333,-6.34,0.3404,6.6804
-44.8,173.9666667,-6.362,0.3404,6.7024
-44.8,174,-6.385,0.3404,6.7254
-44.8,174.0333333,-6.402,0.3404,6.7424
-44.8,174.0666667,-6.417,0.3404,6.7574
-44.8,174.1,-6.427,0.3404,6.7674
-44.8,174.1333333,-6.435,0.3404,6.7754
-44.8,174.1666667,-6.442,0.3404,6.7824
-44.8,174.2,-6.451,0.3404,6.7914
-44.8,174.2333333,-6.464,0.3404,6.8044
-44.8,174.2666667,-6.482,0.3404,6.8224
-44.8,174.3,-6.505,0.3404,6.8454
-44.8,174.3333333,-6.533,0.3404,6.8734
-44.8,174.3666667,-6.563,0.3404,6.9034
-44.8,174.4,-6.594,0.3404,6.9344
-44.8,174.4333333,-6.624,0.3404,6.9644
