Lat,Long,Geoid2016,NPR62,NPR62_NZVD2016
-41.26666667,177.0333333,-14.964,0.2401,15.2041
-41.26666667,177.0666667,-14.939,0.2399,15.1789
-41.26666667,177.1,-14.917,0.2396,15.1566
-41.26666667,177.1333333,-14.907,0.2394,15.1464
-41.26666667,177.1666667,-14.9,0.2392,15.1392
-41.26666667,177.2,-14.889,0.239,15.128
-41.26666667,177.2333333,-14.873,0.2388,15.1118
-41.26666667,177.2666667,-14.857,0.2386,15.0956
-41.26666667,177.3,-14.838,0.2384,15.0764
-41.26666667,177.3333333,-14.821,0.2382,15.0592
-41.26666667,177.3666667,-14.809,0.238,15.047
-41.26666667,177.4,-14.803,0.2377,15.0407
-41.26666667,177.4333333,-14.797,0.2375,15.0345
-41.26666667,177.4666667,-14.79,0.2375,15.0275
-41.26666667,177.5,-14.789,0.2026,14.9916
-41.26666667,177.5333333,-14.79,0.2026,14.9926
-41.26666667,177.5666667,-14.797,0.2026,14.9996
-41.26666667,177.6,-14.804,0.2026,15.0066
-41.26666667,177.6333333,-14.808,0.2026,15.0106
-41.26666667,177.6666667,-14.813,0.2026,15.0156
-41.26666667,177.7,-14.82,0.2026,15.0226
-41.26666667,177.7333333,-14.833,0.2026,15.0356
-41.26666667,177.7666667,-14.844,0.2026,15.0466
-41.26666667,177.8,-14.869,0.2026,15.0716
-41.26666667,177.8333333,-14.895,0.2026,15.0976
-41.26666667,177.8666667,-14.926,0.2026,15.1286
-41.26666667,177.9,-14.966,0.2026,15.1686
-41.26666667,177.9333333,-15.01,0.2026,15.2126
-41.26666667,177.9666667,-15.064,0.2026,15.2666
-41.26666667,178,-15.127,0.2026,15.3296
-41.26666667,178.0333333,-15.205,0.2026,15.4076
-41.26666667,178.0666667,-15.288,0.2026,15.4906
-41.26666667,178.1,-15.378,0.2026,15.5806
-41.26666667,178.1333333,-15.46,0.2026,15.6626
-41.26666667,178.1666667,-15.532,0.2026,15.7346
-41.26666667,178.2,-15.585,0.2026,15.7876
-41.26666667,178.2333333,-15.63,0.2026,15.8326
-41.26666667,178.2666667,-15.663,0.2026,15.8656
-41.26666667,178.3,-15.702,0.2026,15.9046
-41.26666667,178.3333333,-15.752,0.2026,15.9546
-41.26666667,178.3666667,-15.818,0.2026,16.0206
-41.26666667,178.4,-15.893,0.2026,16.0956
-41.26666667,178.4333333,-15.98,0.2026,16.1826
-41.26666667,178.4666667,-16.069,0.2026,16.2716
-41.26666667,178.5,-16.16,0.2026,16.3626
-41.26666667,178.5333333,-16.255,0.2026,16.4576
-41.26666667,178.5666667,-16.355,0.2026,16.5576
-41.26666667,178.6,-16.459,0.2026,16.6616
-41.26666667,178.6333333,-16.57,0.2026,16.7726
-41.26666667,178.6666667,-16.685,0.2026,16.8876
-41.26666667,178.7,-16.801,0.2026,17.0036
-41.26666667,178.7333333,-16.914,0.2026,17.1166
-41.26666667,178.7666667,-17.025,0.2026,17.2276
-41.26666667,178.8,-17.131,0.2026,17.3336
-41.26666667,178.8333333,-17.233,0.2026,17.4356
-41.26666667,178.8666667,-17.326,0.2026,17.5286
-41.26666667,178.9,-17.413,0.2026,17.6156
-41.26666667,178.9333333,-17.486,0.2026,17.6886
-41.26666667,178.9666667,-17.555,0.2026,17.7576
-41.26666667,179,-17.616,0.2026,17.8186
-41.26666667,179.0333333,-17.673,0.2026,17.8756
-41.26666667,179.0666667,-17.729,0.2026,17.9316
-41.26666667,179.1,-17.785,0.2026,17.9876
-41.26666667,179.1333333,-17.842,0.2026,18.0446
-41.26666667,179.1666667,-17.893,0.2026,18.0956
-41.26666667,179.2,-17.938,0.2026,18.1406
-41.26666667,179.2333333,-17.979,0.2026,18.1816
-41.26666667,179.2666667,-18.018,0.2026,18.2206
-41.23333333,174.4,-12.401,0.2367,12.6377
-41.23333333,174.4333333,-12.327,0.2367,12.5637
-41.23333333,174.4666667,-12.27,0.2367,12.5067
-41.23333333,174.5,-12.243,0.2367,12.4797
-41.23333333,174.5333333,-12.256,0.2368,12.4928
-41.23333333,174.5666667,-12.303,0.2368,12.5398
-41.23333333,174.6,-12.395,0.2368,12.6318
-41.23333333,174.6333333,-12.496,0.2368,12.7328
-41.23333333,174.6666667,-12.616,0.2369,12.8529
-41.23333333,174.7,-12.751,0.2369,12.9879
-41.23333333,174.7333333,-12.862,0.237,13.099
-41.23333333,174.7666667,-12.995,0.237,13.232
-41.23333333,174.8,-13.109,0.2371,13.3461
-41.23333333,174.8333333,-13.225,0.2372,13.4622
-41.23333333,174.8666667,-13.358,0.2372,13.5952
-41.23333333,174.9,-13.513,0.2373,13.7503
-41.23333333,174.9333333,-13.709,0.2374,13.9464
-41.23333333,174.9666667,-13.905,0.2375,14.1425
-41.23333333,175,-14.104,0.2376,14.3416
-41.23333333,175.0333333,-14.286,0.2377,14.5237
-41.23333333,175.0666667,-14.452,0.2378,14.6898
-41.23333333,175.1,-14.55,0.2379,14.7879
-41.23333333,175.1333333,-14.622,0.238,14.86
-41.23333333,175.1666667,-14.644,0.2381,14.8821
-41.23333333,175.2,-14.705,0.2383,14.9433
-41.23333333,175.2333333,-14.793,0.2384,15.0314
-41.23333333,175.2666667,-14.907,0.2385,15.1455
-41.23333333,175.3,-15.061,0.2387,15.2997
-41.23333333,175.3333333,-15.212,0.2388,15.4508
-41.23333333,175.3666667,-15.366,0.2389,15.6049
-41.23333333,175.4,-15.514,0.2391,15.7531
-41.23333333,175.4333333,-15.64,0.2392,15.8792
-41.23333333,175.4666667,-15.762,0.2394,16.0014
-41.23333333,175.5,-15.871,0.2396,16.1106
-41.23333333,175.5333333,-15.985,0.2397,16.2247
-41.23333333,175.5666667,-16.063,0.2399,16.3029
-41.23333333,175.6,-16.171,0.2401,16.4111
-41.23333333,175.6333333,-16.27,0.2402,16.5102
-41.23333333,175.6666667,-16.357,0.2404,16.5974
-41.23333333,175.7,-16.453,0.2406,16.6936
-41.23333333,175.7333333,-16.56,0.2407,16.8007
-41.23333333,175.7666667,-16.656,0.2409,16.8969
-41.23333333,175.8,-16.683,0.2411,16.9241
-41.23333333,175.8333333,-16.708,0.2412,16.9492
-41.23333333,175.8666667,-16.712,0.2414,16.9534
-41.23333333,175.9,-16.675,0.2415,16.9165
-41.23333333,175.9333333,-16.626,0.2417,16.8677
-41.23333333,175.9666667,-16.574,0.2418,16.8158
-41.23333333,176,-16.524,0.2419,16.7659
-41.23333333,176.0333333,-16.481,0.2421,16.7231
-41.23333333,176.0666667,-16.435,0.2422,16.6772
-41.23333333,176.1,-16.372,0.2423,16.6143
-41.23333333,176.1333333,-16.305,0.2424,16.5474
-41.23333333,176.1666667,-16.221,0.2425,16.4635
-41.23333333,176.2,-16.116,0.2426,16.3586
-41.23333333,176.2333333,-15.998,0.2426,16.2406
-41.23333333,176.2666667,-15.882,0.2427,16.1247
-41.23333333,176.3,-15.766,0.2427,16.0087
-41.23333333,176.3333333,-15.676,0.2427,15.9187
-41.23333333,176.3666667,-15.618,0.2427,15.8607
-41.23333333,176.4,-15.582,0.2427,15.8247
-41.23333333,176.4333333,-15.55,0.2427,15.7927
-41.23333333,176.4666667,-15.548,0.2427,15.7907
-41.23333333,176.5,-15.547,0.2426,15.7896
-41.23333333,176.5333333,-15.547,0.2426,15.7896
-41.23333333,176.5666667,-15.539,0.2425,15.7815
-41.23333333,176.6,-15.529,0.2424,15.7714
-41.23333333,176.6333333,-15.518,0.2423,15.7603
-41.23333333,176.6666667,-15.501,0.2422,15.7432
-41.23333333,176.7,-15.485,0.242,15.727
-41.23333333,176.7333333,-15.469,0.2419,15.7109
-41.23333333,176.7666667,-15.454,0.2417,15.6957
-41.23333333,176.8,-15.437,0.2415,15.6785
-41.23333333,176.8333333,-15.416,0.2414,15.6574
-41.23333333,176.8666667,-15.388,0.2412,15.6292
-41.23333333,176.9,-15.353,0.241,15.594
-41.23333333,176.9333333,-15.318,0.2408,15.5588
-41.23333333,176.9666667,-15.28,0.2405,15.5205
-41.23333333,177,-15.24,0.2403,15.4803
-41.23333333,177.0333333,-15.201,0.2401,15.4411
-41.23333333,177.0666667,-15.166,0.2399,15.4059
-41.23333333,177.1,-15.14,0.2396,15.3796
-41.23333333,177.1333333,-15.117,0.2394,15.3564
-41.23333333,177.1666667,-15.101,0.2392,15.3402
-41.23333333,177.2,-15.085,0.239,15.324
-41.23333333,177.2333333,-15.064,0.2387,15.3027
-41.23333333,177.2666667,-15.044,0.2385,15.2825
-41.23333333,177.3,-15.021,0.2383,15.2593
-41.23333333,177.3333333,-15.002,0.2381,15.2401
-41.23333333,177.3666667,-14.987,0.2379,15.2249
-41.23333333,177.4,-14.975,0.2377,15.2127
-41.23333333,177.4333333,-14.96,0.2375,15.1975
-41.23333333,177.4666667,-14.951,0.2374,15.1884
-41.23333333,177.5,-14.945,0.2026,15.1476
-41.23333333,177.5333333,-14.943,0.2026,15.1456
-41.23333333,177.5666667,-14.942,0.2026,15.1446
-41.23333333,177.6,-14.946,0.2026,15.1486
-41.23333333,177.6333333,-14.947,0.2026,15.1496
-41.23333333,177.6666667,-14.946,0.2026,15.1486
-41.23333333,177.7,-14.946,0.2026,15.1486
-41.23333333,177.7333333,-14.954,0.2026,15.1566
-41.23333333,177.7666667,-14.956,0.2026,15.1586
-41.23333333,177.8,-14.972,0.2026,15.1746
-41.23333333,177.8333333,-14.993,0.2026,15.1956
-41.23333333,177.8666667,-15.021,0.2026,15.2236
-41.23333333,177.9,-15.056,0.2026,15.2586
-41.23333333,177.9333333,-15.1,0.2026,15.3026
-41.23333333,177.9666667,-15.149,0.2026,15.3516
-41.23333333,178,-15.21,0.2026,15.4126
-41.23333333,178.0333333,-15.283,0.2026,15.4856
-41.23333333,178.0666667,-15.365,0.2026,15.5676
-41.23333333,178.1,-15.446,0.2026,15.6486
-41.23333333,178.1333333,-15.522,0.2026,15.7246
-41.23333333,178.1666667,-15.591,0.2026,15.7936
-41.23333333,178.2,-15.639,0.2026,15.8416
-41.23333333,178.2333333,-15.676,0.2026,15.8786
-41.23333333,178.2666667,-15.709,0.2026,15.9116
-41.23333333,178.3,-15.742,0.2026,15.9446
-41.23333333,178.3333333,-15.783,0.2026,15.9856
-41.23333333,178.3666667,-15.844,0.2026,16.0466
-41.23333333,178.4,-15.914,0.2026,16.1166
-41.23333333,178.4333333,-15.998,0.2026,16.2006
-41.23333333,178.4666667,-16.082,0.2026,16.2846
-41.23333333,178.5,-16.172,0.2026,16.3746
-41.23333333,178.5333333,-16.263,0.2026,16.4656
-41.23333333,178.5666667,-16.36,0.2026,16.5626
-41.23333333,178.6,-16.459,0.2026,16.6616
-41.23333333,178.6333333,-16.567,0.2026,16.7696
-41.23333333,178.6666667,-16.678,0.2026,16.8806
-41.23333333,178.7,-16.791,0.2026,16.9936
-41.23333333,178.7333333,-16.903,0.2026,17.1056
-41.23333333,178.7666667,-17.012,0.2026,17.2146
-41.23333333,178.8,-17.118,0.2026,17.3206
-41.23333333,178.8333333,-17.219,0.2026,17.4216
-41.23333333,178.8666667,-17.314,0.2026,17.5166
-41.23333333,178.9,-17.403,0.2026,17.6056
-41.23333333,178.9333333,-17.485,0.2026,17.6876
-41.23333333,178.9666667,-17.556,0.2026,17.7586
-41.23333333,179,-17.624,0.2026,17.8266
-41.23333333,179.0333333,-17.684,0.2026,17.8866
-41.23333333,179.0666667,-17.744,0.2026,17.9466
-41.23333333,179.1,-17.805,0.2026,18.0076
-41.23333333,179.1333333,-17.861,0.2026,18.0636
-41.23333333,179.1666667,-17.915,0.2026,18.1176
-41.23333333,179.2,-17.964,0.2026,18.1666
-41.23333333,179.2333333,-18.013,0.2026,18.2156
-41.23333333,179.2666667,-18.06,0.2026,18.2626
-41.2,174.4,-12.474,0.2367,12.7107
-41.2,174.4333333,-12.389,0.2367,12.6257
-41.2,174.4666667,-12.324,0.2367,12.5607
-41.2,174.5,-12.278,0.2367,12.5147
-41.2,174.5333333,-12.272,0.2367,12.5087
-41.2,174.5666667,-12.298,0.2368,12.5348
-41.2,174.6,-12.361,0.2368,12.5978
-41.2,174.6333333,-12.445,0.2368,12.6818
-41.2,174.6666667,-12.549,0.2369,12.7859
-41.2,174.7,-12.674,0.2369,12.9109
-41.2,174.7333333,-12.819,0.237,13.056
-41.2,174.7666667,-12.957,0.237,13.194
-41.2,174.8,-13.094,0.2371,13.3311
-41.2,174.8333333,-13.218,0.2371,13.4551
-41.2,174.8666667,-13.354,0.2372,13.5912
-41.2,174.9,-13.502,0.2373,13.7393
-41.2,174.9333333,-13.655,0.2374,13.8924
-41.2,174.9666667,-13.843,0.2375,14.0805
-41.2,175,-14.061,0.2376,14.2986
-41.2,175.0333333,-14.236,0.2377,14.4737
-41.2,175.0666667,-14.415,0.2378,14.6528
-41.2,175.1,-14.578,0.2379,14.8159
-41.2,175.1333333,-14.705,0.238,14.943
-41.2,175.1666667,-14.749,0.2381,14.9871
-41.2,175.2,-14.769,0.2382,15.0072
-41.2,175.2333333,-14.83,0.2384,15.0684
-41.2,175.2666667,-14.92,0.2385,15.1585
-41.2,175.3,-15.032,0.2386,15.2706
-41.2,175.3333333,-15.166,0.2388,15.4048
-41.2,175.3666667,-15.316,0.2389,15.5549
-41.2,175.4,-15.468,0.2391,15.7071
-41.2,175.4333333,-15.609,0.2392,15.8482
-41.2,175.4666667,-15.75,0.2394,15.9894
-41.2,175.5,-15.876,0.2396,16.1156
-41.2,175.5333333,-15.993,0.2397,16.2327
-41.2,175.5666667,-16.093,0.2399,16.3329
-41.2,175.6,-16.189,0.24,16.429
-41.2,175.6333333,-16.298,0.2402,16.5382
-41.2,175.6666667,-16.396,0.2404,16.6364
-41.2,175.7,-16.507,0.2406,16.7476
-41.2,175.7333333,-16.632,0.2407,16.8727
-41.2,175.7666667,-16.747,0.2409,16.9879
-41.2,175.8,-16.809,0.2411,17.0501
-41.2,175.8333333,-16.837,0.2412,17.0782
-41.2,175.8666667,-16.859,0.2414,17.1004
-41.2,175.9,-16.846,0.2415,17.0875
-41.2,175.9333333,-16.812,0.2417,17.0537
-41.2,175.9666667,-16.753,0.2418,16.9948
-41.2,176,-16.707,0.242,16.949
-41.2,176.0333333,-16.666,0.2421,16.9081
-41.2,176.0666667,-16.633,0.2422,16.8752
-41.2,176.1,-16.591,0.2424,16.8334
-41.2,176.1333333,-16.543,0.2425,16.7855
-41.2,176.1666667,-16.479,0.2425,16.7215
-41.2,176.2,-16.384,0.2426,16.6266
-41.2,176.2333333,-16.279,0.2427,16.5217
-41.2,176.2666667,-16.155,0.2427,16.3977
-41.2,176.3,-16.034,0.2428,16.2768
-41.2,176.3333333,-15.922,0.2428,16.1648
-41.2,176.3666667,-15.837,0.2428,16.0798
-41.2,176.4,-15.782,0.2428,16.0248
-41.2,176.4333333,-15.744,0.2428,15.9868
-41.2,176.4666667,-15.719,0.2428,15.9618
-41.2,176.5,-15.712,0.2427,15.9547
-41.2,176.5333333,-15.711,0.2426,15.9536
-41.2,176.5666667,-15.709,0.2426,15.9516
-41.2,176.6,-15.706,0.2425,15.9485
-41.2,176.6333333,-15.699,0.2423,15.9413
-41.2,176.6666667,-15.69,0.2422,15.9322
-41.2,176.7,-15.675,0.2421,15.9171
-41.2,176.7333333,-15.659,0.2419,15.9009
-41.2,176.7666667,-15.634,0.2418,15.8758
-41.2,176.8,-15.611,0.2416,15.8526
-41.2,176.8333333,-15.583,0.2414,15.8244
-41.2,176.8666667,-15.555,0.2412,15.7962
-41.2,176.9,-15.528,0.241,15.769
-41.2,176.9333333,-15.502,0.2408,15.7428
-41.2,176.9666667,-15.474,0.2406,15.7146
-41.2,177,-15.443,0.2403,15.6833
-41.2,177.0333333,-15.411,0.2401,15.6511
-41.2,177.0666667,-15.377,0.2399,15.6169
-41.2,177.1,-15.347,0.2396,15.5866
-41.2,177.1333333,-15.32,0.2394,15.5594
-41.2,177.1666667,-15.295,0.2392,15.5342
-41.2,177.2,-15.271,0.2389,15.5099
-41.2,177.2333333,-15.248,0.2387,15.4867
-41.2,177.2666667,-15.222,0.2384,15.4604
-41.2,177.3,-15.199,0.2382,15.4372
-41.2,177.3333333,-15.175,0.238,15.413
-41.2,177.3666667,-15.155,0.2377,15.3927
-41.2,177.4,-15.138,0.2375,15.3755
-41.2,177.4333333,-15.122,0.2373,15.3593
-41.2,177.4666667,-15.109,0.2372,15.3462
-41.2,177.5,-15.099,0.2026,15.3016
-41.2,177.5333333,-15.093,0.2026,15.2956
-41.2,177.5666667,-15.091,0.2026,15.2936
-41.2,177.6,-15.089,0.2026,15.2916
-41.2,177.6333333,-15.087,0.2026,15.2896
-41.2,177.6666667,-15.084,0.2026,15.2866
-41.2,177.7,-15.08,0.2026,15.2826
-41.2,177.7333333,-15.074,0.2026,15.2766
-41.2,177.7666667,-15.077,0.2026,15.2796
-41.2,177.8,-15.08,0.2026,15.2826
-41.2,177.8333333,-15.095,0.2026,15.2976
-41.2,177.8666667,-15.12,0.2026,15.3226
-41.2,177.9,-15.151,0.2026,15.3536
-41.2,177.9333333,-15.188,0.2026,15.3906
-41.2,177.9666667,-15.237,0.2026,15.4396
-41.2,178,-15.293,0.2026,15.4956
-41.2,178.0333333,-15.36,0.2026,15.5626
-41.2,178.0666667,-15.433,0.2026,15.6356
-41.2,178.1,-15.506,0.2026,15.7086
-41.2,178.1333333,-15.579,0.2026,15.7816
-41.2,178.1666667,-15.643,0.2026,15.8456
-41.2,178.2,-15.69,0.2026,15.8926
-41.2,178.2333333,-15.725,0.2026,15.9276
-41.2,178.2666667,-15.753,0.2026,15.9556
-41.2,178.3,-15.78,0.2026,15.9826
-41.2,178.3333333,-15.818,0.2026,16.0206
-41.2,178.3666667,-15.874,0.2026,16.0766
-41.2,178.4,-15.938,0.2026,16.1406
-41.2,178.4333333,-16.016,0.2026,16.2186
-41.2,178.4666667,-16.1,0.2026,16.3026
-41.2,178.5,-16.185,0.2026,16.3876
-41.2,178.5333333,-16.273,0.2026,16.4756
-41.2,178.5666667,-16.364,0.2026,16.5666
-41.2,178.6,-16.463,0.2026,16.6656
-41.2,178.6333333,-16.563,0.2026,16.7656
-41.2,178.6666667,-16.672,0.2026,16.8746
-41.2,178.7,-16.783,0.2026,16.9856
-41.2,178.7333333,-16.892,0.2026,17.0946
-41.2,178.7666667,-16.997,0.2026,17.1996
-41.2,178.8,-17.101,0.2026,17.3036
-41.2,178.8333333,-17.202,0.2026,17.4046
-41.2,178.8666667,-17.298,0.2026,17.5006
-41.2,178.9,-17.389,0.2026,17.5916
-41.2,178.9333333,-17.475,0.2026,17.6776
-41.2,178.9666667,-17.555,0.2026,17.7576
-41.2,179,-17.626,0.2026,17.8286
-41.2,179.0333333,-17.693,0.2026,17.8956
-41.2,179.0666667,-17.755,0.2026,17.9576
-41.2,179.1,-17.816,0.2026,18.0186
-41.2,179.1333333,-17.875,0.2026,18.0776
-41.2,179.1666667,-17.93,0.2026,18.1326
-41.2,179.2,-17.984,0.2026,18.1866
-41.2,179.2333333,-18.038,0.2026,18.2406
-41.2,179.2666667,-18.09,0.2026,18.2926
-41.16666667,174.4,-12.519,0.2367,12.7557
-41.16666667,174.4333333,-12.43,0.2367,12.6667
-41.16666667,174.4666667,-12.356,0.2367,12.5927
-41.16666667,174.5,-12.3,0.2367,12.5367
-41.16666667,174.5333333,-12.276,0.2367,12.5127
-41.16666667,174.5666667,-12.284,0.2367,12.5207
-41.16666667,174.6,-12.321,0.2368,12.5578
-41.16666667,174.6333333,-12.389,0.2368,12.6258
-41.16666667,174.6666667,-12.482,0.2368,12.7188
-41.16666667,174.7,-12.603,0.2369,12.8399
-41.16666667,174.7333333,-12.737,0.2369,12.9739
-41.16666667,174.7666667,-12.894,0.237,13.131
-41.16666667,174.8,-13.049,0.237,13.286
-41.16666667,174.8333333,-13.166,0.2371,13.4031
-41.16666667,174.8666667,-13.323,0.2372,13.5602
-41.16666667,174.9,-13.484,0.2373,13.7213
-41.16666667,174.9333333,-13.628,0.2373,13.8653
-41.16666667,174.9666667,-13.776,0.2374,14.0134
-41.16666667,175,-13.962,0.2375,14.1995
-41.16666667,175.0333333,-14.142,0.2376,14.3796
-41.16666667,175.0666667,-14.325,0.2377,14.5627
-41.16666667,175.1,-14.524,0.2378,14.7618
-41.16666667,175.1333333,-14.72,0.238,14.958
-41.16666667,175.1666667,-14.807,0.2381,15.0451
-41.16666667,175.2,-14.849,0.2382,15.0872
-41.16666667,175.2333333,-14.891,0.2383,15.1293
-41.16666667,175.2666667,-14.944,0.2385,15.1825
-41.16666667,175.3,-15.03,0.2386,15.2686
-41.16666667,175.3333333,-15.141,0.2388,15.3798
-41.16666667,175.3666667,-15.277,0.2389,15.5159
-41.16666667,175.4,-15.425,0.2391,15.6641
-41.16666667,175.4333333,-15.575,0.2392,15.8142
-41.16666667,175.4666667,-15.721,0.2394,15.9604
-41.16666667,175.5,-15.867,0.2395,16.1065
-41.16666667,175.5333333,-15.988,0.2397,16.2277
-41.16666667,175.5666667,-16.114,0.2399,16.3539
-41.16666667,175.6,-16.192,0.24,16.432
-41.16666667,175.6333333,-16.311,0.2402,16.5512
-41.16666667,175.6666667,-16.452,0.2404,16.6924
-41.16666667,175.7,-16.528,0.2406,16.7686
-41.16666667,175.7333333,-16.641,0.2407,16.8817
-41.16666667,175.7666667,-16.771,0.2409,17.0119
-41.16666667,175.8,-16.862,0.2411,17.1031
-41.16666667,175.8333333,-16.921,0.2412,17.1622
-41.16666667,175.8666667,-16.964,0.2414,17.2054
-41.16666667,175.9,-16.965,0.2416,17.2066
-41.16666667,175.9333333,-16.966,0.2417,17.2077
-41.16666667,175.9666667,-16.911,0.2419,17.1529
-41.16666667,176,-16.864,0.242,17.106
-41.16666667,176.0333333,-16.828,0.2422,17.0702
-41.16666667,176.0666667,-16.799,0.2423,17.0413
-41.16666667,176.1,-16.771,0.2424,17.0134
-41.16666667,176.1333333,-16.739,0.2425,16.9815
-41.16666667,176.1666667,-16.695,0.2426,16.9376
-41.16666667,176.2,-16.624,0.2427,16.8667
-41.16666667,176.2333333,-16.53,0.2428,16.7728
-41.16666667,176.2666667,-16.418,0.2428,16.6608
-41.16666667,176.3,-16.295,0.2429,16.5379
-41.16666667,176.3333333,-16.174,0.2429,16.4169
-41.16666667,176.3666667,-16.073,0.2429,16.3159
-41.16666667,176.4,-15.995,0.2429,16.2379
-41.16666667,176.4333333,-15.939,0.2429,16.1819
-41.16666667,176.4666667,-15.902,0.2428,16.1448
-41.16666667,176.5,-15.88,0.2428,16.1228
-41.16666667,176.5333333,-15.87,0.2427,16.1127
-41.16666667,176.5666667,-15.867,0.2426,16.1096
-41.16666667,176.6,-15.866,0.2425,16.1085
-41.16666667,176.6333333,-15.865,0.2424,16.1074
-41.16666667,176.6666667,-15.859,0.2423,16.1013
-41.16666667,176.7,-15.843,0.2421,16.0851
-41.16666667,176.7333333,-15.818,0.242,16.06
-41.16666667,176.7666667,-15.786,0.2418,16.0278
-41.16666667,176.8,-15.748,0.2416,15.9896
-41.16666667,176.8333333,-15.711,0.2415,15.9525
-41.16666667,176.8666667,-15.679,0.2412,15.9202
-41.16666667,176.9,-15.653,0.241,15.894
-41.16666667,176.9333333,-15.632,0.2408,15.8728
-41.16666667,176.9666667,-15.614,0.2406,15.8546
-41.16666667,177,-15.594,0.2404,15.8344
-41.16666667,177.0333333,-15.573,0.2401,15.8131
-41.16666667,177.0666667,-15.55,0.2399,15.7899
-41.16666667,177.1,-15.526,0.2396,15.7656
-41.16666667,177.1333333,-15.501,0.2394,15.7404
-41.16666667,177.1666667,-15.477,0.2391,15.7161
-41.16666667,177.2,-15.45,0.2389,15.6889
-41.16666667,177.2333333,-15.421,0.2386,15.6596
-41.16666667,177.2666667,-15.393,0.2384,15.6314
-41.16666667,177.3,-15.365,0.2381,15.6031
-41.16666667,177.3333333,-15.338,0.2379,15.5759
-41.16666667,177.3666667,-15.314,0.2376,15.5516
-41.16666667,177.4,-15.293,0.2374,15.5304
-41.16666667,177.4333333,-15.274,0.2371,15.5111
-41.16666667,177.4666667,-15.259,0.2368,15.4958
-41.16666667,177.5,-15.247,0.2362,15.4832
-41.16666667,177.5333333,-15.239,0.2359,15.4749
-41.16666667,177.5666667,-15.235,0.2357,15.4707
-41.16666667,177.6,-15.23,0.2356,15.4656
-41.16666667,177.6333333,-15.226,0.2026,15.4286
-41.16666667,177.6666667,-15.219,0.2026,15.4216
-41.16666667,177.7,-15.21,0.2026,15.4126
-41.16666667,177.7333333,-15.201,0.2026,15.4036
-41.16666667,177.7666667,-15.195,0.2026,15.3976
-41.16666667,177.8,-15.194,0.2026,15.3966
-41.16666667,177.8333333,-15.2,0.2026,15.4026
-41.16666667,177.8666667,-15.218,0.2026,15.4206
-41.16666667,177.9,-15.245,0.2026,15.4476
-41.16666667,177.9333333,-15.281,0.2026,15.4836
-41.16666667,177.9666667,-15.324,0.2026,15.5266
-41.16666667,178,-15.375,0.2026,15.5776
-41.16666667,178.0333333,-15.435,0.2026,15.6376
-41.16666667,178.0666667,-15.5,0.2026,15.7026
-41.16666667,178.1,-15.567,0.2026,15.7696
-41.16666667,178.1333333,-15.633,0.2026,15.8356
-41.16666667,178.1666667,-15.693,0.2026,15.8956
-41.16666667,178.2,-15.742,0.2026,15.9446
-41.16666667,178.2333333,-15.777,0.2026,15.9796
-41.16666667,178.2666667,-15.806,0.2026,16.0086
-41.16666667,178.3,-15.832,0.2026,16.0346
-41.16666667,178.3333333,-15.864,0.2026,16.0666
-41.16666667,178.3666667,-15.91,0.2026,16.1126
-41.16666667,178.4,-15.97,0.2026,16.1726
-41.16666667,178.4333333,-16.04,0.2026,16.2426
-41.16666667,178.4666667,-16.117,0.2026,16.3196
-41.16666667,178.5,-16.2,0.2026,16.4026
-41.16666667,178.5333333,-16.284,0.2026,16.4866
