Lat,Long,Geoid2016,STI77,STI77_NZVD2016
-47.23333333,170.0666667,2.018,0.2999,-1.7181
-47.23333333,170.1,2.063,0.2999,-1.7631
-47.23333333,170.1333333,2.104,0.2999,-1.8041
-47.2,166.3,3.951,0.2999,-3.6511
-47.2,166.3333333,3.82,0.2999,-3.5201
-47.2,166.3666667,3.68,0.2999,-3.3801
-47.2,166.4,3.539,0.2999,-3.2391
-47.2,166.4333333,3.393,0.2999,-3.0931
-47.2,166.4666667,3.258,0.2999,-2.9581
-47.2,166.5,3.122,0.2999,-2.8221
-47.2,166.5333333,3.001,0.2999,-2.7011
-47.2,166.5666667,2.897,0.2999,-2.5971
-47.2,166.6,2.802,0.2999,-2.5021
-47.2,166.6333333,2.713,0.2999,-2.4131
-47.2,166.6666667,2.627,0.2999,-2.3271
-47.2,166.7,2.536,0.2999,-2.2361
-47.2,166.7333333,2.44,0.2999,-2.1401
-47.2,166.7666667,2.333,0.2999,-2.0331
-47.2,166.8,2.221,0.2999,-1.9211
-47.2,166.8333333,2.092,0.2999,-1.7921
-47.2,166.8666667,1.947,0.2999,-1.6471
-47.2,166.9,1.786,0.2999,-1.4861
-47.2,166.9333333,1.601,0.2999,-1.3011
-47.2,166.9666667,1.408,0.2999,-1.1081
-47.2,167,1.192,0.2999,-0.8921
-47.2,167.0333333,0.98,0.2999,-0.6801
-47.2,167.0666667,0.783,0.2999,-0.4831
-47.2,167.1,0.61,0.2999,-0.3101
-47.2,167.1333333,0.471,0.2999,-0.1711
-47.2,167.1666667,0.359,0.2999,-0.0591
-47.2,167.2,0.27,0.2999,0.0299
-47.2,167.2333333,0.19,0.2999,0.1099
-47.2,167.2666667,0.106,0.2999,0.1939
-47.2,167.3,0.016,0.2999,0.2839
-47.2,167.3333333,-0.08,0.2999,0.3799
-47.2,167.3666667,-0.182,0.2999,0.4819
-47.2,167.4,-0.281,0.2999,0.5809
-47.2,167.4333333,-0.371,0.2999,0.6709
-47.2,167.4666667,-0.453,0.2999,0.7529
-47.2,167.5,-0.518,0.2999,0.8179
-47.2,167.5333333,-0.562,0.2999,0.8619
-47.2,167.5666667,-0.592,0.2999,0.8919
-47.2,167.6,-0.611,0.2999,0.9109
-47.2,167.6333333,-0.606,0.2999,0.9059
-47.2,167.6666667,-0.607,0.2999,0.9069
-47.2,167.7,-0.6,0.2999,0.8999
-47.2,167.7333333,-0.591,0.2999,0.8909
-47.2,167.7666667,-0.584,0.2999,0.8839
-47.2,167.8,-0.577,0.2999,0.8769
-47.2,167.8333333,-0.566,0.2999,0.8659
-47.2,167.8666667,-0.546,0.2999,0.8459
-47.2,167.9,-0.525,0.2999,0.8249
-47.2,167.9333333,-0.503,0.2999,0.8029
-47.2,167.9666667,-0.478,0.2999,0.7779
-47.2,168,-0.451,0.2999,0.7509
-47.2,168.0333333,-0.427,0.2999,0.7269
-47.2,168.0666667,-0.401,0.2999,0.7009
-47.2,168.1,-0.375,0.2999,0.6749
-47.2,168.1333333,-0.349,0.2999,0.6489
-47.2,168.1666667,-0.326,0.2999,0.6259
-47.2,168.2,-0.305,0.2999,0.6049
-47.2,168.2333333,-0.285,0.2999,0.5849
-47.2,168.2666667,-0.266,0.2999,0.5659
-47.2,168.3,-0.245,0.2999,0.5449
-47.2,168.3333333,-0.218,0.2999,0.5179
-47.2,168.3666667,-0.182,0.2999,0.4819
-47.2,168.4,-0.139,0.2999,0.4389
-47.2,168.4333333,-0.089,0.2999,0.3889
-47.2,168.4666667,-0.037,0.2999,0.3369
-47.2,168.5,0.011,0.2999,0.2889
-47.2,168.5333333,0.056,0.2999,0.2439
-47.2,168.5666667,0.096,0.2999,0.2039
-47.2,168.6,0.132,0.2999,0.1679
-47.2,168.6333333,0.169,0.2999,0.1309
-47.2,168.6666667,0.208,0.2999,0.0919
-47.2,168.7,0.249,0.2999,0.0509
-47.2,168.7333333,0.29,0.2999,0.0099
-47.2,168.7666667,0.328,0.2999,-0.0281
-47.2,168.8,0.365,0.2999,-0.0651
-47.2,168.8333333,0.399,0.2999,-0.0991
-47.2,168.8666667,0.435,0.2999,-0.1351
-47.2,168.9,0.473,0.2999,-0.1731
-47.2,168.9333333,0.513,0.2999,-0.2131
-47.2,168.9666667,0.558,0.2999,-0.2581
-47.2,169,0.603,0.2999,-0.3031
-47.2,169.0333333,0.648,0.2999,-0.3481
-47.2,169.0666667,0.69,0.2999,-0.3901
-47.2,169.1,0.731,0.2999,-0.4311
-47.2,169.1333333,0.77,0.2999,-0.4701
-47.2,169.1666667,0.808,0.2999,-0.5081
-47.2,169.2,0.845,0.2999,-0.5451
-47.2,169.2333333,0.883,0.2999,-0.5831
-47.2,169.2666667,0.923,0.2999,-0.6231
-47.2,169.3,0.965,0.2999,-0.6651
-47.2,169.3333333,1.008,0.2999,-0.7081
-47.2,169.3666667,1.055,0.2999,-0.7551
-47.2,169.4,1.103,0.2999,-0.8031
-47.2,169.4333333,1.149,0.2999,-0.8491
-47.2,169.4666667,1.188,0.2999,-0.8881
-47.2,169.5,1.224,0.2999,-0.9241
-47.2,169.5333333,1.253,0.2999,-0.9531
-47.2,169.5666667,1.276,0.2999,-0.9761
-47.2,169.6,1.3,0.2999,-1.0001
-47.2,169.6333333,1.323,0.2999,-1.0231
-47.2,169.6666667,1.348,0.2999,-1.0481
-47.2,169.7,1.379,0.2999,-1.0791
-47.2,169.7333333,1.415,0.2999,-1.1151
-47.2,169.7666667,1.456,0.2999,-1.1561
-47.2,169.8,1.502,0.2999,-1.2021
-47.2,169.8333333,1.548,0.2999,-1.2481
-47.2,169.8666667,1.595,0.2999,-1.2951
-47.2,169.9,1.641,0.2999,-1.3411
-47.2,169.9333333,1.687,0.2999,-1.3871
-47.2,169.9666667,1.733,0.2999,-1.4331
-47.2,170,1.778,0.2999,-1.4781
-47.2,170.0333333,1.824,0.2999,-1.5241
-47.2,170.0666667,1.869,0.2999,-1.5691
-47.2,170.1,1.913,0.2999,-1.6131
-47.2,170.1333333,1.959,0.2999,-1.6591
-47.16666667,166.3,3.781,0.2999,-3.4811
-47.16666667,166.3333333,3.649,0.2999,-3.3491
-47.16666667,166.3666667,3.513,0.2999,-3.2131
-47.16666667,166.4,3.378,0.2999,-3.0781
-47.16666667,166.4333333,3.246,0.2999,-2.9461
-47.16666667,166.4666667,3.119,0.2999,-2.8191
-47.16666667,166.5,2.999,0.2999,-2.6991
-47.16666667,166.5333333,2.89,0.2999,-2.5901
-47.16666667,166.5666667,2.79,0.2999,-2.4901
-47.16666667,166.6,2.695,0.2999,-2.3951
-47.16666667,166.6333333,2.606,0.2999,-2.3061
-47.16666667,166.6666667,2.519,0.2999,-2.2191
-47.16666667,166.7,2.43,0.2999,-2.1301
-47.16666667,166.7333333,2.338,0.2999,-2.0381
-47.16666667,166.7666667,2.238,0.2999,-1.9381
-47.16666667,166.8,2.132,0.2999,-1.8321
-47.16666667,166.8333333,2.018,0.2999,-1.7181
-47.16666667,166.8666667,1.887,0.2999,-1.5871
-47.16666667,166.9,1.742,0.2999,-1.4421
-47.16666667,166.9333333,1.579,0.2999,-1.2791
-47.16666667,166.9666667,1.4,0.2999,-1.1001
-47.16666667,167,1.203,0.2999,-0.9031
-47.16666667,167.0333333,1.002,0.2999,-0.7021
-47.16666667,167.0666667,0.808,0.2999,-0.5081
-47.16666667,167.1,0.631,0.2999,-0.3311
-47.16666667,167.1333333,0.478,0.2999,-0.1781
-47.16666667,167.1666667,0.352,0.2999,-0.0521
-47.16666667,167.2,0.251,0.2999,0.0489
-47.16666667,167.2333333,0.162,0.2999,0.1379
-47.16666667,167.2666667,0.077,0.2999,0.2229
-47.16666667,167.3,-0.011,0.2999,0.3109
-47.16666667,167.3333333,-0.104,0.2999,0.4039
-47.16666667,167.3666667,-0.2,0.2999,0.4999
-47.16666667,167.4,-0.296,0.2999,0.5959
-47.16666667,167.4333333,-0.389,0.2999,0.6889
-47.16666667,167.4666667,-0.473,0.2999,0.7729
-47.16666667,167.5,-0.548,0.2999,0.8479
-47.16666667,167.5333333,-0.613,0.2999,0.9129
-47.16666667,167.5666667,-0.669,0.2999,0.9689
-47.16666667,167.6,-0.731,0.2999,1.0309
-47.16666667,167.6333333,-0.75,0.2999,1.0499
-47.16666667,167.6666667,-0.762,0.2999,1.0619
-47.16666667,167.7,-0.77,0.2999,1.0699
-47.16666667,167.7333333,-0.788,0.2999,1.0879
-47.16666667,167.7666667,-0.792,0.2999,1.0919
-47.16666667,167.8,-0.797,0.2999,1.0969
-47.16666667,167.8333333,-0.798,0.2999,1.0979
-47.16666667,167.8666667,-0.765,0.2999,1.0649
-47.16666667,167.9,-0.731,0.2999,1.0309
-47.16666667,167.9333333,-0.696,0.2999,0.9959
-47.16666667,167.9666667,-0.664,0.2999,0.9639
-47.16666667,168,-0.633,0.2999,0.9329
-47.16666667,168.0333333,-0.606,0.2999,0.9059
-47.16666667,168.0666667,-0.58,0.2999,0.8799
-47.16666667,168.1,-0.555,0.2999,0.8549
-47.16666667,168.1333333,-0.531,0.2999,0.8309
-47.16666667,168.1666667,-0.51,0.2999,0.8099
-47.16666667,168.2,-0.491,0.2999,0.7909
-47.16666667,168.2333333,-0.474,0.2999,0.7739
-47.16666667,168.2666667,-0.458,0.2999,0.7579
-47.16666667,168.3,-0.439,0.2999,0.7389
-47.16666667,168.3333333,-0.413,0.2999,0.7129
-47.16666667,168.3666667,-0.376,0.2999,0.6759
-47.16666667,168.4,-0.331,0.2999,0.6309
-47.16666667,168.4333333,-0.28,0.2999,0.5799
-47.16666667,168.4666667,-0.227,0.2999,0.5269
-47.16666667,168.5,-0.176,0.2999,0.4759
-47.16666667,168.5333333,-0.13,0.2999,0.4299
-47.16666667,168.5666667,-0.088,0.2999,0.3879
-47.16666667,168.6,-0.048,0.2999,0.3479
-47.16666667,168.6333333,-0.008,0.2999,0.3079
-47.16666667,168.6666667,0.034,0.2999,0.2659
-47.16666667,168.7,0.075,0.2999,0.2249
-47.16666667,168.7333333,0.116,0.2999,0.1839
-47.16666667,168.7666667,0.155,0.2999,0.1449
-47.16666667,168.8,0.19,0.2999,0.1099
-47.16666667,168.8333333,0.222,0.2999,0.0779
-47.16666667,168.8666667,0.254,0.2999,0.0459
-47.16666667,168.9,0.287,0.2999,0.0129
-47.16666667,168.9333333,0.323,0.2999,-0.0231
-47.16666667,168.9666667,0.364,0.2999,-0.0641
-47.16666667,169,0.405,0.2999,-0.1051
-47.16666667,169.0333333,0.448,0.2999,-0.1481
-47.16666667,169.0666667,0.49,0.2999,-0.1901
-47.16666667,169.1,0.532,0.2999,-0.2321
-47.16666667,169.1333333,0.573,0.2999,-0.2731
-47.16666667,169.1666667,0.612,0.2999,-0.3121
-47.16666667,169.2,0.651,0.2999,-0.3511
-47.16666667,169.2333333,0.688,0.2999,-0.3881
-47.16666667,169.2666667,0.724,0.2999,-0.4241
-47.16666667,169.3,0.763,0.2999,-0.4631
-47.16666667,169.3333333,0.804,0.2999,-0.5041
-47.16666667,169.3666667,0.849,0.2999,-0.5491
-47.16666667,169.4,0.897,0.2999,-0.5971
-47.16666667,169.4333333,0.946,0.2999,-0.6461
-47.16666667,169.4666667,0.993,0.2999,-0.6931
-47.16666667,169.5,1.036,0.2999,-0.7361
-47.16666667,169.5333333,1.072,0.2999,-0.7721
-47.16666667,169.5666667,1.102,0.2999,-0.8021
-47.16666667,169.6,1.13,0.2999,-0.8301
-47.16666667,169.6333333,1.158,0.2999,-0.8581
-47.16666667,169.6666667,1.187,0.2999,-0.8871
-47.16666667,169.7,1.221,0.2999,-0.9211
-47.16666667,169.7333333,1.26,0.2999,-0.9601
-47.16666667,169.7666667,1.303,0.2999,-1.0031
-47.16666667,169.8,1.351,0.2999,-1.0511
-47.16666667,169.8333333,1.401,0.2999,-1.1011
-47.16666667,169.8666667,1.45,0.2999,-1.1501
-47.16666667,169.9,1.495,0.2999,-1.1951
-47.16666667,169.9333333,1.541,0.2999,-1.2411
-47.16666667,169.9666667,1.585,0.2999,-1.2851
-47.16666667,170,1.628,0.2999,-1.3281
-47.16666667,170.0333333,1.673,0.2999,-1.3731
-47.16666667,170.0666667,1.718,0.2999,-1.4181
-47.16666667,170.1,1.764,0.2999,-1.4641
-47.16666667,170.1333333,1.81,0.2999,-1.5101
-47.13333333,166.3,3.606,0.2999,-3.3061
-47.13333333,166.3333333,3.474,0.2999,-3.1741
-47.13333333,166.3666667,3.342,0.2999,-3.0421
-47.13333333,166.4,3.212,0.2999,-2.9121
-47.13333333,166.4333333,3.09,0.2999,-2.7901
-47.13333333,166.4666667,2.977,0.2999,-2.6771
-47.13333333,166.5,2.868,0.2999,-2.5681
-47.13333333,166.5333333,2.771,0.2999,-2.4711
-47.13333333,166.5666667,2.675,0.2999,-2.3751
-47.13333333,166.6,2.583,0.2999,-2.2831
-47.13333333,166.6333333,2.494,0.2999,-2.1941
-47.13333333,166.6666667,2.41,0.2999,-2.1101
-47.13333333,166.7,2.323,0.2999,-2.0231
-47.13333333,166.7333333,2.234,0.2999,-1.9341
-47.13333333,166.7666667,2.138,0.2999,-1.8381
-47.13333333,166.8,2.041,0.2999,-1.7411
-47.13333333,166.8333333,1.936,0.2999,-1.6361
-47.13333333,166.8666667,1.825,0.2999,-1.5251
-47.13333333,166.9,1.692,0.2999,-1.3921
-47.13333333,166.9333333,1.558,0.2999,-1.2581
-47.13333333,166.9666667,1.395,0.2999,-1.0951
-47.13333333,167,1.23,0.2999,-0.9301
-47.13333333,167.0333333,1.052,0.2999,-0.7521
-47.13333333,167.0666667,0.866,0.2999,-0.5661
-47.13333333,167.1,0.689,0.2999,-0.3891
-47.13333333,167.1333333,0.528,0.2999,-0.2281
-47.13333333,167.1666667,0.383,0.2999,-0.0831
-47.13333333,167.2,0.264,0.2999,0.0359
-47.13333333,167.2333333,0.162,0.2999,0.1379
-47.13333333,167.2666667,0.068,0.2999,0.2319
-47.13333333,167.3,-0.022,0.2999,0.3219
-47.13333333,167.3333333,-0.111,0.2999,0.4109
-47.13333333,167.3666667,-0.202,0.2999,0.5019
-47.13333333,167.4,-0.298,0.2999,0.5979
-47.13333333,167.4333333,-0.39,0.2999,0.6899
-47.13333333,167.4666667,-0.478,0.2999,0.7779
-47.13333333,167.5,-0.567,0.2999,0.8669
-47.13333333,167.5333333,-0.65,0.2999,0.9499
-47.13333333,167.5666667,-0.72,0.2999,1.0199
-47.13333333,167.6,-0.803,0.2999,1.1029
-47.13333333,167.6333333,-0.86,0.2999,1.1599
-47.13333333,167.6666667,-0.904,0.2999,1.2039
-47.13333333,167.7,-0.929,0.2999,1.2289
-47.13333333,167.7333333,-0.971,0.2999,1.2709
-47.13333333,167.7666667,-0.992,0.2999,1.2919
-47.13333333,167.8,-1.003,0.2999,1.3029
-47.13333333,167.8333333,-1.009,0.2999,1.3089
-47.13333333,167.8666667,-0.993,0.2999,1.2929
-47.13333333,167.9,-0.948,0.2999,1.2479
-47.13333333,167.9333333,-0.904,0.2999,1.2039
-47.13333333,167.9666667,-0.867,0.2999,1.1669
-47.13333333,168,-0.829,0.2999,1.1289
-47.13333333,168.0333333,-0.802,0.2999,1.1019
-47.13333333,168.0666667,-0.773,0.2999,1.0729
-47.13333333,168.1,-0.748,0.2999,1.0479
-47.13333333,168.1333333,-0.723,0.2999,1.0229
-47.13333333,168.1666667,-0.701,0.2999,1.0009
-47.13333333,168.2,-0.68,0.2999,0.9799
-47.13333333,168.2333333,-0.662,0.2999,0.9619
-47.13333333,168.2666667,-0.644,0.2999,0.9439
-47.13333333,168.3,-0.625,0.2999,0.9249
-47.13333333,168.3333333,-0.6,0.2999,0.8999
-47.13333333,168.3666667,-0.567,0.2999,0.8669
-47.13333333,168.4,-0.526,0.2999,0.8259
-47.13333333,168.4333333,-0.482,0.2999,0.7819
-47.13333333,168.4666667,-0.438,0.2999,0.7379
-47.13333333,168.5,-0.392,0.2999,0.6919
-47.13333333,168.5333333,-0.353,0.2999,0.6529
-47.13333333,168.5666667,-0.312,0.2999,0.6119
-47.13333333,168.6,-0.272,0.2999,0.5719
-47.13333333,168.6333333,-0.23,0.2999,0.5299
-47.13333333,168.6666667,-0.184,0.2999,0.4839
-47.13333333,168.7,-0.139,0.2999,0.4389
-47.13333333,168.7333333,-0.092,0.2999,0.3919
-47.13333333,168.7666667,-0.051,0.2999,0.3509
-47.13333333,168.8,-0.013,0.2999,0.3129
-47.13333333,168.8333333,0.022,0.2999,0.2779
-47.13333333,168.8666667,0.055,0.2999,0.2449
-47.13333333,168.9,0.088,0.2999,0.2119
-47.13333333,168.9333333,0.123,0.2999,0.1769
-47.13333333,168.9666667,0.161,0.2999,0.1389
-47.13333333,169,0.201,0.2999,0.0989
-47.13333333,169.0333333,0.243,0.2999,0.0569
-47.13333333,169.0666667,0.285,0.2999,0.0149
-47.13333333,169.1,0.327,0.2999,-0.0271
-47.13333333,169.1333333,0.369,0.2999,-0.0691
-47.13333333,169.1666667,0.411,0.2999,-0.1111
-47.13333333,169.2,0.45,0.2999,-0.1501
-47.13333333,169.2333333,0.485,0.2999,-0.1851
-47.13333333,169.2666667,0.519,0.2999,-0.2191
-47.13333333,169.3,0.552,0.2999,-0.2521
-47.13333333,169.3333333,0.589,0.2999,-0.2891
-47.13333333,169.3666667,0.629,0.2999,-0.3291
-47.13333333,169.4,0.676,0.2999,-0.3761
-47.13333333,169.4333333,0.725,0.2999,-0.4251
-47.13333333,169.4666667,0.776,0.2999,-0.4761
-47.13333333,169.5,0.825,0.2999,-0.5251
-47.13333333,169.5333333,0.869,0.2999,-0.5691
-47.13333333,169.5666667,0.909,0.2999,-0.6091
-47.13333333,169.6,0.946,0.2999,-0.6461
-47.13333333,169.6333333,0.981,0.2999,-0.6811
-47.13333333,169.6666667,1.017,0.2999,-0.7171
-47.13333333,169.7,1.056,0.2999,-0.7561
-47.13333333,169.7333333,1.099,0.2999,-0.7991
-47.13333333,169.7666667,1.145,0.2999,-0.8451
-47.13333333,169.8,1.194,0.2999,-0.8941
-47.13333333,169.8333333,1.247,0.2999,-0.9471
-47.13333333,169.8666667,1.297,0.2999,-0.9971
-47.13333333,169.9,1.345,0.2999,-1.0451
-47.13333333,169.9333333,1.39,0.2999,-1.0901
-47.13333333,169.9666667,1.434,0.2999,-1.1341
-47.13333333,170,1.477,0.2999,-1.1771
-47.13333333,170.0333333,1.522,0.2999,-1.2221
-47.13333333,170.0666667,1.566,0.2999,-1.2661
-47.13333333,170.1,1.614,0.2999,-1.3141
-47.13333333,170.1333333,1.662,0.2999,-1.3621
-47.1,166.3,3.428,0.2999,-3.1281
-47.1,166.3333333,3.298,0.2999,-2.9981
-47.1,166.3666667,3.168,0.2999,-2.8681
-47.1,166.4,3.044,0.2999,-2.7441
-47.1,166.4333333,2.933,0.2999,-2.6331
-47.1,166.4666667,2.827,0.2999,-2.5271
-47.1,166.5,2.727,0.2999,-2.4271
-47.1,166.5333333,2.636,0.2999,-2.3361
-47.1,166.5666667,2.548,0.2999,-2.2481
-47.1,166.6,2.466,0.2999,-2.1661
-47.1,166.6333333,2.382,0.2999,-2.0821
-47.1,166.6666667,2.299,0.2999,-1.9991
-47.1,166.7,2.215,0.2999,-1.9151
-47.1,166.7333333,2.132,0.2999,-1.8321
-47.1,166.7666667,2.039,0.2999,-1.7391
-47.1,166.8,1.947,0.2999,-1.6471
-47.1,166.8333333,1.854,0.2999,-1.5541
-47.1,166.8666667,1.753,0.2999,-1.4531
-47.1,166.9,1.647,0.2999,-1.3471
-47.1,166.9333333,1.528,0.2999,-1.2281
-47.1,166.9666667,1.396,0.2999,-1.0961
-47.1,167,1.249,0.2999,-0.9491
-47.1,167.0333333,1.088,0.2999,-0.7881
-47.1,167.0666667,0.92,0.2999,-0.6201
-47.1,167.1,0.752,0.2999,-0.4521
-47.1,167.1333333,0.588,0.2999,-0.2881
-47.1,167.1666667,0.433,0.2999,-0.1331
-47.1,167.2,0.298,0.2999,0.0019
-47.1,167.2333333,0.18,0.2999,0.1199
-47.1,167.2666667,0.075,0.2999,0.2249
-47.1,167.3,-0.025,0.2999,0.3249
-47.1,167.3333333,-0.117,0.2999,0.4169
-47.1,167.3666667,-0.208,0.2999,0.5079
-47.1,167.4,-0.302,0.2999,0.6019
-47.1,167.4333333,-0.401,0.2999,0.7009
-47.1,167.4666667,-0.492,0.2999,0.7919
-47.1,167.5,-0.585,0.2999,0.8849
-47.1,167.5333333,-0.674,0.2999,0.9739
-47.1,167.5666667,-0.766,0.2999,1.0659
-47.1,167.6,-0.871,0.2999,1.1709
-47.1,167.6333333,-0.942,0.2999,1.2419
-47.1,167.6666667,-1.009,0.2999,1.3089
-47.1,167.7,-1.049,0.2999,1.3489
-47.1,167.7333333,-1.081,0.2999,1.3809
-47.1,167.7666667,-1.149,0.2999,1.4489
-47.1,167.8,-1.176,0.2999,1.4759
-47.1,167.8333333,-1.18,0.2999,1.4799
-47.1,167.8666667,-1.16,0.2999,1.4599
-47.1,167.9,-1.12,0.2999,1.4199
-47.1,167.9333333,-1.087,0.2999,1.3869
-47.1,167.9666667,-1.042,0.2999,1.3419
-47.1,168,-1.011,0.2999,1.3109
-47.1,168.0333333,-0.985,0.2999,1.2849
-47.1,168.0666667,-0.96,0.2999,1.2599
-47.1,168.1,-0.935,0.2999,1.2349
-47.1,168.1333333,-0.913,0.2999,1.2129
-47.1,168.1666667,-0.886,0.2999,1.1859
-47.1,168.2,-0.862,0.2999,1.1619
-47.1,168.2333333,-0.839,0.2999,1.1389
-47.1,168.2666667,-0.82,0.2999,1.1199
-47.1,168.3,-0.799,0.2999,1.0989
-47.1,168.3333333,-0.775,0.2999,1.0749
-47.1,168.3666667,-0.748,0.2999,1.0479
-47.1,168.4,-0.711,0.2999,1.0109
-47.1,168.4333333,-0.682,0.2999,0.9819
-47.1,168.4666667,-0.645,0.2999,0.9449
-47.1,168.5,-0.611,0.2999,0.9109
-47.1,168.5333333,-0.579,0.2999,0.8789
-47.1,168.5666667,-0.545,0.2999,0.8449
-47.1,168.6,-0.51,0.2999,0.8099
-47.1,168.6333333,-0.469,0.2999,0.7689
-47.1,168.6666667,-0.424,0.2999,0.7239
-47.1,168.7,-0.374,0.2999,0.6739
-47.1,168.7333333,-0.325,0.2999,0.6249
-47.1,168.7666667,-0.279,0.2999,0.5789
-47.1,168.8,-0.234,0.2999,0.5339
-47.1,168.8333333,-0.197,0.2999,0.4969
-47.1,168.8666667,-0.161,0.2999,0.4609
-47.1,168.9,-0.126,0.2999,0.4259
-47.1,168.9333333,-0.088,0.2999,0.3879
-47.1,168.9666667,-0.049,0.2999,0.3489
-47.1,169,-0.006,0.2999,0.3059
-47.1,169.0333333,0.036,0.2999,0.2639
-47.1,169.0666667,0.079,0.2999,0.2209
-47.1,169.1,0.123,0.2999,0.1769
-47.1,169.1333333,0.166,0.2999,0.1339
-47.1,169.1666667,0.208,0.2999,0.0919
-47.1,169.2,0.246,0.2999,0.0539
-47.1,169.2333333,0.281,0.2999,0.0189
-47.1,169.2666667,0.312,0.2999,-0.0121
-47.1,169.3,0.339,0.2999,-0.0391
-47.1,169.3333333,0.37,0.2999,-0.0701
-47.1,169.3666667,0.404,0.2999,-0.1041
-47.1,169.4,0.448,0.2999,-0.1481
-47.1,169.4333333,0.495,0.2999,-0.1951
-47.1,169.4666667,0.547,0.2999,-0.2471
-47.1,169.5,0.601,0.2999,-0.3011
-47.1,169.5333333,0.656,0.2999,-0.3561
-47.1,169.5666667,0.709,0.2999,-0.4091
-47.1,169.6,0.75,0.2999,-0.4501
-47.1,169.6333333,0.798,0.2999,-0.4981
-47.1,169.6666667,0.843,0.2999,-0.5431
-47.1,169.7,0.889,0.2999,-0.5891
-47.1,169.7333333,0.935,0.2999,-0.6351
-47.1,169.7666667,0.983,0.2999,-0.6831
-47.1,169.8,1.035,0.2999,-0.7351
-47.1,169.8333333,1.087,0.2999,-0.7871
-47.1,169.8666667,1.141,0.2999,-0.8411
-47.1,169.9,1.189,0.2999,-0.8891
-47.1,169.9333333,1.238,0.2999,-0.9381
-47.1,169.9666667,1.281,0.2999,-0.9811
-47.1,170,1.326,0.2999,-1.0261
-47.1,170.0333333,1.37,0.2999,-1.0701
-47.1,170.0666667,1.418,0.2999,-1.1181
-47.1,170.1,1.463,0.2999,-1.1631
-47.1,170.1333333,1.513,0.2999,-1.2131
-47.06666667,166.3,3.248,0.2999,-2.9481
-47.06666667,166.3333333,3.12,0.2999,-2.8201
-47.06666667,166.3666667,2.994,0.2999,-2.6941
-47.06666667,166.4,2.878,0.2999,-2.5781
-47.06666667,166.4333333,2.765,0.2999,-2.4651
-47.06666667,166.4666667,2.67,0.2999,-2.3701
-47.06666667,166.5,2.579,0.2999,-2.2791
-47.06666667,166.5333333,2.497,0.2999,-2.1971
-47.06666667,166.5666667,2.417,0.2999,-2.1171
-47.06666667,166.6,2.335,0.2999,-2.0351
-47.06666667,166.6333333,2.26,0.2999,-1.9601
-47.06666667,166.6666667,2.182,0.2999,-1.8821
-47.06666667,166.7,2.102,0.2999,-1.8021
-47.06666667,166.7333333,2.021,0.2999,-1.7211
-47.06666667,166.7666667,1.942,0.2999,-1.6421
-47.06666667,166.8,1.854,0.2999,-1.5541
-47.06666667,166.8333333,1.767,0.2999,-1.4671
-47.06666667,166.8666667,1.673,0.2999,-1.3731
-47.06666667,166.9,1.582,0.2999,-1.2821
-47.06666667,166.9333333,1.485,0.2999,-1.1851
-47.06666667,166.9666667,1.372,0.2999,-1.0721
-47.06666667,167,1.248,0.2999,-0.9481
-47.06666667,167.0333333,1.116,0.2999,-0.8161
-47.06666667,167.0666667,0.959,0.2999,-0.6591
-47.06666667,167.1,0.814,0.2999,-0.5141
-47.06666667,167.1333333,0.651,0.2999,-0.3511
-47.06666667,167.1666667,0.492,0.2999,-0.1921
-47.06666667,167.2,0.344,0.2999,-0.0441
-47.06666667,167.2333333,0.214,0.2999,0.0859
-47.06666667,167.2666667,0.091,0.2999,0.2089
-47.06666667,167.3,-0.025,0.2999,0.3249
-47.06666667,167.3333333,-0.125,0.2999,0.4249
-47.06666667,167.3666667,-0.224,0.2999,0.5239
-47.06666667,167.4,-0.322,0.2999,0.6219
-47.06666667,167.4333333,-0.419,0.2999,0.7189
-47.06666667,167.4666667,-0.513,0.2999,0.8129
-47.06666667,167.5,-0.607,0.2999,0.9069
-47.06666667,167.5333333,-0.698,0.2999,0.9979
-47.06666667,167.5666667,-0.789,0.2999,1.0889
-47.06666667,167.6,-0.887,0.2999,1.1869
-47.06666667,167.6333333,-0.987,0.2999,1.2869
-47.06666667,167.6666667,-1.052,0.2999,1.3519
-47.06666667,167.7,-1.089,0.2999,1.3889
-47.06666667,167.7333333,-1.126,0.2999,1.4259
-47.06666667,167.7666667,-1.19,0.2999,1.4899
-47.06666667,167.8,-1.268,0.2999,1.5679
-47.06666667,167.8333333,-1.317,0.2999,1.6169
-47.06666667,167.8666667,-1.285,0.2999,1.5849
-47.06666667,167.9,-1.258,0.2999,1.5579
-47.06666667,167.9333333,-1.214,0.2999,1.5139
-47.06666667,167.9666667,-1.187,0.2999,1.4869
-47.06666667,168,-1.164,0.2999,1.4639
-47.06666667,168.0333333,-1.143,0.2999,1.4429
-47.06666667,168.0666667,-1.129,0.2999,1.4289
-47.06666667,168.1,-1.117,0.2999,1.4169
-47.06666667,168.1333333,-1.093,0.2999,1.3929
-47.06666667,168.1666667,-1.068,0.2999,1.3679
-47.06666667,168.2,-1.043,0.2999,1.3429
-47.06666667,168.2333333,-1.018,0.2999,1.3179
-47.06666667,168.2666667,-0.997,0.2999,1.2969
-47.06666667,168.3,-0.971,0.2999,1.2709
-47.06666667,168.3333333,-0.946,0.2999,1.2459
-47.06666667,168.3666667,-0.917,0.2999,1.2169
-47.06666667,168.4,-0.895,0.2999,1.1949
