Lat,Long,Geoid2016,DUN58,DUN58_NZVD2016
-44.2,172,-9.19,0.3168,9.5068
-44.2,172.0333333,-9.175,0.3169,9.4919
-44.2,172.0666667,-9.173,0.317,9.49
-44.2,172.1,-9.183,0.3171,9.5001
-44.2,172.1333333,-9.203,0.3172,9.5202
-44.2,172.1666667,-9.231,0.3173,9.5483
-44.2,172.2,-9.262,0.3174,9.5794
-44.2,172.2333333,-9.291,0.3174,9.6084
-44.2,172.2666667,-9.319,0.3175,9.6365
-44.2,172.3,-9.341,0.3176,9.6586
-44.2,172.3333333,-9.364,0.3176,9.6816
-44.2,172.3666667,-9.385,0.3176,9.7026
-44.2,172.4,-9.407,0.3177,9.7247
-44.2,172.4333333,-9.429,0.3177,9.7467
-44.2,172.4666667,-9.449,0.3177,9.7667
-44.2,172.5,-9.467,0.3177,9.7847
-44.2,172.5333333,-9.484,0.3177,9.8017
-44.16666667,167.2333333,0.982,0.305,-0.677
-44.16666667,167.2666667,0.969,0.305,-0.664
-44.16666667,167.3,0.938,0.305,-0.633
-44.16666667,167.3333333,0.889,0.3049,-0.5841
-44.16666667,167.3666667,0.82,0.3049,-0.5151
-44.16666667,167.4,0.737,0.3048,-0.4322
-44.16666667,167.4333333,0.642,0.3048,-0.3372
-44.16666667,167.4666667,0.539,0.3047,-0.2343
-44.16666667,167.5,0.429,0.3046,-0.1244
-44.16666667,167.5333333,0.309,0.3045,-0.0045
-44.16666667,167.5666667,0.183,0.3043,0.1213
-44.16666667,167.6,0.049,0.3042,0.2552
-44.16666667,167.6333333,-0.095,0.304,0.399
-44.16666667,167.6666667,-0.251,0.3039,0.5549
-44.16666667,167.7,-0.429,0.3037,0.7327
-44.16666667,167.7333333,-0.629,0.3035,0.9325
-44.16666667,167.7666667,-0.855,0.3034,1.1584
-44.16666667,167.8,-1.109,0.3032,1.4122
-44.16666667,167.8333333,-1.394,0.3031,1.6971
-44.16666667,167.8666667,-1.715,0.3029,2.0179
-44.16666667,167.9,-2.06,0.3028,2.3628
-44.16666667,167.9333333,-2.423,0.3026,2.7256
-44.16666667,167.9666667,-2.796,0.3025,3.0985
-44.16666667,168,-3.178,0.3023,3.4803
-44.16666667,168.0333333,-3.559,0.3022,3.8612
-44.16666667,168.0666667,-3.935,0.302,4.237
-44.16666667,168.1,-4.302,0.3019,4.6039
-44.16666667,168.1333333,-4.653,0.3017,4.9547
-44.16666667,168.1666667,-4.989,0.3016,5.2906
-44.16666667,168.2,-5.305,0.3014,5.6064
-44.16666667,168.2333333,-5.614,0.3012,5.9152
-44.16666667,168.2666667,-5.917,0.301,6.218
-44.16666667,168.3,-6.197,0.3008,6.4978
-44.16666667,168.3333333,-6.483,0.3006,6.7836
-44.16666667,168.3666667,-6.759,0.3003,7.0593
-44.16666667,168.4,-6.967,0.3001,7.2671
-44.16666667,168.4333333,-7.175,0.2998,7.4748
-44.16666667,168.4666667,-7.293,0.2994,7.5924
-44.16666667,168.5,-7.462,0.2991,7.7611
-44.16666667,168.5333333,-7.74,0.2987,8.0387
-44.16666667,168.5666667,-7.899,0.2983,8.1973
-44.16666667,168.6,-8.155,0.2978,8.4528
-44.16666667,168.6333333,-8.189,0.2973,8.4863
-44.16666667,168.6666667,-8.214,0.2967,8.5107
-44.16666667,168.7,-8.232,0.296,8.528
-44.16666667,168.7333333,-8.439,0.2953,8.7343
-44.16666667,168.7666667,-8.608,0.2944,8.9024
-44.16666667,168.8,-8.89,0.2933,9.1833
-44.16666667,168.8333333,-9.273,0.2922,9.5652
-44.16666667,168.8666667,-9.403,0.2907,9.6937
-44.16666667,168.9,-9.584,0.2891,9.8731
-44.16666667,168.9333333,-9.593,0.2871,9.8801
-44.16666667,168.9666667,-9.832,0.2846,10.1166
-44.16666667,169,-9.908,0.2816,10.1896
-44.16666667,169.0333333,-9.779,0.2779,10.0569
-44.16666667,169.0666667,-9.89,0.2731,10.1631
-44.16666667,169.1,-9.915,0.2671,10.1821
-44.16666667,169.1333333,-9.821,0.2596,10.0806
-44.16666667,169.1666667,-9.974,0.2509,10.2249
-44.16666667,169.2,-9.848,0.2422,10.0902
-44.16666667,169.2333333,-9.807,0.2372,10.0442
-44.16666667,169.2666667,-9.736,0.2368,9.9728
-44.16666667,169.3,-9.848,0.2457,10.0937
-44.16666667,169.3333333,-10.075,0.2635,10.3385
-44.16666667,169.3666667,-10.2,0.2719,10.4719
-44.16666667,169.4,-10.234,0.2785,10.5125
-44.16666667,169.4333333,-10.208,0.2841,10.4921
-44.16666667,169.4666667,-10.242,0.2889,10.5309
-44.16666667,169.5,-10.133,0.2929,10.4259
-44.16666667,169.5333333,-10.091,0.2964,10.3874
-44.16666667,169.5666667,-10.373,0.2993,10.6723
-44.16666667,169.6,-10.601,0.3018,10.9028
-44.16666667,169.6333333,-10.448,0.3039,10.7519
-44.16666667,169.6666667,-10.705,0.3057,11.0107
-44.16666667,169.7,-10.714,0.3072,11.0212
-44.16666667,169.7333333,-10.662,0.3083,10.9703
-44.16666667,169.7666667,-10.468,0.3093,10.7773
-44.16666667,169.8,-10.266,0.31,10.576
-44.16666667,169.8333333,-10.117,0.3106,10.4276
-44.16666667,169.8666667,-10.122,0.311,10.433
-44.16666667,169.9,-10.29,0.3113,10.6013
-44.16666667,169.9333333,-10.529,0.3114,10.8404
-44.16666667,169.9666667,-10.383,0.3115,10.6945
-44.16666667,170,-10.227,0.3116,10.5386
-44.16666667,170.0333333,-10.117,0.3115,10.4285
-44.16666667,170.0666667,-10.051,0.3115,10.3625
-44.16666667,170.1,-10.015,0.3113,10.3263
-44.16666667,170.1333333,-10.002,0.3112,10.3132
-44.16666667,170.1666667,-10.026,0.3111,10.3371
-44.16666667,170.2,-10.096,0.311,10.407
-44.16666667,170.2333333,-10.188,0.3108,10.4988
-44.16666667,170.2666667,-10.282,0.3107,10.5927
-44.16666667,170.3,-10.328,0.3105,10.6385
-44.16666667,170.3333333,-10.377,0.3104,10.6874
-44.16666667,170.3666667,-10.431,0.3103,10.7413
-44.16666667,170.4,-10.495,0.3102,10.8052
-44.16666667,170.4333333,-10.57,0.3101,10.8801
-44.16666667,170.4666667,-10.651,0.3101,10.9611
-44.16666667,170.5,-10.739,0.31,11.049
-44.16666667,170.5333333,-10.837,0.31,11.147
-44.16666667,170.5666667,-10.958,0.31,11.268
-44.16666667,170.6,-11.095,0.3099,11.4049
-44.16666667,170.6333333,-11.064,0.31,11.374
-44.16666667,170.6666667,-10.991,0.31,11.301
-44.16666667,170.7,-10.926,0.31,11.236
-44.16666667,170.7333333,-10.948,0.3101,11.2581
-44.16666667,170.7666667,-10.781,0.3101,11.0911
-44.16666667,170.8,-10.657,0.3102,10.9672
-44.16666667,170.8333333,-10.571,0.3103,10.8813
-44.16666667,170.8666667,-10.526,0.3104,10.8364
-44.16666667,170.9,-10.506,0.3105,10.8165
-44.16666667,170.9333333,-10.431,0.3107,10.7417
-44.16666667,170.9666667,-10.36,0.3108,10.6708
-44.16666667,171,-10.298,0.311,10.609
-44.16666667,171.0333333,-10.239,0.3111,10.5501
-44.16666667,171.0666667,-10.172,0.3113,10.4833
-44.16666667,171.1,-10.096,0.3115,10.4075
-44.16666667,171.1333333,-10.02,0.3117,10.3317
-44.16666667,171.1666667,-9.942,0.3119,10.2539
-44.16666667,171.2,-9.871,0.3121,10.1831
-44.16666667,171.2333333,-9.812,0.3123,10.1243
-44.16666667,171.2666667,-9.762,0.3125,10.0745
-44.16666667,171.3,-9.718,0.3127,10.0307
-44.16666667,171.3333333,-9.68,0.3129,9.9929
-44.16666667,171.3666667,-9.65,0.3132,9.9632
-44.16666667,171.4,-9.623,0.3134,9.9364
-44.16666667,171.4333333,-9.597,0.3136,9.9106
-44.16666667,171.4666667,-9.571,0.3139,9.8849
-44.16666667,171.5,-9.544,0.3141,9.8581
-44.16666667,171.5333333,-9.523,0.3143,9.8373
-44.16666667,171.5666667,-9.505,0.3145,9.8195
-44.16666667,171.6,-9.491,0.3148,9.8058
-44.16666667,171.6333333,-9.48,0.315,9.795
-44.16666667,171.6666667,-9.471,0.3152,9.7862
-44.16666667,171.7,-9.459,0.3154,9.7744
-44.16666667,171.7333333,-9.445,0.3155,9.7605
-44.16666667,171.7666667,-9.429,0.3157,9.7447
-44.16666667,171.8,-9.412,0.3159,9.7279
-44.16666667,171.8333333,-9.394,0.316,9.71
-44.16666667,171.8666667,-9.377,0.3162,9.6932
-44.16666667,171.9,-9.356,0.3163,9.6723
-44.16666667,171.9333333,-9.332,0.3165,9.6485
-44.16666667,171.9666667,-9.308,0.3166,9.6246
-44.16666667,172,-9.285,0.3167,9.6017
-44.16666667,172.0333333,-9.271,0.3169,9.5879
-44.16666667,172.0666667,-9.269,0.317,9.586
-44.16666667,172.1,-9.282,0.3171,9.5991
-44.16666667,172.1333333,-9.306,0.3172,9.6232
-44.16666667,172.1666667,-9.339,0.3172,9.6562
-44.16666667,172.2,-9.376,0.3173,9.6933
-44.16666667,172.2333333,-9.411,0.3174,9.7284
-44.16666667,172.2666667,-9.444,0.3175,9.7615
-44.16666667,172.3,-9.472,0.3175,9.7895
-44.16666667,172.3333333,-9.5,0.3176,9.8176
-44.16666667,172.3666667,-9.524,0.3176,9.8416
-44.16666667,172.4,-9.547,0.3176,9.8646
-44.16666667,172.4333333,-9.567,0.3177,9.8847
-44.16666667,172.4666667,-9.587,0.3177,9.9047
-44.16666667,172.5,-9.605,0.3177,9.9227
-44.16666667,172.5333333,-9.623,0.3177,9.9407
-44.13333333,167.2333333,0.759,0.3049,-0.4541
-44.13333333,167.2666667,0.741,0.3049,-0.4361
-44.13333333,167.3,0.709,0.3049,-0.4041
-44.13333333,167.3333333,0.659,0.3049,-0.3541
-44.13333333,167.3666667,0.585,0.3048,-0.2802
-44.13333333,167.4,0.499,0.3048,-0.1942
-44.13333333,167.4333333,0.401,0.3047,-0.0963
-44.13333333,167.4666667,0.296,0.3046,0.0086
-44.13333333,167.5,0.184,0.3045,0.1205
-44.13333333,167.5333333,0.069,0.3044,0.2354
-44.13333333,167.5666667,-0.054,0.3042,0.3582
-44.13333333,167.6,-0.171,0.304,0.475
-44.13333333,167.6333333,-0.298,0.3039,0.6019
-44.13333333,167.6666667,-0.431,0.3037,0.7347
-44.13333333,167.7,-0.58,0.3035,0.8835
-44.13333333,167.7333333,-0.748,0.3033,1.0513
-44.13333333,167.7666667,-0.926,0.3031,1.2291
-44.13333333,167.8,-1.154,0.303,1.457
-44.13333333,167.8333333,-1.383,0.3028,1.6858
-44.13333333,167.8666667,-1.661,0.3026,1.9636
-44.13333333,167.9,-1.95,0.3025,2.2525
-44.13333333,167.9333333,-2.275,0.3023,2.5773
-44.13333333,167.9666667,-2.622,0.3022,2.9242
-44.13333333,168,-2.973,0.302,3.275
-44.13333333,168.0333333,-3.341,0.3019,3.6429
-44.13333333,168.0666667,-3.716,0.3017,4.0177
-44.13333333,168.1,-4.083,0.3016,4.3846
-44.13333333,168.1333333,-4.442,0.3014,4.7434
-44.13333333,168.1666667,-4.779,0.3012,5.0802
-44.13333333,168.2,-5.091,0.301,5.392
-44.13333333,168.2333333,-5.38,0.3008,5.6808
-44.13333333,168.2666667,-5.668,0.3006,5.9686
-44.13333333,168.3,-5.964,0.3004,6.2644
-44.13333333,168.3333333,-6.244,0.3002,6.5442
-44.13333333,168.3666667,-6.471,0.2999,6.7709
-44.13333333,168.4,-6.68,0.2996,6.9796
-44.13333333,168.4333333,-6.877,0.2993,7.1763
-44.13333333,168.4666667,-7.088,0.299,7.387
-44.13333333,168.5,-7.192,0.2986,7.4906
-44.13333333,168.5333333,-7.339,0.2982,7.6372
-44.13333333,168.5666667,-7.547,0.2977,7.8447
-44.13333333,168.6,-7.717,0.2972,8.0142
-44.13333333,168.6333333,-7.924,0.2967,8.2207
-44.13333333,168.6666667,-8.049,0.296,8.345
-44.13333333,168.7,-8.024,0.2953,8.3193
-44.13333333,168.7333333,-8.18,0.2945,8.4745
-44.13333333,168.7666667,-8.555,0.2936,8.8486
-44.13333333,168.8,-8.547,0.2925,8.8395
-44.13333333,168.8333333,-8.808,0.2913,9.0993
-44.13333333,168.8666667,-8.974,0.2898,9.2638
-44.13333333,168.9,-9.218,0.2882,9.5062
-44.13333333,168.9333333,-9.406,0.2862,9.6922
-44.13333333,168.9666667,-9.706,0.2838,9.9898
-44.13333333,169,-9.775,0.2809,10.0559
-44.13333333,169.0333333,-9.783,0.2774,10.0604
-44.13333333,169.0666667,-9.923,0.2733,10.1963
-44.13333333,169.1,-9.855,0.2684,10.1234
-44.13333333,169.1333333,-9.887,0.2628,10.1498
-44.13333333,169.1666667,-10.019,0.2571,10.2761
-44.13333333,169.2,-9.959,0.2522,10.2112
-44.13333333,169.2333333,-9.952,0.2496,10.2016
-44.13333333,169.2666667,-9.892,0.2503,10.1423
-44.13333333,169.3,-9.951,0.2575,10.2085
-44.13333333,169.3333333,-9.933,0.2694,10.2024
-44.13333333,169.3666667,-10.069,0.2735,10.3425
-44.13333333,169.4,-10.175,0.2787,10.4537
-44.13333333,169.4333333,-10.218,0.2835,10.5015
-44.13333333,169.4666667,-10.36,0.2878,10.6478
-44.13333333,169.5,-10.411,0.2916,10.7026
-44.13333333,169.5333333,-10.219,0.2948,10.5138
-44.13333333,169.5666667,-10.329,0.2977,10.6267
-44.13333333,169.6,-10.579,0.3001,10.8791
-44.13333333,169.6333333,-10.691,0.3022,10.9932
-44.13333333,169.6666667,-10.729,0.3039,11.0329
-44.13333333,169.7,-10.873,0.3054,11.1784
-44.13333333,169.7333333,-10.675,0.3067,10.9817
-44.13333333,169.7666667,-10.562,0.3077,10.8697
-44.13333333,169.8,-10.464,0.3085,10.7725
-44.13333333,169.8333333,-10.234,0.3091,10.5431
-44.13333333,169.8666667,-10.236,0.3096,10.5456
-44.13333333,169.9,-10.392,0.31,10.702
-44.13333333,169.9333333,-10.576,0.3103,10.8863
-44.13333333,169.9666667,-10.67,0.3105,10.9805
-44.13333333,170,-10.487,0.3106,10.7976
-44.13333333,170.0333333,-10.349,0.3107,10.6597
-44.13333333,170.0666667,-10.252,0.3107,10.5627
-44.13333333,170.1,-10.188,0.3106,10.4986
-44.13333333,170.1333333,-10.142,0.3106,10.4526
-44.13333333,170.1666667,-10.138,0.3105,10.4485
-44.13333333,170.2,-10.189,0.3104,10.4994
-44.13333333,170.2333333,-10.285,0.3104,10.5954
-44.13333333,170.2666667,-10.374,0.3103,10.6843
-44.13333333,170.3,-10.415,0.3102,10.7252
-44.13333333,170.3333333,-10.471,0.3101,10.7811
-44.13333333,170.3666667,-10.526,0.31,10.836
-44.13333333,170.4,-10.59,0.31,10.9
-44.13333333,170.4333333,-10.662,0.3099,10.9719
-44.13333333,170.4666667,-10.745,0.3099,11.0549
-44.13333333,170.5,-10.833,0.3098,11.1428
-44.13333333,170.5333333,-10.928,0.3098,11.2378
-44.13333333,170.5666667,-11.038,0.3098,11.3478
-44.13333333,170.6,-11.155,0.3098,11.4648
-44.13333333,170.6333333,-11.104,0.3099,11.4139
-44.13333333,170.6666667,-11.083,0.3099,11.3929
-44.13333333,170.7,-11.06,0.3099,11.3699
-44.13333333,170.7333333,-11.05,0.31,11.36
-44.13333333,170.7666667,-10.876,0.3101,11.1861
-44.13333333,170.8,-10.754,0.3102,11.0642
-44.13333333,170.8333333,-10.681,0.3103,10.9913
-44.13333333,170.8666667,-10.646,0.3104,10.9564
-44.13333333,170.9,-10.649,0.3105,10.9595
-44.13333333,170.9333333,-10.596,0.3106,10.9066
-44.13333333,170.9666667,-10.521,0.3108,10.8318
-44.13333333,171,-10.47,0.3109,10.7809
-44.13333333,171.0333333,-10.413,0.3111,10.7241
-44.13333333,171.0666667,-10.359,0.3112,10.6702
-44.13333333,171.1,-10.272,0.3114,10.5834
-44.13333333,171.1333333,-10.177,0.3116,10.4886
-44.13333333,171.1666667,-10.094,0.3118,10.4058
-44.13333333,171.2,-10.019,0.312,10.331
-44.13333333,171.2333333,-9.955,0.3122,10.2672
-44.13333333,171.2666667,-9.901,0.3124,10.2134
-44.13333333,171.3,-9.855,0.3126,10.1676
-44.13333333,171.3333333,-9.816,0.3129,10.1289
-44.13333333,171.3666667,-9.785,0.3131,10.0981
-44.13333333,171.4,-9.756,0.3133,10.0693
-44.13333333,171.4333333,-9.726,0.3136,10.0396
-44.13333333,171.4666667,-9.699,0.3138,10.0128
-44.13333333,171.5,-9.667,0.314,9.981
-44.13333333,171.5333333,-9.64,0.3143,9.9543
-44.13333333,171.5666667,-9.615,0.3145,9.9295
-44.13333333,171.6,-9.595,0.3147,9.9097
-44.13333333,171.6333333,-9.581,0.3149,9.8959
-44.13333333,171.6666667,-9.568,0.3151,9.8831
-44.13333333,171.7,-9.557,0.3153,9.8723
-44.13333333,171.7333333,-9.542,0.3155,9.8575
-44.13333333,171.7666667,-9.527,0.3157,9.8427
-44.13333333,171.8,-9.51,0.3158,9.8258
-44.13333333,171.8333333,-9.493,0.316,9.809
-44.13333333,171.8666667,-9.476,0.3161,9.7921
-44.13333333,171.9,-9.454,0.3163,9.7703
-44.13333333,171.9333333,-9.433,0.3164,9.7494
-44.13333333,171.9666667,-9.41,0.3166,9.7266
-44.13333333,172,-9.391,0.3167,9.7077
-44.13333333,172.0333333,-9.379,0.3168,9.6958
-44.13333333,172.0666667,-9.381,0.3169,9.6979
-44.13333333,172.1,-9.394,0.317,9.711
-44.13333333,172.1333333,-9.42,0.3171,9.7371
-44.13333333,172.1666667,-9.453,0.3172,9.7702
-44.13333333,172.2,-9.491,0.3173,9.8083
-44.13333333,172.2333333,-9.528,0.3173,9.8453
-44.13333333,172.2666667,-9.563,0.3174,9.8804
-44.13333333,172.3,-9.597,0.3175,9.9145
-44.13333333,172.3333333,-9.629,0.3175,9.9465
-44.13333333,172.3666667,-9.656,0.3175,9.9735
-44.13333333,172.4,-9.683,0.3176,10.0006
-44.13333333,172.4333333,-9.705,0.3176,10.0226
-44.13333333,172.4666667,-9.723,0.3176,10.0406
-44.13333333,172.5,-9.738,0.3176,10.0556
-44.13333333,172.5333333,-9.755,0.3176,10.0726
-44.1,167.2333333,0.523,0.3049,-0.2181
-44.1,167.2666667,0.502,0.3049,-0.1971
-44.1,167.3,0.462,0.3049,-0.1571
-44.1,167.3333333,0.408,0.3048,-0.1032
-44.1,167.3666667,0.331,0.3048,-0.0262
-44.1,167.4,0.244,0.3047,0.0607
-44.1,167.4333333,0.144,0.3046,0.1606
-44.1,167.4666667,0.037,0.3045,0.2675
-44.1,167.5,-0.075,0.3044,0.3794
-44.1,167.5333333,-0.191,0.3043,0.4953
-44.1,167.5666667,-0.302,0.3041,0.6061
-44.1,167.6,-0.424,0.3039,0.7279
-44.1,167.6333333,-0.535,0.3037,0.8387
-44.1,167.6666667,-0.647,0.3035,0.9505
-44.1,167.7,-0.768,0.3033,1.0713
-44.1,167.7333333,-0.916,0.3031,1.2191
-44.1,167.7666667,-1.056,0.3029,1.3589
-44.1,167.8,-1.236,0.3027,1.5387
-44.1,167.8333333,-1.44,0.3025,1.7425
-44.1,167.8666667,-1.662,0.3024,1.9644
-44.1,167.9,-1.934,0.3022,2.2362
-44.1,167.9333333,-2.187,0.302,2.489
-44.1,167.9666667,-2.492,0.3019,2.7939
-44.1,168,-2.816,0.3017,3.1177
-44.1,168.0333333,-3.164,0.3016,3.4656
-44.1,168.0666667,-3.518,0.3014,3.8194
-44.1,168.1,-3.884,0.3013,4.1853
-44.1,168.1333333,-4.241,0.3011,4.5421
-44.1,168.1666667,-4.58,0.3009,4.8809
-44.1,168.2,-4.889,0.3007,5.1897
-44.1,168.2333333,-5.174,0.3005,5.4745
-44.1,168.2666667,-5.452,0.3003,5.7523
-44.1,168.3,-5.715,0.3,6.015
-44.1,168.3333333,-5.956,0.2998,6.2558
-44.1,168.3666667,-6.204,0.2995,6.5035
-44.1,168.4,-6.436,0.2992,6.7352
-44.1,168.4333333,-6.615,0.2989,6.9139
-44.1,168.4666667,-6.806,0.2985,7.1045
-44.1,168.5,-6.905,0.2981,7.2031
-44.1,168.5333333,-7.084,0.2977,7.3817
-44.1,168.5666667,-7.324,0.2972,7.6212
-44.1,168.6,-7.465,0.2967,7.7617
-44.1,168.6333333,-7.575,0.2961,7.8711
-44.1,168.6666667,-7.704,0.2955,7.9995
-44.1,168.7,-7.81,0.2947,8.1047
-44.1,168.7333333,-7.951,0.2939,8.2449
-44.1,168.7666667,-8.255,0.2929,8.5479
-44.1,168.8,-8.447,0.2919,8.7389
-44.1,168.8333333,-8.476,0.2906,8.7666
-44.1,168.8666667,-8.757,0.2892,9.0462
-44.1,168.9,-9.127,0.2875,9.4145
-44.1,168.9333333,-9.199,0.2856,9.4846
-44.1,168.9666667,-9.432,0.2834,9.7154
-44.1,169,-9.65,0.2808,9.9308
-44.1,169.0333333,-9.617,0.2777,9.8947
-44.1,169.0666667,-9.75,0.2743,10.0243
-44.1,169.1,-9.859,0.2704,10.1294
-44.1,169.1333333,-9.937,0.2664,10.2034
-44.1,169.1666667,-9.914,0.2626,10.1766
-44.1,169.2,-9.948,0.2598,10.2078
-44.1,169.2333333,-9.952,0.2587,10.2107
-44.1,169.2666667,-10.099,0.2601,10.3591
-44.1,169.3,-10.115,0.2644,10.3794
-44.1,169.3333333,-10.066,0.27,10.336
-44.1,169.3666667,-10.063,0.275,10.338
-44.1,169.4,-10.352,0.2794,10.6314
-44.1,169.4333333,-10.434,0.2836,10.7176
-44.1,169.4666667,-10.374,0.2873,10.6613
-44.1,169.5,-10.386,0.2907,10.6767
-44.1,169.5333333,-10.519,0.2937,10.8127
-44.1,169.5666667,-10.365,0.2964,10.6614
-44.1,169.6,-10.492,0.2987,10.7907
-44.1,169.6333333,-10.814,0.3007,11.1147
-44.1,169.6666667,-10.857,0.3025,11.1595
-44.1,169.7,-10.984,0.304,11.288
-44.1,169.7333333,-10.84,0.3052,11.1452
-44.1,169.7666667,-10.879,0.3063,11.1853
-44.1,169.8,-10.554,0.3071,10.8611
-44.1,169.8333333,-10.422,0.3079,10.7299
-44.1,169.8666667,-10.366,0.3084,10.6744
-44.1,169.9,-10.486,0.3089,10.7949
-44.1,169.9333333,-10.861,0.3092,11.1702
-44.1,169.9666667,-10.877,0.3095,11.1865
-44.1,170,-10.88,0.3097,11.1897
-44.1,170.0333333,-10.667,0.3098,10.9768
-44.1,170.0666667,-10.509,0.3099,10.8189
-44.1,170.1,-10.456,0.3099,10.7659
-44.1,170.1333333,-10.308,0.31,10.618
-44.1,170.1666667,-10.264,0.31,10.574
-44.1,170.2,-10.297,0.3099,10.6069
-44.1,170.2333333,-10.385,0.3099,10.6949
-44.1,170.2666667,-10.47,0.3099,10.7799
-44.1,170.3,-10.521,0.3098,10.8308
-44.1,170.3333333,-10.583,0.3098,10.8928
-44.1,170.3666667,-10.639,0.3097,10.9487
-44.1,170.4,-10.705,0.3097,11.0147
-44.1,170.4333333,-10.779,0.3097,11.0887
-44.1,170.4666667,-10.865,0.3097,11.1747
-44.1,170.5,-10.957,0.3097,11.2667
-44.1,170.5333333,-11.049,0.3097,11.3587
-44.1,170.5666667,-11.138,0.3097,11.4477
-44.1,170.6,-11.198,0.3097,11.5077
-44.1,170.6333333,-11.189,0.3097,11.4987
-44.1,170.6666667,-11.168,0.3098,11.4778
-44.1,170.7,-11.185,0.3098,11.4948
-44.1,170.7333333,-11.086,0.3099,11.3959
-44.1,170.7666667,-10.953,0.31,11.263
-44.1,170.8,-10.863,0.3101,11.1731
-44.1,170.8333333,-10.806,0.3102,11.1162
-44.1,170.8666667,-10.784,0.3103,11.0943
-44.1,170.9,-10.797,0.3104,11.1074
-44.1,170.9333333,-10.751,0.3105,11.0615
-44.1,170.9666667,-10.712,0.3107,11.0227
-44.1,171,-10.681,0.3108,10.9918
-44.1,171.0333333,-10.635,0.311,10.946
-44.1,171.0666667,-10.582,0.3111,10.8931
-44.1,171.1,-10.513,0.3113,10.8243
-44.1,171.1333333,-10.378,0.3115,10.6895
-44.1,171.1666667,-10.269,0.3117,10.5807
-44.1,171.2,-10.18,0.3119,10.4919
-44.1,171.2333333,-10.112,0.3121,10.4241
-44.1,171.2666667,-10.055,0.3123,10.3673
-44.1,171.3,-10.004,0.3125,10.3165
-44.1,171.3333333,-9.962,0.3128,10.2748
-44.1,171.3666667,-9.928,0.313,10.241
-44.1,171.4,-9.893,0.3133,10.2063
-44.1,171.4333333,-9.863,0.3135,10.1765
-44.1,171.4666667,-9.83,0.3137,10.1437
-44.1,171.5,-9.796,0.314,10.11
-44.1,171.5333333,-9.763,0.3142,10.0772
-44.1,171.5666667,-9.736,0.3144,10.0504
-44.1,171.6,-9.714,0.3147,10.0287
-44.1,171.6333333,-9.695,0.3149,10.0099
-44.1,171.6666667,-9.68,0.3151,9.9951
-44.1,171.7,-9.665,0.3153,9.9803
-44.1,171.7333333,-9.649,0.3154,9.9644
-44.1,171.7666667,-9.635,0.3156,9.9506
-44.1,171.8,-9.616,0.3158,9.9318
-44.1,171.8333333,-9.599,0.316,9.915
-44.1,171.8666667,-9.579,0.3161,9.8951
-44.1,171.9,-9.561,0.3163,9.8773
-44.1,171.9333333,-9.539,0.3164,9.8554
-44.1,171.9666667,-9.517,0.3165,9.8335
-44.1,172,-9.5,0.3166,9.8166
-44.1,172.0333333,-9.492,0.3168,9.8088
-44.1,172.0666667,-9.495,0.3169,9.8119
-44.1,172.1,-9.513,0.317,9.83
-44.1,172.1333333,-9.539,0.3171,9.8561
-44.1,172.1666667,-9.573,0.3171,9.8901
-44.1,172.2,-9.612,0.3172,9.9292
-44.1,172.2333333,-9.65,0.3173,9.9673
-44.1,172.2666667,-9.686,0.3174,10.0034
-44.1,172.3,-9.723,0.3174,10.0404
-44.1,172.3333333,-9.758,0.3175,10.0755
-44.1,172.3666667,-9.791,0.3175,10.1085
-44.1,172.4,-9.819,0.3175,10.1365
-44.1,172.4333333,-9.84,0.3176,10.1576
-44.1,172.4666667,-9.857,0.3176,10.1746
-44.1,172.5,-9.87,0.3176,10.1876
-44.1,172.5333333,-9.885,0.3176,10.2026
-44.06666667,167.2333333,0.279,0.3049,0.0259
-44.06666667,167.2666667,0.25,0.3049,0.0549
-44.06666667,167.3,0.209,0.3048,0.0958
-44.06666667,167.3333333,0.148,0.3048,0.1568
-44.06666667,167.3666667,0.069,0.3047,0.2357
-44.06666667,167.4,-0.021,0.3047,0.3257
-44.06666667,167.4333333,-0.12,0.3046,0.4246
-44.06666667,167.4666667,-0.227,0.3045,0.5315
-44.06666667,167.5,-0.339,0.3043,0.6433
-44.06666667,167.5333333,-0.453,0.3042,0.7572
-44.06666667,167.5666667,-0.566,0.304,0.87
-44.06666667,167.6,-0.671,0.3038,0.9748
-44.06666667,167.6333333,-0.781,0.3036,1.0846
-44.06666667,167.6666667,-0.884,0.3033,1.1873
-44.06666667,167.7,-0.995,0.3031,1.2981
-44.06666667,167.7333333,-1.104,0.3028,1.4068
-44.06666667,167.7666667,-1.23,0.3026,1.5326
-44.06666667,167.8,-1.379,0.3024,1.6814
-44.06666667,167.8333333,-1.55,0.3022,1.8522
-44.06666667,167.8666667,-1.735,0.3021,2.0371
-44.06666667,167.9,-1.964,0.3019,2.2659
-44.06666667,167.9333333,-2.163,0.3018,2.4648
-44.06666667,167.9666667,-2.426,0.3016,2.7276
-44.06666667,168,-2.713,0.3014,3.0144
-44.06666667,168.0333333,-3.022,0.3013,3.3233
-44.06666667,168.0666667,-3.354,0.3011,3.6551
